time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
67.941085,-2.9654,1.4386,-0.3478,3.314
67.941480,-2.9865,1.5235,-0.4760,3.386
67.942009,-3.0113,1.6013,-0.5745,3.459
67.946512,-3.0925,1.6814,-0.6527,3.580
67.950573,-3.2443,1.7636,-0.6797,3.755
67.954670,-3.3756,1.8480,-0.6387,3.901
67.959759,-3.4527,1.9127,-0.5730,3.988
67.963274,-3.4849,1.9337,-0.4779,4.014
67.967802,-3.4887,1.9274,-0.3489,4.001
67.973461,-3.4876,1.9011,-0.2341,3.979
67.978470,-3.5151,1.8400,-0.1169,3.969
67.982104,-3.5927,1.7587,-0.0235,4.000
67.987741,-3.6965,1.6858,0.0292,4.063
67.991623,-3.7884,1.6454,0.0605,4.131
67.996323,-3.8492,1.6300,0.0585,4.181
68.001060,-3.8911,1.6063,0.0183,4.210
68.005870,-3.9260,1.5718,-0.0386,4.229
68.010528,-3.9372,1.5409,-0.1027,4.229
68.015054,-3.9390,1.5111,-0.1812,4.223
68.023702,-3.9362,1.4777,-0.2384,4.211
68.024824,-3.9432,1.4405,-0.2623,4.206
68.029287,-3.9647,1.4021,-0.3009,4.216
68.034091,-3.9914,1.3767,-0.3516,4.237
68.045972,-4.0208,1.3596,-0.4026,4.264
68.047236,-4.0580,1.3699,-0.4728,4.309
68.048868,-4.0934,1.4101,-0.5623,4.366
68.054258,-4.1319,1.4465,-0.6373,4.424
68.058566,-4.1712,1.4839,-0.6978,4.482
68.062364,-4.1803,1.5461,-0.7435,4.519
68.067425,-4.1496,1.6160,-0.7718,4.520
68.071876,-4.0862,1.6791,-0.7660,4.484
68.077352,-4.0236,1.7184,-0.7425,4.438
68.081332,-3.9593,1.7146,-0.7110,4.373
68.086893,-3.9149,1.7036,-0.6497,4.319
68.091448,-3.9264,1.6829,-0.5681,4.309
68.095765,-3.9769,1.6860,-0.4829,4.346
68.100147,-4.0448,1.7366,-0.4204,4.422
68.104553,-4.0821,1.8368,-0.3854,4.493
68.109786,-4.0744,1.9959,-0.4064,4.555
68.114091,-4.0406,2.1825,-0.4664,4.616
68.124369,-3.9926,2.3915,-0.5512,4.687
68.125242,-3.9515,2.6132,-0.6443,4.781
68.128529,-3.9219,2.8235,-0.7647,4.893
68.133672,-3.9036,3.0103,-0.8960,5.010
68.147082,-3.8964,3.1522,-0.9809,5.107
68.148672,-3.9001,3.2159,-1.0413,5.161
68.149374,-3.9698,3.2065,-1.1085,5.222
68.156661,-4.0479,3.1530,-1.1278,5.253
68.158097,-4.0483,3.0939,-1.0710,5.207
68.162108,-4.0045,3.0271,-1.0006,5.119
68.166143,-3.9525,2.9434,-0.9094,5.011
68.171731,-3.8830,2.8408,-0.7740,4.873
68.175747,-3.8007,2.7268,-0.6400,4.721
68.180841,-3.7372,2.6139,-0.5410,4.593
68.185063,-3.6951,2.5071,-0.4625,4.489
68.190049,-3.6749,2.4356,-0.3828,4.425
68.194945,-3.6746,2.3877,-0.3327,4.395
68.199636,-3.6446,2.3516,-0.3379,4.351
68.204070,-3.5314,2.3275,-0.3737,4.246
68.208670,-3.3760,2.3274,-0.4416,4.124
68.213285,-3.1765,2.3628,-0.5408,3.996
68.218256,-2.9689,2.4377,-0.6682,3.899
68.224029,-2.7724,2.5422,-0.8160,3.849
68.228229,-2.5960,2.6734,-0.9577,3.847
68.231528,-2.4559,2.8354,-1.0956,3.908
68.244190,-2.3370,3.0089,-1.1991,3.994
68.245116,-2.2244,3.1676,-1.2382,4.064
68.246295,-2.2047,3.2876,-1.2988,4.166
68.254126,-2.3123,3.3369,-1.4273,4.303
68.255165,-2.4558,3.3729,-1.5379,4.447
68.260001,-2.5608,3.4171,-1.5590,4.546
68.264859,-2.6316,3.4600,-1.4983,4.598
68.269289,-2.6487,3.4871,-1.3609,4.586
68.274906,-2.5660,3.4721,-1.1834,4.477
68.278729,-2.4115,3.4196,-0.9971,4.302
68.283074,-2.2712,3.3369,-0.7878,4.113
68.287762,-2.1519,3.2359,-0.5363,3.923
68.292564,-2.0486,3.1144,-0.2784,3.738
68.297713,-1.9402,2.9606,-0.0616,3.540
68.302761,-1.8055,2.7989,0.1407,3.334
68.306851,-1.6878,2.6177,0.3379,3.133
68.311577,-1.6261,2.4129,0.4584,2.946
68.316963,-1.6163,2.1874,0.4853,2.763
68.321040,-1.6404,1.9442,0.4573,2.584
68.326252,-1.6753,1.7053,0.3864,2.422
68.330998,-1.6453,1.4998,0.3135,2.248
68.335214,-1.5342,1.3205,0.2292,2.037
68.344198,-1.3573,1.1459,0.0621,1.777
68.345660,-1.1199,0.9881,-0.1036,1.497
68.350851,-0.8556,0.8539,-0.1576,1.219
68.376255,-0.5766,0.7290,-0.1718,0.945
68.377161,-0.2852,0.6107,-0.2010,0.703
68.377646,-0.0103,0.4774,-0.2165,0.524
68.378052,0.2173,0.3028,-0.2085,0.427
68.378468,0.4144,0.1106,-0.2084,0.477
68.378676,0.5910,-0.0729,-0.2017,0.629
68.382350,0.7809,-0.2310,-0.1745,0.833
68.387504,0.9678,-0.3758,-0.1579,1.050
68.393247,1.0869,-0.5002,-0.1568,1.207
68.397072,1.1744,-0.5850,-0.1328,1.319
68.401362,1.2255,-0.6470,-0.0721,1.388
68.406517,1.2547,-0.7317,-0.0296,1.453
68.410820,1.2813,-0.8196,-0.0035,1.521
68.415683,1.2862,-0.9037,0.0203,1.572
68.423481,1.2860,-0.9934,0.0656,1.626
68.424703,1.2904,-1.0672,0.1439,1.681
68.429602,1.3114,-1.1106,0.2144,1.732
68.434388,1.3655,-1.1452,0.2721,1.803
68.445419,1.4407,-1.1829,0.3194,1.891
68.446222,1.5248,-1.1952,0.3613,1.971
68.448778,1.6345,-1.1773,0.4144,2.057
68.453865,1.7744,-1.1508,0.5244,2.179
68.458192,1.9132,-1.1420,0.6697,2.327
68.462386,2.0145,-1.1750,0.7884,2.462
68.467201,2.0878,-1.2307,0.8710,2.575
68.472608,2.1492,-1.2778,0.9416,2.672
68.477266,2.2031,-1.3190,1.0002,2.756
68.481424,2.2612,-1.3231,1.0301,2.815
68.486636,2.3593,-1.2665,1.0386,2.872
68.490830,2.5452,-1.1563,1.0424,2.984
68.495906,2.7928,-1.0215,1.0411,3.151
68.500585,3.0690,-0.8859,1.0276,3.355
68.504883,3.3478,-0.7568,0.9896,3.572
68.509943,3.5555,-0.6342,0.9341,3.730
68.514287,3.7042,-0.5084,0.8850,3.842
68.523838,3.8373,-0.3964,0.8731,3.955
68.524737,3.9338,-0.3195,0.8887,4.046
68.528593,4.0154,-0.2705,0.8885,4.121
68.533175,4.0847,-0.2470,0.8748,4.185
68.546295,4.1443,-0.2250,0.8616,4.239
68.547245,4.2041,-0.1734,0.8514,4.293
68.547849,4.2663,-0.0730,0.8438,4.350
68.553897,4.2975,0.0520,0.8698,4.385
68.557501,4.2904,0.1492,0.9128,4.389
68.561834,4.2495,0.2137,0.9510,4.360
68.566394,4.1792,0.2622,1.0135,4.308
68.570939,4.0912,0.3018,1.0933,4.245
68.575823,4.0211,0.3396,1.2048,4.211
68.580377,3.9569,0.3946,1.3507,4.200
68.585053,3.9104,0.4812,1.5144,4.221
68.589959,3.8886,0.5871,1.6868,4.279
68.594517,3.9130,0.7195,1.8417,4.384
68.599818,3.9644,0.8686,1.9627,4.508
68.604130,4.0261,1.0129,2.0573,4.633
68.609294,4.1122,1.1260,2.1326,4.767
68.614106,4.1916,1.2007,2.1913,4.880
68.618612,4.2665,1.2394,2.2406,4.976
68.625076,4.3490,1.2588,2.2687,5.064
68.629156,4.4509,1.2877,2.2828,5.165
68.632420,4.5747,1.2925,2.2803,5.272
68.648261,4.6869,1.3067,2.2659,5.367
68.649553,4.7974,1.3448,2.2634,5.472
68.650247,4.9062,1.3900,2.2366,5.568
68.652172,4.9968,1.4496,2.1756,5.639
68.657040,5.0837,1.5164,2.0969,5.704
68.661364,5.1552,1.5833,1.9956,5.750
68.665873,5.2089,1.6504,1.8929,5.783
68.670579,5.2355,1.6961,1.8269,5.799
68.674957,5.2229,1.6943,1.7997,5.778
68.680896,5.1759,1.6617,1.8090,5.729
68.683830,5.0944,1.6413,1.8717,5.670
68.688893,5.0023,1.6521,1.9758,5.626
68.693689,4.9354,1.7156,2.1119,5.636
68.698640,4.8888,1.8342,2.2634,5.691
68.703969,4.8603,2.0124,2.4257,5.793
68.707742,4.8354,2.2167,2.5893,5.916
68.712459,4.8141,2.4278,2.7713,6.062
68.719187,4.7893,2.5860,2.9574,6.194
68.725582,4.7533,2.6697,3.0832,6.263
68.727294,4.7466,2.7100,3.1536,6.310
68.731870,4.7835,2.7189,3.2048,6.367
68.750414,4.8495,2.7106,3.2319,6.427
68.752095,4.9421,2.7020,3.2421,6.499
68.752703,5.0682,2.6525,3.1948,6.552
68.753157,5.2183,2.5213,3.0873,6.567
68.762492,5.3608,2.3278,2.9581,6.550
68.763424,5.4860,2.0599,2.8142,6.501
68.764765,5.6274,1.7514,2.6794,6.474
68.770837,5.7681,1.4452,2.5369,6.465
68.773900,5.8912,1.1558,2.3890,6.461
68.779427,5.9966,0.8688,2.2474,6.463
68.783014,6.0626,0.5722,2.1072,6.444
68.788129,6.0817,0.2901,1.9633,6.397
68.792676,6.0655,0.0581,1.7965,6.326
68.797732,6.0305,-0.1236,1.6423,6.251
68.801835,5.9789,-0.2335,1.4886,6.166
68.807378,5.8770,-0.2621,1.3015,6.025
68.811140,5.7034,-0.2188,1.1071,5.814
68.815734,5.4845,-0.0965,0.9508,5.567
68.825091,5.2273,0.0904,0.8539,5.297
68.826035,4.9200,0.3230,0.8139,4.997
68.829785,4.5988,0.6060,0.8408,4.714
68.835215,4.2881,0.9202,0.9444,4.486
68.856048,3.9978,1.2202,1.1325,4.331
68.856945,3.7381,1.4559,1.3841,4.244
68.857284,3.4950,1.6152,1.6808,4.201
68.857563,3.2809,1.6910,1.9897,4.193
68.858723,3.0386,1.6856,2.2734,4.152
68.862763,2.7731,1.6326,2.5180,4.086
68.867617,2.5393,1.5534,2.6976,4.017
68.872823,2.3326,1.4911,2.8102,3.945
68.877593,2.1842,1.4552,2.8703,3.889
68.882196,2.0607,1.4218,2.8516,3.795
68.886688,1.9284,1.3935,2.7107,3.607
68.891166,1.7968,1.3297,2.4713,3.332
68.897247,1.6536,1.2331,2.1903,3.009
68.900998,1.5342,1.1326,1.8842,2.681
68.905950,1.4602,1.0259,1.5646,2.373
68.910303,1.4074,0.9349,1.2597,2.108
68.915224,1.3662,0.8548,0.9933,1.893
68.924210,1.3560,0.7548,0.7531,1.725
68.930608,1.3650,0.6349,0.5487,1.602
68.931086,1.3816,0.4929,0.3969,1.520
68.933813,1.3916,0.3334,0.2954,1.461
68.945625,1.3761,0.1877,0.2396,1.409
68.946747,1.3620,0.0650,0.2107,1.380
68.948205,1.3328,-0.0251,0.2402,1.354
68.954297,1.2768,-0.0803,0.3378,1.323
68.958151,1.1824,-0.1321,0.4584,1.275
68.962423,1.0764,-0.2045,0.6262,1.262
68.966782,0.9804,-0.2784,0.8390,1.320
68.971516,0.8781,-0.3707,1.0489,1.417
68.976329,0.7986,-0.5029,1.2368,1.556
68.981147,0.6390,-0.6512,1.3979,1.669
68.987110,0.3584,-0.7866,1.5318,1.759
68.990315,0.0139,-0.8779,1.5809,1.808
68.995387,-0.3374,-0.9345,1.5208,1.817
69.001679,-0.6406,-0.9514,1.3894,1.802
69.005067,-0.8527,-0.9379,1.1885,1.738
69.009537,-0.9712,-0.8939,0.9487,1.626
69.013919,-1.0271,-0.8264,0.6883,1.487
69.018791,-1.0295,-0.7663,0.4213,1.351
69.024654,-1.0092,-0.7257,0.1807,1.256
69.028428,-1.0045,-0.6805,-0.0362,1.214
69.032769,-1.0176,-0.6283,-0.2391,1.220
69.044958,-1.0437,-0.5739,-0.4184,1.262
69.045933,-1.0803,-0.4935,-0.5502,1.309
69.047222,-1.1274,-0.3657,-0.6222,1.339
69.051881,-1.1896,-0.2073,-0.6417,1.367
69.056885,-1.2718,-0.0544,-0.6272,1.419
69.061515,-1.3690,0.1022,-0.5546,1.481
69.065758,-1.4790,0.2482,-0.4259,1.559
69.070614,-1.5754,0.3666,-0.2598,1.638
69.076090,-1.6439,0.4620,-0.0487,1.708
69.079970,-1.7083,0.5198,0.1767,1.794
69.085047,-1.7808,0.5445,0.3787,1.900
69.089721,-1.8305,0.5649,0.5361,1.989
69.094498,-1.8645,0.5999,0.6350,2.059
69.098802,-1.9142,0.6446,0.6803,2.131
69.104188,-1.9822,0.7158,0.6700,2.211
69.108335,-2.0805,0.8111,0.5994,2.312
69.112894,-2.1736,0.9207,0.4784,2.409
69.120739,-2.2543,1.0210,0.3310,2.497
69.122319,-2.3370,1.1094,0.1619,2.592
69.127146,-2.3907,1.1932,-0.0074,2.672
69.131611,-2.3961,1.2509,-0.1722,2.708
69.142240,-2.3793,1.2846,-0.3301,2.724
69.144052,-2.3640,1.3135,-0.4480,2.741
69.146568,-2.3642,1.3612,-0.5141,2.776
69.151156,-2.4181,1.4230,-0.5476,2.859
69.172766,-2.5158,1.4818,-0.5631,2.974
69.175283,-2.6427,1.5330,-0.5394,3.102
69.176338,-2.7630,1.5595,-0.5099,3.213
69.177153,-2.8716,1.5615,-0.4724,3.303
69.177785,-2.9565,1.5651,-0.4082,3.370
69.179709,-3.0224,1.5679,-0.3484,3.423
69.183440,-3.0931,1.5626,-0.2836,3.477
69.188340,-3.1686,1.5563,-0.2449,3.539
69.193412,-3.2463,1.5538,-0.2447,3.607
69.198291,-3.3047,1.5860,-0.2421,3.674
69.202351,-3.3461,1.6028,-0.2185,3.717
69.207259,-3.4041,1.5826,-0.1980,3.759
69.212544,-3.4812,1.5425,-0.2044,3.813
69.217045,-3.5632,1.4991,-0.2067,3.871
69.224237,-3.6119,1.4741,-0.2024,3.906
69.226531,-3.6131,1.4648,-0.2057,3.904
69.231099,-3.6194,1.4690,-0.2214,3.912
69.235640,-3.6383,1.4913,-0.2541,3.940
69.245948,-3.6554,1.5150,-0.3111,3.969
69.247014,-3.6828,1.5355,-0.3969,4.010
69.249606,-3.7157,1.5764,-0.5043,4.068
69.255790,-3.7183,1.6448,-0.6044,4.111
69.259541,-3.6594,1.7499,-0.6731,4.112
69.265884,-3.5629,1.8746,-0.7292,4.091
69.269155,-3.4741,1.9897,-0.7630,4.076
69.273140,-3.3810,2.0617,-0.7554,4.031
69.279154,-3.2931,2.1118,-0.7157,3.977
69.283388,-3.2273,2.1496,-0.6581,3.933
69.287368,-3.1762,2.1628,-0.6018,3.890
69.291935,-3.1448,2.1874,-0.5513,3.870
69.298445,-3.1380,2.2424,-0.5041,3.890
69.301271,-3.1557,2.3253,-0.4863,3.950
69.305934,-3.1980,2.4122,-0.5025,4.037
69.310924,-3.2506,2.4981,-0.5337,4.134
69.315550,-3.3061,2.5735,-0.5990,4.232
69.323950,-3.3357,2.6406,-0.7198,4.315
69.324976,-3.3344,2.6970,-0.8557,4.373
69.329640,-3.3187,2.7306,-0.9880,4.410
69.334549,-3.3002,2.7460,-1.1265,4.439
69.344833,-3.2978,2.7338,-1.2454,4.461
69.346041,-3.3258,2.7014,-1.3307,4.487
69.348599,-3.4129,2.6467,-1.3729,4.532
69.353659,-3.5235,2.5795,-1.3554,4.572
69.358909,-3.6219,2.5266,-1.2544,4.591
69.362560,-3.6433,2.4667,-1.0707,4.528
69.367101,-3.5757,2.3785,-0.8623,4.380
69.372960,-3.5053,2.2693,-0.6317,4.223
69.377565,-3.4703,2.1396,-0.3652,4.093
69.381657,-3.4926,1.9969,-0.1130,4.025
69.387271,-3.5678,1.8416,0.0752,4.016
69.391187,-3.6558,1.7122,0.2120,4.042
69.395640,-3.7163,1.6517,0.3029,4.078
69.401082,-3.6829,1.6483,0.3320,4.049
69.405119,-3.5683,1.6870,0.2976,3.958
69.409803,-3.3900,1.7719,0.2031,3.831
69.414555,-3.1790,1.8926,0.0114,3.700
69.419107,-2.9663,2.0248,-0.2431,3.600
69.424937,-2.7776,2.1750,-0.5145,3.565
69.428782,-2.6220,2.3265,-0.7861,3.592
69.433923,-2.4776,2.4507,-1.0204,3.631
69.445526,-2.3985,2.5128,-1.2327,3.686
69.446745,-2.4676,2.5135,-1.4969,3.827
69.447739,-2.6262,2.5765,-1.7495,4.074
69.454158,-2.7342,2.7290,-1.8753,4.294
69.457457,-2.7675,2.9230,-1.8818,4.443
69.461830,-2.7205,3.1152,-1.8223,4.520
69.466415,-2.6168,3.2745,-1.7307,4.535
69.472015,-2.4846,3.3648,-1.5716,4.468
69.476830,-2.3450,3.3672,-1.3548,4.321
69.480672,-2.2455,3.2912,-1.0826,4.129
69.485254,-2.1958,3.1825,-0.7502,3.939
69.489922,-2.1791,3.0653,-0.4052,3.783
69.494786,-2.1648,2.9588,-0.0780,3.667
69.499240,-2.1319,2.8585,0.2175,3.573
69.504476,-2.0713,2.7456,0.4485,3.468
69.508922,-1.9934,2.6204,0.6205,3.350
69.514020,-1.9517,2.4809,0.7627,3.247
69.518700,-1.8893,2.2965,0.8679,3.098
69.525163,-1.8019,2.0508,0.8909,2.872
69.528233,-1.7191,1.7680,0.8321,2.603
69.532275,-1.6077,1.4845,0.7345,2.308
69.546034,-1.4921,1.2195,0.6121,2.022
69.547342,-1.3488,0.9685,0.4269,1.715
69.547843,-1.1740,0.7889,0.2008,1.429
69.552210,-1.0013,0.6806,0.0704,1.213
69.555927,-0.8956,0.5696,0.0543,1.063
69.560832,-0.8501,0.4056,0.0378,0.943
69.565586,-0.7883,0.1983,-0.0007,0.813
69.571435,-0.7079,-0.0500,-0.0015,0.710
69.574768,-0.6014,-0.3130,0.0208,0.678
69.579578,-0.4374,-0.5502,0.0492,0.705
69.584128,-0.1987,-0.7572,0.0670,0.786
69.589174,0.0073,-0.9317,0.0550,0.933
69.593990,0.1663,-1.0547,0.0516,1.069
69.598882,0.3170,-1.1528,0.0448,1.196
69.604351,0.4378,-1.2355,0.0201,1.311
69.607796,0.5435,-1.3100,-0.0202,1.418
69.612763,0.6463,-1.3621,-0.0524,1.509
69.618119,0.7371,-1.3868,-0.0605,1.572
69.622456,0.7852,-1.3914,-0.0881,1.600
69.627039,0.8146,-1.3518,-0.1257,1.583
69.631643,0.8446,-1.2680,-0.1332,1.529
69.644216,0.9040,-1.1687,-0.1038,1.481
69.646941,0.9809,-1.0992,-0.0641,1.475
69.648426,1.0322,-1.0570,-0.0385,1.478
69.651698,1.0530,-1.0635,0.0113,1.497
69.673887,1.0311,-1.1139,0.0756,1.520
69.676091,0.9806,-1.1673,0.1399,1.531
69.676895,0.9417,-1.1999,0.2190,1.541
69.677499,0.9547,-1.1903,0.2961,1.554
69.677983,1.0264,-1.1360,0.3596,1.573
69.678780,1.1495,-1.0637,0.4313,1.624
69.683217,1.3045,-0.9902,0.5091,1.715
69.687696,1.4629,-0.9204,0.5766,1.822
69.693092,1.6295,-0.8592,0.6245,1.945
69.698875,1.7803,-0.8093,0.6580,2.063
69.702413,1.9131,-0.7562,0.7083,2.176
69.707024,2.0472,-0.6787,0.7396,2.280
69.711397,2.1659,-0.5815,0.7618,2.368
69.716658,2.2813,-0.4623,0.7986,2.461
69.725133,2.3888,-0.3308,0.8312,2.551
69.739063,2.4646,-0.2206,0.8618,2.620
69.740065,2.5084,-0.1386,0.8854,2.664
69.740891,2.5420,-0.0633,0.8902,2.694
69.741279,2.5988,0.0124,0.8976,2.749
69.745673,2.6621,0.1005,0.9146,2.817
69.749655,2.7081,0.1891,0.9291,2.869
69.755979,2.7275,0.2662,0.9266,2.893
69.763735,2.7298,0.3415,0.9165,2.900
69.764458,2.7174,0.4293,0.9178,2.900
69.768200,2.7096,0.5296,0.9017,2.904
69.774299,2.7686,0.6329,0.8873,2.975
69.779383,2.9020,0.7369,0.8933,3.125
69.781897,3.0714,0.8438,0.8744,3.303
69.788957,3.2245,0.9634,0.8902,3.481
69.793466,3.3278,1.0932,0.9719,3.635
69.796109,3.4026,1.2259,1.0572,3.768
69.800825,3.4558,1.3497,1.1415,3.882
69.805409,3.5063,1.4309,1.2466,3.987
69.810127,3.5632,1.4647,1.3870,4.095
69.814629,3.6191,1.4966,1.5390,4.208
69.823871,3.6808,1.4785,1.6959,4.314
69.824691,3.7648,1.4177,1.8721,4.437
69.828816,3.8684,1.3787,2.0413,4.586
69.833836,3.9843,1.3565,2.1776,4.739
69.838782,4.1076,1.3727,2.2787,4.894
69.847948,4.2455,1.4246,2.3420,5.054
69.848860,4.3907,1.4957,2.3486,5.199
69.856264,4.5625,1.5810,2.3197,5.357
69.858551,4.7465,1.6447,2.2408,5.500
69.861741,4.8997,1.6607,2.1043,5.585
69.866713,5.0222,1.6386,1.9505,5.631
69.871374,5.0853,1.5714,1.8056,5.621
69.876519,5.0938,1.4782,1.6788,5.563
69.881031,5.0693,1.4141,1.5866,5.497
69.885440,5.0644,1.3790,1.5721,5.479
69.892866,5.0771,1.4112,1.6423,5.520
69.894971,5.0812,1.5417,1.7589,5.594
69.899585,5.0793,1.7416,1.9269,5.705
69.904555,5.1051,1.9940,2.1557,5.889
69.909090,5.1588,2.2559,2.4171,6.127
69.913663,5.2118,2.4602,2.6826,6.357
69.918497,5.2303,2.5756,2.9406,6.530
69.923872,5.2092,2.6119,3.2129,6.654
69.927785,5.1843,2.6047,3.4953,6.773
69.933431,5.1670,2.5660,3.7545,6.883
69.945102,5.1691,2.4861,3.9621,6.971
69.946355,5.2835,2.3697,4.1040,7.097
69.947049,5.4761,2.2480,4.1658,7.238
69.952777,5.6823,2.1759,4.2025,7.395
69.956532,5.9111,2.0984,4.2378,7.570
69.961380,6.0832,1.9413,4.2091,7.648
69.965890,6.2030,1.6762,4.1135,7.629
69.971037,6.3180,1.2841,3.9003,7.535
69.975236,6.4466,0.8417,3.6026,7.433
69.980045,6.5647,0.4352,3.3609,7.388
69.984477,6.5954,0.0553,3.1100,7.292
69.989208,6.5963,-0.2764,2.7751,7.162
69.994263,6.6417,-0.5263,2.3984,7.081
69.999051,6.6696,-0.7133,2.0057,7.001
70.004476,6.6419,-0.8540,1.6085,6.887
70.008328,6.5568,-0.9171,1.2133,6.731
70.013937,6.4174,-0.8499,0.8608,6.530
70.018407,6.2558,-0.6595,0.5914,6.318
70.023050,6.0872,-0.3938,0.4437,6.116
70.027842,5.9196,-0.1102,0.4322,5.936
70.031709,5.7489,0.1292,0.5311,5.775
70.042063,5.5347,0.2740,0.6837,5.584
70.043289,5.2388,0.3315,0.8499,5.318
70.046428,4.8610,0.3543,0.9921,4.974
70.050759,4.4564,0.4186,1.1639,4.625
70.063247,4.0176,0.5602,1.3922,4.289
70.064631,3.5850,0.7716,1.6249,4.011
70.065287,3.2523,1.0024,1.8075,3.853
70.069380,2.9977,1.2094,1.8976,3.748
70.075066,2.7612,1.3688,1.9338,3.638
70.079542,2.5547,1.4708,1.9332,3.525
70.083946,2.3900,1.5394,1.8770,3.407
70.088577,2.2671,1.5746,1.7677,3.278
70.094057,2.2316,1.6265,1.6368,3.210
70.098358,2.2594,1.6904,1.5036,3.197
70.102975,2.2714,1.7159,1.3634,3.156
70.107479,2.2412,1.7054,1.2142,3.067
70.112422,2.1734,1.6277,1.0872,2.925
70.117360,2.1398,1.5070,1.0016,2.802
70.124606,2.1739,1.4149,0.9120,2.749
70.126025,2.1557,1.2772,0.7590,2.618
70.131777,2.0519,1.0389,0.6743,2.397
70.135559,1.9656,0.7982,0.6795,2.228
70.145584,1.8774,0.5670,0.6692,2.072
70.146604,1.7584,0.2928,0.6890,1.911
70.149415,1.6472,0.0068,0.7341,1.803
70.154964,1.5559,-0.2407,0.7825,1.758
70.159142,1.4945,-0.4424,0.8673,1.784
70.163749,1.4348,-0.6029,0.9378,1.817
70.168222,1.3771,-0.7795,0.9501,1.846
70.173230,1.3340,-0.9697,0.8727,1.866
70.178372,1.2383,-1.1277,0.7148,1.821
70.182800,1.1260,-1.1938,0.5766,1.739
70.187639,1.0405,-1.1702,0.5292,1.653
70.192833,0.9175,-1.1549,0.4595,1.545
70.197135,0.7375,-1.1597,0.2520,1.397
70.202033,0.5411,-1.1507,0.0308,1.272
70.206519,0.3089,-1.1398,-0.1497,1.190
70.211222,-0.0074,-1.1313,-0.3184,1.175
70.215928,-0.3795,-1.1252,-0.4325,1.264
70.226549,-0.7168,-1.1211,-0.4900,1.418
70.227829,-0.9599,-1.0950,-0.5243,1.548
70.230422,-1.0558,-1.0468,-0.5452,1.584
70.234798,-1.0092,-0.9983,-0.5406,1.519
70.250094,-0.8984,-0.9280,-0.5009,1.385
70.251796,-0.7949,-0.8122,-0.4356,1.217
70.252408,-0.7724,-0.6773,-0.3443,1.084
70.261669,-0.8502,-0.5451,-0.2530,1.041
70.262930,-0.9923,-0.4086,-0.1680,1.086
70.264173,-1.1366,-0.2679,-0.0890,1.171
70.268375,-1.2494,-0.1017,-0.0104,1.254
70.272921,-1.3068,0.1089,0.0704,1.313
70.278321,-1.3109,0.3421,0.1370,1.362
70.281867,-1.2901,0.5711,0.1827,1.423
70.286479,-1.2561,0.7600,0.2245,1.485
70.290750,-1.2592,0.9108,0.2293,1.571
70.295742,-1.3112,1.0330,0.1974,1.681
70.300143,-1.3953,1.1291,0.1504,1.801
70.304719,-1.5044,1.2179,0.0742,1.937
70.309577,-1.6144,1.3162,0.0000,2.083
70.314183,-1.7302,1.4143,-0.0746,2.236
70.318881,-1.8757,1.4930,-0.1713,2.403
70.324298,-2.0052,1.5548,-0.2304,2.548
70.328413,-2.1860,1.5782,-0.2972,2.713
70.333177,-2.4277,1.5704,-0.3720,2.915
70.342753,-2.6681,1.5602,-0.4188,3.119
70.343667,-2.9409,1.5622,-0.4544,3.361
70.347174,-3.1888,1.5833,-0.4549,3.589
70.352277,-3.3352,1.6188,-0.4348,3.733
70.357132,-3.4231,1.6636,-0.3868,3.826
70.361613,-3.5263,1.6747,-0.3351,3.918
70.365890,-3.6327,1.6613,-0.2583,4.003
70.371266,-3.7228,1.6519,-0.1419,4.075
70.375549,-3.8178,1.6081,-0.0126,4.143
70.380417,-3.9078,1.5534,0.1271,4.207
70.384831,-4.0046,1.5117,0.2319,4.287
70.389477,-4.0938,1.4634,0.3090,4.358
70.394625,-4.1416,1.4204,0.3940,4.396
70.399736,-4.1647,1.3681,0.4464,4.406
70.404797,-4.2016,1.3161,0.4518,4.426
70.408834,-4.2471,1.2858,0.4911,4.465
70.414191,-4.2698,1.2436,0.5089,4.476
70.418425,-4.2963,1.1753,0.4212,4.474
70.423228,-4.3146,1.0977,0.3356,4.465
70.428539,-4.3440,1.0278,0.2612,4.472
70.433494,-4.4110,1.0136,0.1644,4.529
70.450847,-4.4773,1.0576,0.0689,4.601
70.452417,-4.5194,1.1218,-0.0280,4.657
70.453064,-4.5471,1.1943,-0.1476,4.704
70.453597,-4.5654,1.2466,-0.2614,4.740
70.456408,-4.5479,1.2716,-0.3455,4.735
70.463093,-4.5140,1.2838,-0.4000,4.710
70.465355,-4.4733,1.2949,-0.4104,4.675
70.477814,-4.4330,1.3169,-0.3813,4.640
70.479050,-4.3644,1.3615,-0.3150,4.583
70.479515,-4.2651,1.3951,-0.2208,4.493
70.483675,-4.1615,1.4199,-0.0889,4.398
70.488445,-4.0656,1.4572,0.0426,4.319
70.493547,-3.9868,1.5261,0.1810,4.273
70.498341,-3.9539,1.6503,0.3049,4.295
70.504459,-3.9742,1.7915,0.3883,4.377
70.507795,-4.0167,1.9543,0.4198,4.487
70.512614,-4.0479,2.1577,0.4070,4.605
70.519073,-4.0440,2.3727,0.3407,4.701
70.521850,-4.0072,2.6109,0.2117,4.787
70.526532,-3.9349,2.8408,0.0488,4.853
70.531724,-3.8173,3.0334,-0.1311,4.878
70.536170,-3.6516,3.1859,-0.3087,4.856
