time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
49.706792,1.1723,0.5835,-1.3101,1.852
49.730083,1.2621,0.6040,-1.2325,1.865
49.731496,1.1967,0.6656,-1.0623,1.733
49.732098,1.2350,0.8259,-0.9868,1.784
49.732596,1.4225,0.9991,-1.0995,2.057
49.733077,1.6637,1.0584,-0.8971,2.166
49.734922,1.8076,1.1044,-0.5764,2.195
49.739852,1.8641,1.1300,-0.5301,2.243
49.744712,1.9508,1.0375,-0.6718,2.309
49.749998,1.9981,1.0230,-0.7842,2.378
49.755218,1.8425,1.0502,-1.0471,2.365
49.760750,1.4600,1.0350,-1.6375,2.426
49.764564,1.1592,1.1283,-2.2652,2.783
49.769776,0.7625,1.3320,-2.4494,2.891
49.774708,0.4083,1.5789,-2.5138,2.996
49.779451,0.2417,1.7847,-2.7602,3.296
49.784550,0.2381,1.9400,-3.0310,3.607
49.789558,0.4144,2.1477,-3.0946,3.790
49.804415,0.7513,2.4272,-3.0909,4.001
49.806176,0.9780,2.6275,-3.2031,4.257
49.807464,1.2247,2.7016,-3.0504,4.255
49.828419,1.7356,3.2022,-3.0257,4.735
49.830092,2.2858,3.6725,-3.2852,5.432
49.830719,2.8180,4.0243,-3.7182,6.161
49.831404,3.3260,4.3900,-4.0241,6.821
49.832196,3.8104,4.7822,-4.5595,7.627
49.834569,4.1067,5.2110,-4.9436,8.274
49.838571,4.2851,5.6837,-5.0524,8.729
49.843566,4.3692,6.1025,-5.5554,9.338
49.848673,4.3207,6.4534,-6.5000,10.127
49.853677,4.2692,6.8559,-7.0468,10.719
49.858457,4.2026,7.2355,-6.9405,10.871
49.863564,4.0868,7.6139,-7.1163,11.194
49.868562,4.1763,7.8971,-7.6676,11.773
49.873321,4.2224,8.1199,-8.1587,12.261
49.882877,4.2084,8.6404,-8.4369,12.789
49.884333,4.2451,9.5420,-8.6522,13.562
49.888277,4.3879,10.9749,-8.6382,14.640
49.900774,4.8201,12.6650,-8.0771,15.776
49.902224,5.4702,14.4652,-8.3886,17.594
49.902884,6.2106,16.1458,-8.9457,19.475
49.907886,7.2302,17.5684,-9.9227,21.433
49.912800,8.1101,18.5996,-11.3794,23.264
49.917900,8.9026,19.5818,-11.8401,24.554
49.922259,8.8434,20.9487,-10.7823,25.166
49.927144,7.5994,21.6337,-12.2947,26.018
49.932483,6.5233,19.3960,-16.5973,26.348
49.937156,5.4060,16.2780,-18.9440,25.555
49.942133,4.1623,13.7488,-18.1043,23.111
49.947910,2.8018,11.2204,-12.7533,17.216
49.952173,1.4023,9.1119,-5.7435,10.862
49.956925,0.6651,6.9807,-0.7476,7.052
49.963581,1.0195,6.4004,0.0096,6.481
49.967824,2.1213,7.3358,-3.3627,8.344
49.971953,2.8416,11.2814,-5.2491,12.763
49.984887,4.1923,14.3333,-8.6514,17.259
49.986674,7.3322,13.5927,-11.9630,19.535
49.988904,5.8272,1.5095,-10.1984,11.842
49.992518,-0.1371,-12.6334,-5.6726,13.849
50.011226,-4.3433,-19.4656,-1.6643,20.014
50.014656,-5.5913,-20.1577,-0.2147,20.920
50.015561,-6.1252,-17.1948,-2.5119,18.425
50.016488,-5.3344,-11.9609,-6.3168,14.540
50.017537,-3.4631,-7.2674,-9.1327,12.174
50.021267,-0.8642,-4.0313,-8.8420,9.756
50.028121,1.7217,-1.3419,-6.4307,6.791
50.031500,3.8811,0.6576,-5.4902,6.756
50.036332,5.3641,0.8420,-5.5338,7.753
50.041003,6.7400,-0.2685,-5.1190,8.468
50.045877,8.2658,-1.7340,-3.8942,9.300
50.051225,9.9414,-3.2927,-2.6192,10.795
50.055679,11.1737,-4.4285,-1.4301,12.104
50.062316,11.0195,-4.7810,-0.4258,12.019
50.066166,8.9686,-4.6419,-0.0074,10.099
50.070670,7.3724,-4.2218,0.0265,8.496
50.075348,6.1887,-3.8483,-0.4675,7.303
50.080728,5.4230,-3.7643,-1.2277,6.715
50.085455,5.2551,-3.7866,-1.9137,6.754
50.091971,5.3554,-3.9263,-2.3796,7.054
50.103704,5.5481,-4.0795,-2.5104,7.330
50.105542,5.6274,-4.0538,-2.4051,7.341
50.106497,5.5985,-3.9253,-2.1957,7.181
50.126496,5.4803,-3.9326,-1.7532,6.969
50.128316,5.2703,-4.0540,-1.1418,6.747
50.131661,5.0183,-4.1385,-0.6365,6.536
50.132171,4.7481,-4.1426,-0.3491,6.311
50.132881,4.5020,-4.0683,-0.2872,6.075
50.134730,4.3087,-3.9486,-0.3644,5.856
50.139653,4.1437,-3.8354,-0.3971,5.660
50.144915,3.9224,-3.7644,-0.3889,5.450
50.149680,3.6132,-3.7446,-0.4674,5.224
50.154743,3.2131,-3.6702,-0.6005,4.915
50.159449,2.7629,-3.5168,-0.7626,4.537
50.164514,2.3033,-3.2792,-0.8333,4.093
50.169539,1.8774,-3.0501,-0.8898,3.690
50.174056,1.4467,-2.7911,-0.8750,3.263
50.185820,1.0062,-2.4971,-0.8542,2.824
50.187691,0.4768,-2.2251,-0.6312,2.362
50.189296,-0.0861,-1.7785,-0.6203,1.886
50.207357,-0.6608,-1.3483,-0.5467,1.598
50.209002,-1.2469,-0.8384,-0.5379,1.596
50.209773,-1.6683,-0.0905,-0.6978,1.811
50.210267,-1.9765,0.5992,-1.0539,2.319
50.214434,-2.5136,1.4605,-1.4493,3.248
50.218710,-2.9658,2.5078,-1.8084,4.284
50.223410,-3.6029,3.6020,-2.0961,5.509
50.229035,-4.4411,4.8458,-2.1761,6.924
50.233502,-5.3816,5.9252,-2.1515,8.288
50.238442,-6.2598,6.3662,-2.3162,9.224
50.244586,-7.2315,7.1252,-2.1962,10.387
50.248645,-8.2622,8.0293,-1.7185,11.648
50.253170,-9.3029,8.9001,-0.9048,12.906
50.258303,-10.2527,9.4024,0.1137,13.912
50.264572,-11.1327,9.4714,1.2330,14.668
50.269294,-11.8655,9.2986,2.0523,15.214
50.273171,-12.4021,9.2134,2.1679,15.601
50.288414,-12.6542,8.9819,2.4087,15.704
50.291160,-12.1510,7.2497,6.8872,15.737
50.293502,-11.7805,5.8868,13.6956,19.000
50.294936,-12.5789,5.1710,10.7425,17.331
50.317817,-12.2542,4.6332,5.3621,14.156
50.319675,-12.0399,5.6148,3.5203,13.743
50.320291,-12.0584,6.9806,2.7544,14.203
50.320960,-12.4585,7.8350,2.8987,15.000
50.321698,-12.8762,8.2009,4.8670,16.023
50.322565,-12.1909,7.3076,7.5375,16.088
50.328545,-11.2182,5.9900,8.8760,15.508
50.332263,-10.6595,5.2132,9.1129,14.962
50.337056,-10.3272,4.7853,9.1426,14.599
50.341860,-10.0016,4.2271,9.4012,14.363
50.347482,-9.5433,3.4391,9.7476,14.068
50.353546,-9.2119,2.7288,10.2789,14.070
50.357821,-12.1254,3.2279,14.0063,18.805
50.362425,-15.2216,9.1824,16.8037,24.462
50.366822,-13.8742,14.3710,8.0266,21.528
50.371524,-9.3682,8.1111,10.4976,16.240
50.378642,-7.1159,3.5664,18.6421,20.270
50.381569,-3.5917,8.7833,9.9122,13.722
50.386635,1.5405,15.4627,-6.7012,16.923
50.391708,6.7331,17.8203,-25.4709,31.807
50.403992,12.4094,18.1007,-36.6610,42.728
50.406631,16.1943,14.2517,-25.0676,33.072
50.407981,19.0523,10.0804,-4.5733,22.035
50.428454,14.4072,8.5321,15.5621,22.859
50.430933,3.8232,7.8076,21.5482,23.236
50.431587,-5.6800,3.9873,21.2056,22.312
50.432205,-10.8745,-1.8778,16.4909,19.843
50.433133,-13.4739,-7.0688,11.6502,19.164
50.435773,-14.1759,-9.7004,8.9623,19.375
50.440360,-13.4258,-9.5835,7.4561,18.102
50.446737,-11.3425,-7.0906,6.2697,14.773
50.451009,-10.1426,-4.4852,3.6171,11.665
50.455454,-11.3570,-2.3267,2.2228,11.804
50.462403,-13.3217,-1.4985,2.8797,13.712
50.466039,-12.7116,-1.5615,3.2576,13.215
50.470409,-10.0300,-1.5384,2.5218,10.456
50.475093,-7.1915,-1.3309,1.5906,7.485
50.480665,-5.2450,-1.0302,1.5942,5.578
50.485377,-4.2726,-0.7034,2.4882,4.994
50.490120,-3.7890,-0.5876,2.8713,4.790
50.506179,-3.3364,-0.8259,2.4002,4.192
50.508225,-2.6318,-1.0929,1.9530,3.455
50.508813,-2.0520,-1.0489,1.9524,3.020
50.510229,-1.6562,-0.6724,2.4348,3.020
50.529197,-1.3985,-0.3701,3.1881,3.501
50.530299,-1.1948,-0.1847,3.5148,3.717
50.530708,-0.9227,-0.1498,3.3355,3.464
50.531155,-0.8141,-0.2872,2.6495,2.787
50.534438,-0.7751,-0.3644,2.0722,2.242
50.539343,-0.6284,-0.3507,1.8875,2.020
50.545369,-0.6470,-0.2630,1.6377,1.780
50.549401,-0.7826,-0.2524,0.9896,1.287
50.554599,-0.8798,-0.3978,0.1536,0.978
50.559236,-0.9189,-0.5363,-0.4833,1.169
50.564357,-0.8952,-0.5580,-0.8258,1.340
50.569686,-0.9859,-0.5061,-0.9599,1.466
50.573854,-1.0411,-0.5222,-1.1300,1.623
50.585494,-1.1249,-0.5128,-1.3793,1.852
50.586627,-0.9328,-0.4874,-1.6246,1.936
50.588831,-0.6961,-0.4145,-1.8882,2.055
50.594163,-0.3352,-0.2559,-1.9859,2.030
50.620112,0.0950,-0.0424,-1.7982,1.801
50.621423,0.5113,0.1903,-1.3917,1.495
50.621978,0.9138,0.3514,-1.0006,1.400
50.623052,1.2935,0.4270,-0.8424,1.602
50.623594,1.6315,0.4746,-0.9343,1.939
50.624094,1.8518,0.5826,-1.3485,2.364
50.629137,1.9837,0.6891,-1.8317,2.787
50.633045,1.9455,0.7962,-2.1279,2.991
50.638039,1.7968,0.7628,-2.1794,2.926
50.643062,1.6138,0.6776,-2.0625,2.705
50.648141,1.3653,0.5718,-1.7962,2.328
50.653086,1.1609,0.5121,-1.4904,1.957
50.658031,0.9453,0.3645,-1.2623,1.619
50.664173,0.7590,0.2152,-1.1054,1.358
50.668095,0.6425,0.1384,-0.8367,1.064
50.672813,0.4786,0.0478,-0.3889,0.618
50.687950,0.3862,0.0414,-0.1998,0.437
50.689591,0.3575,0.0134,-0.2368,0.429
50.692519,0.3343,0.1046,-0.6027,0.697
50.693330,0.5014,0.2722,-0.7253,0.923
50.716313,0.8828,0.4132,-0.5168,1.103
50.718090,1.0523,0.5110,-0.5729,1.303
50.718837,1.1899,0.6806,-0.3710,1.420
50.719472,1.3560,0.9340,-0.2393,1.664
50.720069,1.6086,1.0613,-0.4606,1.981
50.723584,1.9339,1.1081,-0.8005,2.368
50.727966,2.2461,1.2471,-0.8737,2.714
50.733595,2.4570,1.4042,-1.0033,3.003
50.737115,2.5387,1.5342,-1.3190,3.246
50.742396,2.5796,1.6277,-1.8858,3.586
50.748215,2.4523,1.6557,-2.3762,3.795
50.752260,2.2977,1.7352,-2.6278,3.898
50.756645,2.1276,1.8665,-2.7763,3.965
50.763454,1.8894,2.0182,-2.7398,3.892
50.766595,1.5612,2.1114,-2.7573,3.808
50.771550,1.1489,2.1143,-2.9154,3.780
50.776553,0.7883,2.1129,-3.0973,3.831
50.781491,0.6222,1.9680,-2.9590,3.608
50.786711,0.7244,1.9957,-2.4736,3.260
50.791333,1.0006,2.2837,-2.0583,3.233
50.805921,1.4337,2.5902,-2.1421,3.654
50.808233,2.0004,2.8968,-2.6253,4.392
50.809245,2.6831,3.3601,-2.6246,5.038
50.812173,3.3223,3.9540,-2.5100,5.742
50.839347,3.5315,4.0953,-2.3871,5.911
50.841978,3.6788,4.1877,-2.7154,6.200
50.842983,3.9250,4.5211,-3.5800,6.976
50.843839,3.9461,4.6406,-4.5048,7.576
50.845481,3.7292,4.6776,-4.9546,7.768
50.846388,3.4360,4.7246,-5.0101,7.696
50.847569,3.1450,4.7741,-4.9508,7.563
50.850645,2.9847,4.8500,-5.4566,7.887
50.855444,3.0308,4.9640,-6.3312,8.597
50.860268,3.0312,5.2260,-7.0921,9.316
50.865269,3.0030,5.7245,-7.7174,10.067
50.871182,3.1393,6.3914,-7.5498,10.378
50.874909,3.3058,7.3218,-7.0557,10.692
50.886484,3.5596,8.6037,-7.0558,11.682
50.888027,3.8669,10.2054,-7.3600,13.163
50.889780,4.2931,12.3662,-7.1129,14.898
50.905765,4.8952,15.1712,-7.1919,17.489
50.907510,5.9427,17.3518,-7.8954,19.968
50.908033,7.4009,19.1245,-7.3426,21.781
50.909550,8.9739,20.3630,-7.0103,23.331
50.914395,10.0990,20.5745,-7.0833,23.989
50.919578,10.5714,19.9552,-9.9330,24.670
50.924489,10.7861,19.2601,-14.8381,26.598
50.930514,10.6595,18.3117,-17.4991,27.480
50.934233,9.6042,16.6460,-17.9188,26.276
50.939337,7.8099,14.5351,-17.9709,24.397
50.943858,6.0913,12.3341,-15.3435,20.607
50.949212,4.5991,10.4432,-10.4258,15.457
50.954208,3.6888,9.4927,-6.5291,12.097
50.959181,3.6917,10.3123,-3.9963,11.659
50.964276,4.5867,13.7002,-4.2426,15.058
50.969531,5.7251,18.7091,-6.3758,20.578
50.973960,6.5980,22.1105,-9.4604,24.938
50.979129,5.2297,11.8405,-11.4990,17.314
50.993191,1.5407,-5.5260,-6.4564,8.637
50.994876,-2.6754,-15.4518,-2.0069,15.810
50.996603,-4.6755,-18.8796,-3.0509,19.688
51.000335,-5.3041,-19.6271,-6.6122,21.379
51.024303,-6.2077,-17.4508,-10.2591,21.173
51.026005,-6.3334,-11.3776,-11.6480,17.471
51.026880,-4.3507,-5.9370,-10.1336,12.525
51.027753,-1.7821,-2.5822,-9.7618,10.254
51.028426,1.2894,-1.4596,-8.6267,8.844
51.031089,3.7550,-1.1326,-6.0081,7.175
51.032931,5.3042,-0.8379,-2.9397,6.122
51.037923,5.9926,-0.5299,-1.6570,6.240
51.042886,5.9341,-1.4090,-1.2239,6.221
51.047816,5.6589,-3.2292,-0.7817,6.562
51.052625,5.2032,-4.8201,-0.5043,7.111
51.057733,4.9149,-5.8949,-0.7947,7.716
51.063329,4.8370,-6.3421,-1.6099,8.137
51.067915,5.0003,-6.2347,-2.5824,8.399
51.072447,5.0983,-5.8754,-3.3044,8.452
51.083631,5.2290,-5.4215,-3.4631,8.290
51.085846,5.1165,-5.5717,-3.3662,8.280
51.092353,5.9738,-4.6520,-2.0783,7.852
51.093832,6.5591,-4.5302,-0.9392,8.027
51.106205,7.0098,-4.4710,0.0105,8.314
51.109101,7.3312,-4.3060,0.5923,8.523
51.110163,7.5856,-4.1706,0.8303,8.696
51.112626,7.8334,-4.0588,0.9423,8.873
51.118375,7.7967,-3.9506,0.9057,8.787
51.123297,7.4082,-3.8745,0.7392,8.393
51.126660,6.8320,-3.8490,0.4456,7.854
51.132993,6.1344,-3.7757,0.0449,7.203
51.137417,5.4701,-3.6997,-0.2202,6.607
51.142743,4.8140,-3.5900,-0.3894,6.018
51.147095,4.1413,-3.4561,-0.4848,5.416
51.151904,3.4271,-3.3959,-0.4520,4.846
51.157282,2.7109,-3.3041,-0.2818,4.283
51.161650,2.1384,-3.1660,0.0138,3.821
51.166763,1.7596,-2.9019,0.1974,3.399
51.171778,1.3994,-2.6022,0.3500,2.975
51.177284,1.0649,-2.2544,0.4614,2.536
51.184064,0.7877,-1.7788,0.4091,1.988
51.186520,0.5725,-1.1605,0.3907,1.352
51.190998,0.3335,-0.4327,0.4338,0.698
51.196336,0.0242,0.5175,0.6300,0.816
51.201340,-0.3622,1.4995,0.7115,1.699
51.207359,-0.9541,2.6090,0.5383,2.830
51.211724,-2.0449,3.6929,0.0587,4.222
51.215678,-3.1008,4.7483,-0.7562,5.721
51.221471,-4.2393,5.6574,-1.4360,7.214
51.226662,-5.4206,6.5771,-1.7566,8.702
51.232237,-6.5625,7.6045,-1.6635,10.181
51.236694,-7.5753,8.2291,-1.3557,11.267
51.240390,-8.5756,8.6680,-0.8954,12.226
51.245141,-9.6507,9.3247,-0.3149,13.423
51.251692,-10.7690,9.8254,0.0760,14.578
51.255594,-11.8714,10.0957,0.4749,15.591
51.261089,-12.8898,9.9297,1.5398,16.344
51.267055,-13.6441,9.2372,4.2177,17.008
51.270936,-13.8179,8.2386,7.6280,17.804
51.275353,-13.1721,7.4875,8.7248,17.484
51.288170,-12.1522,7.2632,8.1454,16.333
51.289567,-11.0274,7.0735,6.7227,14.725
51.290472,-10.3495,6.9842,4.6053,13.308
51.294942,-10.7444,7.2106,3.5759,13.425
51.305871,-11.6054,7.2830,4.0991,14.301
51.307783,-12.5188,6.9626,5.6588,15.402
51.309550,-12.9124,6.4387,7.4163,16.223
51.314747,-12.3758,5.9142,8.0574,15.908
51.319206,-11.1654,5.4984,7.3505,14.454
51.324280,-10.2199,5.0819,6.7541,13.262
51.331385,-9.7694,4.6641,7.0544,12.921
51.334142,-9.8866,4.1705,8.1022,13.446
51.339121,-10.2408,3.5481,9.2647,14.258
51.343629,-12.3147,3.4529,11.5311,17.220
51.348987,-14.2869,6.4942,13.5078,20.706
51.354128,-13.8663,10.5675,8.6056,19.442
51.358624,-10.9838,10.5492,4.4442,15.864
51.364891,-10.1544,3.5821,11.9953,16.119
51.369307,-8.2002,0.4539,14.8444,16.965
51.373765,-3.8554,6.0655,3.2308,7.880
51.378840,0.1849,15.3576,-10.3022,18.494
51.383925,5.9170,21.1522,-22.8572,31.700
51.388985,10.2829,19.8039,-26.6624,34.768
51.393734,11.8780,12.5052,-17.1694,24.336
51.407502,11.1355,5.6462,0.1414,12.486
51.409093,5.7955,2.5149,14.2592,15.596
51.409802,-0.8139,1.0092,20.3555,20.397
51.430339,-6.7381,-1.6738,20.5384,21.680
51.432043,-9.7891,-5.2323,15.6260,19.167
51.434503,-10.7003,-8.1626,10.9351,17.341
51.435495,-9.8154,-8.9503,7.6858,15.347
51.435958,-7.0220,-7.0307,6.1173,11.669
51.437878,-4.4350,-3.9407,4.6058,7.511
51.442520,-3.8790,-0.7238,3.3240,5.159
51.448614,-5.4860,1.7049,1.6702,5.983
51.452540,-10.0292,1.3310,2.7395,10.481
51.457458,-14.1584,-1.0892,6.1904,15.491
51.462094,-13.8638,-3.2104,6.8970,15.814
51.467717,-10.3663,-3.4715,4.1821,11.705
51.472590,-6.8955,-2.0700,2.1599,7.517
51.477257,-5.3414,-0.8519,2.4848,5.952
51.486233,-4.8467,-0.7287,3.6531,6.113
51.487867,-4.2890,-1.4074,3.1611,5.511
51.492154,-3.3168,-1.6295,1.3229,3.925
51.503752,-2.2063,-1.2281,-0.2668,2.539
51.504789,-1.5120,-0.6222,-0.6706,1.767
51.506538,-1.1155,-0.2300,0.0337,1.139
51.511625,-0.7990,-0.2063,1.2208,1.474
51.517964,-0.7525,-0.4313,2.2649,2.425
51.521914,-0.9035,-0.4912,2.2023,2.431
51.526366,-0.7697,-0.3715,1.6569,1.864
51.531929,-0.5571,-0.2904,1.1548,1.315
51.536467,-0.4835,-0.1714,1.0211,1.143
51.541321,-0.5586,-0.1508,1.0716,1.218
51.549345,-0.7535,-0.2958,0.7457,1.101
51.551655,-0.9386,-0.4794,0.0645,1.056
51.556318,-1.1667,-0.6134,-0.4605,1.396
51.561396,-1.3189,-0.7005,-0.6957,1.647
51.566413,-1.4886,-0.7431,-0.6625,1.791
51.571218,-1.4674,-0.7029,-0.6030,1.735
51.576242,-1.3263,-0.5918,-0.7306,1.626
51.591684,-1.1223,-0.4528,-0.9070,1.512
51.593500,-0.7910,-0.2786,-0.8324,1.182
51.594589,-0.4756,-0.1072,-0.5238,0.716
51.595911,-0.0195,0.0568,-0.3543,0.359
51.626548,0.4269,0.2330,-0.3501,0.599
51.628373,0.7635,0.3759,-0.5544,1.016
51.629026,1.0626,0.4499,-0.8937,1.460
51.630220,1.1689,0.5267,-1.1838,1.745
51.630783,1.1136,0.4654,-1.3145,1.785
51.631430,0.9301,0.2994,-1.3551,1.671
51.632121,0.6654,0.1648,-1.2600,1.434
51.635613,0.4341,0.1070,-1.0724,1.162
51.640147,0.4256,0.1355,-1.0339,1.126
51.644941,0.5223,0.1738,-0.8808,1.039
51.650361,0.6284,0.2841,-0.6395,0.941
51.655080,0.7086,0.3683,-0.4516,0.917
51.659553,0.9068,0.4508,-0.4360,1.103
51.664727,1.0195,0.4789,-0.2811,1.161
51.669660,1.0396,0.5290,-0.3846,1.228
51.674369,0.9852,0.5911,-0.8721,1.442
51.679772,0.8531,0.6648,-1.1551,1.582
51.684436,0.8168,0.7481,-1.1693,1.611
51.689403,1.2215,0.8799,-0.9950,1.805
51.694538,1.5914,1.0461,-0.8646,2.092
51.707378,1.8746,1.1729,-1.2603,2.545
51.708697,2.0911,1.2941,-1.7952,3.045
51.710033,2.3045,1.2922,-1.9543,3.286
51.735576,1.9803,1.2697,-1.8352,2.984
51.737140,1.6618,1.3388,-1.6847,2.719
51.737771,1.5788,1.4423,-2.0441,2.958
51.738223,1.5538,1.4965,-2.4898,3.294
51.738809,1.5894,1.5159,-2.5552,3.369
51.739308,1.5830,1.6776,-3.0134,3.795
51.743533,1.5581,1.7065,-3.2198,3.963
51.749236,1.5601,1.8706,-3.1939,4.017
51.753782,1.4763,2.1433,-3.1831,4.112
51.758489,1.4719,2.4719,-3.3833,4.441
51.763172,1.3738,2.7151,-3.3040,4.492
51.769367,1.3106,2.9372,-3.3162,4.620
51.773291,1.3726,3.1620,-3.2839,4.761
51.778205,1.6870,3.4354,-3.2000,4.989
51.788499,2.1459,3.6857,-3.2567,5.366
51.789579,2.6250,3.8753,-3.6493,5.935
51.793183,3.1893,4.0144,-4.2248,6.643
51.809706,3.8014,4.2161,-4.2391,7.085
51.810622,4.4096,4.5267,-4.0195,7.489
51.811112,4.8426,4.8148,-3.8709,7.850
51.812842,5.0686,4.9133,-4.1843,8.206
51.817721,5.0722,4.9606,-5.1105,8.744
51.822517,5.0352,5.3203,-5.7344,9.303
51.827896,5.0465,6.0160,-5.9854,9.873
51.832514,5.0986,6.7122,-5.7333,10.194
51.837451,5.1077,7.5299,-5.5495,10.658
51.842386,4.9278,8.2166,-5.9011,11.253
51.850738,4.6923,9.0680,-6.1080,11.898
51.853454,4.3912,10.3866,-5.8542,12.706
51.858994,4.2887,12.0403,-5.6846,13.988
51.862674,4.6789,13.9715,-6.2554,16.007
51.868899,5.5145,15.9733,-7.6844,18.564
51.872375,6.3630,18.1228,-8.9483,21.190
51.877144,7.4115,20.2536,-9.9831,23.766
51.882322,8.4670,21.7065,-10.3395,25.491
51.887798,9.4672,22.4153,-10.4407,26.478
51.892150,10.1596,22.4068,-11.2052,27.034
51.897404,10.8492,21.9422,-12.9507,27.693
51.910659,11.6204,20.7672,-15.3302,28.308
51.912577,11.5702,19.1313,-17.3944,28.327
51.913897,9.8009,16.7874,-18.9217,27.128
51.943393,7.4868,13.6013,-17.1294,23.118
51.945541,5.3743,11.1618,-13.1210,18.045
51.946393,4.6938,11.8841,-8.3979,15.290
51.947102,4.7714,14.4604,-5.2487,16.106
51.947685,5.1304,16.6612,-5.4808,18.274
51.948327,4.8510,18.0944,-7.1070,20.036
51.948969,3.1569,9.4664,-10.9588,14.821
51.951178,0.8565,-5.5220,-7.5520,9.395
51.955981,-2.6799,-15.1534,-3.0655,15.691
51.960950,-5.4912,-18.6108,-3.4367,19.706
51.966853,-6.3129,-19.1325,-6.2450,21.093
51.971081,-7.7418,-17.3047,-9.7457,21.316
51.976119,-9.8265,-13.7294,-10.0147,19.630
51.980581,-9.2404,-9.5777,-9.9774,16.633
51.990011,-5.1195,-5.8834,-9.6005,12.369
51.991141,-0.7668,-3.6339,-8.5887,9.357
51.995559,2.5943,-2.5403,-6.2771,7.252
52.016778,4.8961,-2.5656,-4.0787,6.869
52.018462,6.2691,-2.7927,-2.5829,7.333
52.019339,7.1276,-3.3201,-2.0304,8.121
52.020470,7.6347,-4.1430,-1.7505,8.861
52.021212,7.5347,-4.9145,-1.6519,9.146
52.025233,7.0249,-5.6143,-1.7755,9.166
52.029796,6.5880,-6.0425,-2.2855,9.227
52.034972,6.4103,-6.1597,-3.0298,9.392
52.039776,6.3611,-6.1013,-3.5941,9.519
52.046316,6.4392,-5.8599,-3.7173,9.467
52.050414,6.3553,-5.9918,-3.5913,9.444
52.055110,6.5906,-5.0180,-2.7329,8.723
52.059693,6.5908,-4.7061,-2.1056,8.368
52.067627,6.4662,-4.4356,-1.5788,7.999
52.069716,6.3294,-4.1893,-1.1971,7.684
52.074484,6.2901,-4.0863,-0.8742,7.552
52.079533,6.1828,-4.0849,-0.7514,7.448
52.084754,6.1822,-3.9497,-0.8316,7.383
52.089739,6.0700,-3.8164,-1.1063,7.255
52.094470,5.7469,-3.7516,-1.3307,6.991
52.109263,5.2738,-3.7193,-1.5211,6.630
52.110830,4.6265,-3.7263,-1.5807,6.147
52.111803,4.1176,-3.6625,-1.6057,5.740
52.114429,3.5600,-3.5730,-1.5894,5.288
52.149648,2.9985,-3.3956,-1.5352,4.783
52.151278,2.4491,-3.2377,-1.3215,4.269
52.153263,1.8418,-3.1015,-1.1544,3.787
52.153987,1.3681,-2.9124,-0.8572,3.330
52.154615,0.9179,-2.6241,-0.5617,2.836
52.155457,0.6708,-2.2173,-0.3926,2.350
52.155924,0.3658,-1.9137,-0.2044,1.959
52.156530,-0.0593,-1.5766,-0.0837,1.580
52.158459,-0.4242,-1.1861,-0.0096,1.260
52.163225,-0.5612,-0.7251,-0.0117,0.917
52.168816,-0.8305,-0.1236,-0.1435,0.852
52.173475,-1.1253,0.6019,-0.2668,1.304
52.177978,-1.5683,1.4732,-0.4065,2.190
52.189073,-2.0360,2.4782,-0.4153,3.234
52.190296,-2.7077,3.5022,-0.1886,4.431
52.192928,-3.3787,4.6621,0.0478,5.758
52.210632,-4.2586,5.9357,0.0365,7.305
52.211603,-5.1550,6.7430,-0.4891,8.502
52.212269,-6.2481,7.6234,-1.2379,9.934
52.212838,-7.3835,8.8483,-1.7288,11.653
52.217803,-8.4503,10.0405,-1.7584,13.241
52.222531,-9.5875,11.0771,-1.3959,14.716
52.227864,-10.6567,11.7782,-0.6625,15.898
52.232852,-11.6085,12.0217,0.2178,16.713
52.237311,-12.3679,11.4226,1.7921,16.931
52.242397,-11.9773,9.0028,5.8071,16.070
52.246901,-10.8189,6.8057,12.4780,17.862
52.252381,-11.4237,5.8260,13.1881,18.395
52.258610,-11.9128,5.5844,8.9876,15.934
52.262208,-11.9493,5.8080,5.1433,14.247
52.267608,-11.9806,5.9557,2.8603,13.682
52.272303,-12.4052,6.2752,2.5874,14.141
52.276670,-12.7879,6.2641,3.8818,14.759
52.283477,-12.7059,5.8341,5.8610,15.160
52.287336,-11.4839,5.2121,6.8087,14.332
52.291331,-10.7360,5.1800,6.4498,13.553
52.296234,-10.3627,5.0842,6.0647,13.039
52.302939,-10.1269,4.6922,6.6852,13.010
52.307510,-9.9733,3.7962,8.1943,13.455
52.311367,-9.9874,2.6115,9.6460,14.128
52.320137,-10.6752,1.6229,10.3055,14.926
52.321898,-14.6948,3.5587,14.1396,20.701
52.326105,-15.8296,9.9619,11.5669,21.991
52.331117,-11.7550,12.4438,4.0027,17.580
52.335937,-10.0865,4.1554,11.6948,15.993
52.340937,-6.6813,4.5499,13.3343,15.593
52.345704,0.4096,15.1002,3.0981,15.420
52.350775,6.9444,25.1634,-10.6451,28.191
52.355751,12.8084,29.2166,-24.0614,39.958
52.360821,16.6563,24.5579,-23.3387,37.752
52.366904,15.3740,10.3413,-6.6467,19.685
52.370686,7.2865,-1.5225,10.7901,13.109
52.375756,-1.5358,-3.7305,14.8582,15.396
52.380542,-6.7232,-1.4623,15.2094,16.693
52.385538,-9.7524,-2.4839,15.0605,18.114
52.390795,-11.5364,-5.4599,12.1633,17.631
52.395328,-11.3340,-6.1704,10.4670,16.616
52.409553,-10.7107,-4.8081,9.0000,14.793
52.411932,-12.3885,-3.4972,6.2794,14.323
