time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.646118,1.1952,1.6300,-1.8519,2.741
1.651343,1.1097,1.7778,-1.9293,2.849
1.655955,1.2057,2.0167,-2.0630,3.127
1.660826,1.2799,2.2643,-2.3435,3.501
1.667449,1.2654,2.3066,-2.7729,3.822
1.672449,1.4725,2.5268,-3.3057,4.414
1.682410,1.4400,2.5119,-3.7878,4.768
1.683422,1.5032,2.7616,-4.3810,5.393
1.685948,1.6592,2.9676,-4.6396,5.752
1.690694,1.9013,3.1457,-4.6925,5.961
1.699126,2.1136,3.2900,-4.3608,5.857
1.701246,2.2046,3.5007,-3.8956,5.683
1.706760,2.3141,3.8312,-3.4767,5.668
1.711886,2.3733,4.0491,-3.1374,5.645
1.716299,2.2138,3.8803,-2.9922,5.377
1.720489,1.7890,3.3396,-2.8995,4.771
1.726360,1.1217,2.5056,-2.8686,3.971
1.729444,0.8237,2.0315,-2.8328,3.582
1.735977,0.9026,2.1187,-2.7246,3.567
1.741887,0.7413,2.4461,-2.4664,3.552
1.745233,0.4187,2.8201,-2.3870,3.718
1.750716,0.1632,3.1855,-2.4056,3.995
1.755297,-0.0462,3.4064,-2.4506,4.197
1.760307,-0.0969,3.4496,-2.4672,4.242
1.765132,-0.0713,3.4115,-2.5575,4.264
1.771681,0.0508,3.2454,-2.6703,4.203
1.776323,0.1605,2.8968,-2.7305,3.984
1.784115,0.3354,2.5435,-2.7514,3.762
1.785170,0.5199,2.2075,-2.8089,3.610
1.789830,0.7312,1.9773,-2.8791,3.568
1.820512,0.8958,1.8146,-2.9051,3.541
1.822026,1.1156,1.7027,-2.8497,3.502
1.822674,1.3267,1.4767,-2.6512,3.312
1.823291,1.4432,1.1491,-2.4130,3.037
1.823967,1.4720,0.6824,-2.2111,2.743
1.824646,1.3843,0.1898,-2.1509,2.565
1.825209,1.3933,-0.1291,-2.0627,2.492
1.828152,1.4366,-0.5463,-2.0903,2.595
1.834207,1.4662,-0.9321,-2.0853,2.714
1.839100,1.5219,-1.2434,-2.2003,2.950
1.844282,1.6679,-1.4801,-2.3822,3.263
1.848566,1.8632,-1.5229,-2.6091,3.549
1.853622,2.1205,-1.4923,-2.6979,3.742
1.858819,2.2155,-1.6205,-2.3166,3.592
1.863487,2.5373,-1.7689,-2.3641,3.893
1.869033,2.9345,-1.9807,-2.6216,4.405
1.874899,3.3595,-2.1269,-2.8189,4.874
1.885903,3.7843,-2.2199,-2.8800,5.248
1.887416,4.1709,-2.3112,-2.9152,5.589
1.888888,4.5957,-2.4226,-2.9020,5.951
1.921762,5.0867,-2.6001,-2.8800,6.398
1.922620,5.6075,-2.8708,-2.9574,6.959
1.923159,6.1752,-3.2019,-3.0665,7.602
1.923666,6.8217,-3.6016,-3.0423,8.292
1.924173,7.4645,-4.0317,-2.8831,8.960
1.924641,7.9231,-4.5946,-2.3974,9.467
1.925113,7.7999,-5.4154,-1.6412,9.636
1.928407,7.0353,-6.2614,-1.1204,9.484
1.932683,5.6732,-6.9511,-0.9720,9.025
1.938730,3.9020,-7.2336,-0.8533,8.263
1.943470,2.1237,-7.1704,-0.6032,7.503
1.947333,0.8489,-6.7332,-0.5388,6.808
1.953876,0.3299,-6.0774,-0.6804,6.124
1.958706,0.4301,-5.2284,-0.8404,5.313
1.962449,0.9540,-4.1625,-1.0009,4.386
1.968265,1.6476,-3.0639,-1.2788,3.706
1.973956,2.2928,-2.2504,-1.5895,3.584
1.977354,2.7420,-1.7449,-1.7115,3.673
1.984438,3.0183,-1.2685,-2.2836,3.992
1.998109,3.3665,-0.9016,-2.4141,4.240
1.999174,3.8838,-0.5859,-2.3619,4.583
1.999706,4.3861,-0.3444,-2.4405,5.031
2.014022,4.8470,-0.0552,-2.5856,5.494
2.015483,5.2993,0.3033,-2.8818,6.040
2.016284,5.6377,0.6354,-3.2720,6.549
2.016978,5.7000,0.7319,-3.3670,6.660
2.021541,5.2799,0.7006,-2.9909,6.108
2.025960,4.4190,0.6363,-2.2880,5.017
2.031356,3.1477,0.4457,-1.4848,3.509
2.037132,1.7347,0.2736,-0.4584,1.815
2.041211,0.5971,0.0227,0.5166,0.790
2.046129,-0.2789,-0.7058,1.2751,1.484
2.051256,-0.9486,-1.4330,1.8775,2.545
2.056024,-1.4836,-1.7748,2.2477,3.225
2.061317,-1.6962,-1.7335,2.5562,3.524
2.066124,-1.5128,-1.5594,2.7605,3.513
2.071198,-1.0338,-1.4595,2.7162,3.252
2.075802,-0.4360,-1.3612,2.4219,2.812
2.081512,0.2455,-1.2258,1.9638,2.328
2.086227,1.1723,-1.0698,1.4006,2.117
2.091182,2.1638,-0.9215,1.0915,2.593
2.105594,3.0246,-0.7102,1.0154,3.269
2.106932,3.8224,-0.5015,1.0835,4.005
2.107668,4.4712,-0.3288,1.1174,4.620
2.136699,4.7144,-0.3415,1.0425,4.840
2.137998,4.7360,-0.5053,1.0124,4.869
2.138391,4.6666,-0.7131,1.2279,4.878
2.138961,4.2680,-0.9227,1.4080,4.588
2.139361,3.7259,-1.1613,1.5108,4.185
2.139768,3.1326,-1.4514,1.5256,3.775
2.140238,2.6193,-1.6898,1.5508,3.482
2.145222,2.3106,-1.7624,1.6027,3.319
2.150855,2.0752,-1.6534,1.6102,3.104
2.155033,1.8176,-1.3009,1.7046,2.811
2.159497,1.3205,-0.8609,1.5775,2.230
2.164694,0.8379,-0.4652,1.2588,1.582
2.169953,0.7032,-0.1484,1.0979,1.312
2.174466,1.0627,0.1859,1.0164,1.482
2.184227,1.7517,0.5102,0.7398,1.969
2.185126,2.2653,0.7837,0.3679,2.425
2.189776,2.3476,1.0139,0.1619,2.562
2.194454,2.0893,1.1658,0.2398,2.405
2.218946,1.6673,1.2236,0.2316,2.081
2.220085,1.4168,1.1636,0.1672,1.841
2.220437,1.5076,1.1885,0.2621,1.938
2.220817,1.7245,1.1997,0.5690,2.176
2.221155,2.0271,1.1205,0.6091,2.395
2.225251,2.3345,0.9695,0.4897,2.575
2.227906,2.7430,0.8917,0.3575,2.906
2.234517,3.3702,0.9006,0.0289,3.489
2.239983,4.1422,0.9404,-0.3285,4.260
2.244754,4.7146,0.9989,-0.8240,4.889
2.249211,4.8865,0.9735,-1.2805,5.144
2.253837,4.6436,1.0062,-1.3300,4.934
2.264373,4.3230,0.9804,-1.4299,4.658
2.264953,4.0099,1.0142,-0.6950,4.194
2.267691,3.6722,1.3064,0.9395,4.009
2.274293,2.0143,0.2550,-2.5912,3.292
2.277932,0.2261,-1.8634,-6.8925,7.144
2.285450,0.1573,-2.9826,-8.8389,9.330
2.288142,2.0373,-2.0397,-6.8582,7.439
2.292359,4.4356,0.0964,-3.7005,5.777
2.322965,5.8106,1.9302,-1.8485,6.396
2.324294,6.0375,2.8604,-1.3582,6.818
2.324857,5.9454,3.3511,-0.6502,6.856
2.325365,5.4454,3.5401,-0.1972,6.498
2.325731,4.3308,3.4807,-0.0489,5.556
2.326338,2.8486,3.3228,0.1769,4.380
2.326958,1.3875,3.0241,0.2988,3.341
2.332095,0.1452,2.3729,0.6892,2.475
2.337297,-0.9832,1.9861,2.8456,3.607
2.342011,-2.0209,2.0295,6.2403,6.866
2.347004,-2.9683,2.2549,11.0143,11.628
2.352694,-3.1445,1.9494,14.3666,14.835
2.357310,-2.4899,1.2662,14.5912,14.856
2.363957,-1.5285,1.0211,13.1600,13.288
2.368427,-0.3718,0.6872,10.1200,10.150
2.372355,-0.1247,0.1404,6.0032,6.006
2.378403,-0.1626,-0.0671,2.6256,2.632
2.384562,0.4495,0.4174,1.3391,1.473
2.397203,1.1724,0.9178,0.6836,1.638
2.397659,1.7441,1.1285,0.4096,2.117
2.398075,2.2027,1.3376,0.2719,2.591
2.405593,2.0826,1.4071,-0.1900,2.521
2.406611,1.4688,0.9313,-1.0436,2.028
2.412564,0.7003,0.6473,-1.6891,1.940
2.416439,0.1403,0.6132,-1.8244,1.930
2.421500,0.3342,0.8041,-1.4977,1.732
2.425738,0.7022,0.8494,-1.5833,1.929
2.430623,3.4557,1.2696,-4.2818,5.647
2.436110,3.9753,1.4236,-3.7493,5.647
2.441649,2.9447,1.6549,-1.1412,3.565
2.445935,2.4119,1.7874,-1.1982,3.232
2.451243,1.4390,1.0851,-1.2679,2.204
2.455203,0.5137,0.2866,-0.5308,0.792
2.461277,0.2233,0.0176,0.4145,0.471
2.465574,0.1054,0.1943,0.6675,0.703
2.470278,0.1328,0.5470,0.5246,0.769
2.475395,0.1950,0.6362,0.7476,1.001
2.483244,0.2866,0.9156,1.0185,1.399
2.485037,-0.1960,0.7407,1.1016,1.342
2.490002,-0.5330,0.6828,1.4555,1.694
2.507342,-0.8183,0.5414,1.6778,1.944
2.508308,-0.2481,0.5718,1.9109,2.010
2.508796,0.4642,0.3907,1.7372,1.840
2.509895,1.3942,0.2395,1.0604,1.768
2.515811,2.7794,0.2928,0.5229,2.843
2.519748,1.4320,-1.0453,-1.2997,2.198
2.525029,1.3299,-2.2297,-4.5835,5.268
2.530748,0.2187,-0.9318,-2.4734,2.652
2.535346,-1.7969,1.1798,0.8465,2.310
2.540450,-2.0813,1.6480,-0.2913,2.671
2.546447,-0.3107,0.9687,-1.5160,1.826
2.549390,0.9641,0.5769,-0.8552,1.412
2.555290,0.8973,0.7768,-0.3195,1.229
2.559027,0.8913,0.9413,0.2709,1.324
2.564556,0.9840,0.6430,0.6020,1.321
2.569986,1.0243,0.4906,0.8247,1.404
2.573918,1.1077,0.8262,0.4049,1.440
2.582345,1.4142,1.3513,0.3186,1.982
2.588364,1.8873,1.8488,0.0573,2.643
2.588897,1.8622,2.0291,-0.6115,2.821
2.594000,2.0705,1.8625,-0.6274,2.855
2.602527,1.8792,1.9787,-0.7710,2.836
2.603605,1.7659,1.8744,-2.2454,3.417
2.609560,0.8354,2.0747,-2.2725,3.188
2.614218,0.0735,2.4820,-2.1457,3.282
2.618979,-0.1727,2.7842,-2.4553,3.716
2.623376,-0.0609,3.3371,-2.3379,4.075
2.628158,0.0554,3.3451,-1.7943,3.796
2.633970,0.3946,3.1066,-1.5642,3.500
2.638434,-0.2179,2.3275,-1.2881,2.669
2.643171,-0.7836,1.7808,-1.0110,2.193
2.648332,-1.1357,1.6340,-1.1852,2.316
2.654360,-1.4595,1.2608,-0.7735,2.078
2.659317,-1.6746,0.8418,-0.0489,1.875
2.665775,-1.8172,0.6193,0.5097,1.986
2.668449,-2.0812,0.4979,0.9770,2.352
2.673303,-2.1483,0.0396,1.0062,2.373
2.678004,-1.3889,-0.7520,1.7198,2.335
2.683476,-0.8258,-0.5748,2.5615,2.752
2.689186,-0.5606,-0.3429,2.1821,2.279
