time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13.175867,1.5448,-0.4282,-0.7587,1.774
13.180923,1.6759,-0.4112,-0.8146,1.908
13.185296,1.7553,-0.4082,-0.7426,1.949
13.189777,1.7719,-0.4620,-0.5652,1.916
13.194780,1.7595,-0.5653,-0.3142,1.875
13.199072,1.7181,-0.7012,-0.1454,1.861
13.204010,1.6307,-0.8574,-0.1760,1.851
13.208547,1.5395,-1.0123,-0.3093,1.868
13.213246,1.4033,-1.1354,-0.4241,1.854
13.217812,1.0613,-1.3104,-0.4766,1.752
13.224951,0.6407,-1.5062,-0.4240,1.691
13.227899,0.3745,-1.6135,-0.2162,1.670
13.232812,0.2952,-1.6712,-0.0289,1.697
13.236713,0.2553,-1.6533,0.0889,1.675
13.243809,0.0404,-1.5911,0.2651,1.614
13.246537,-0.2937,-1.5350,0.4843,1.636
13.250705,-0.3847,-1.3992,0.6546,1.592
13.256516,-0.0503,-1.0964,0.6534,1.277
13.262081,0.3482,-0.7388,0.4083,0.913
13.265116,0.6290,-0.4220,0.1647,0.775
13.269630,1.1029,-0.0577,0.5924,1.253
13.275150,1.6368,0.2801,1.6470,2.339
13.279569,1.8512,0.4152,2.6374,3.249
13.284237,1.7141,0.3588,3.2096,3.656
13.288657,1.2871,0.2581,3.3945,3.639
13.294140,0.7805,0.2669,3.4525,3.550
13.298146,0.2962,0.2639,3.1944,3.219
13.303293,-0.1806,0.1179,2.6592,2.668
13.308203,-0.5085,0.0073,2.3868,2.440
13.313056,-0.6967,-0.0308,2.3111,2.414
13.318735,-0.7687,-0.1290,2.3131,2.441
13.325447,-0.8732,-0.3252,2.4100,2.584
13.335446,-1.2834,-0.5307,2.3746,2.751
13.336043,-1.7764,-0.4750,2.1422,2.823
13.336357,-2.0440,-0.0550,1.7148,2.669
13.342836,-2.1545,0.6264,1.1602,2.526
13.345295,-2.2788,1.3305,0.6995,2.730
13.349458,-2.4538,1.8617,0.5174,3.123
13.354659,-2.5118,2.2604,0.7501,3.461
13.362387,-2.2103,2.5210,1.0483,3.513
13.364383,-1.7230,2.5615,1.1507,3.295
13.368665,-1.5634,2.3775,1.2853,3.122
13.373739,-1.7980,2.0699,1.5798,3.164
13.378081,-1.9236,1.7607,1.9114,3.233
13.383157,-1.6510,1.5002,1.9377,2.955
13.387531,-1.1818,1.3101,1.5085,2.321
13.392750,-0.5447,1.3045,0.9386,1.697
13.396866,0.2865,1.4987,0.5674,1.628
13.402123,0.9616,1.6822,0.2919,1.959
13.408235,1.0820,1.7675,0.0391,2.073
13.411922,0.8619,1.8424,-0.1550,2.040
13.415898,0.8659,2.0053,-0.1807,2.192
13.423275,1.1514,2.1385,0.1434,2.433
13.426149,1.3958,2.0985,0.6630,2.606
13.430011,1.3962,1.8787,1.0923,2.583
13.436135,1.1868,1.5581,1.3009,2.351
13.440327,0.8402,1.3281,1.2572,2.013
13.444895,0.3920,1.1863,1.1030,1.667
13.449692,-0.2100,0.9520,1.0254,1.415
13.453625,-1.0072,0.2419,1.2128,1.595
13.460756,-0.4667,-0.1983,1.0078,1.128
13.463462,1.2642,0.2060,-0.0065,1.281
13.467897,1.9168,0.4032,-0.8728,2.144
13.474506,0.9260,-0.3655,-1.0299,1.432
13.477991,-1.7640,-2.9983,0.0344,3.479
13.483211,-1.3594,-3.6660,0.4810,3.939
13.486875,1.7691,-1.8520,-0.7273,2.662
13.493780,2.6320,-1.2805,-1.8068,3.440
13.496537,1.3384,-2.2625,-1.9283,3.260
13.502303,-0.2140,-3.9015,-1.7792,4.293
13.505845,0.0740,-4.1327,-2.1286,4.649
13.511911,1.0455,-3.3395,-2.4344,4.263
13.515146,1.3358,-2.8738,-2.6695,4.144
13.519593,1.1551,-3.0123,-4.2805,5.360
13.528665,0.2235,-3.5151,-4.8569,6.000
13.531157,-1.7700,-3.9587,-2.9304,5.234
13.534149,-3.3660,-4.0494,-0.7201,5.315
13.541309,-3.4945,-3.8888,1.1958,5.363
13.543540,-2.7237,-3.5387,2.2993,5.023
13.548016,-2.0713,-3.1893,2.8149,4.731
13.552887,-1.9538,-3.1132,3.0986,4.807
13.557664,-2.1539,-3.3195,3.2544,5.123
13.563055,-2.2888,-3.5717,3.1799,5.302
13.567035,-2.0832,-3.7157,2.7869,5.091
13.573653,-1.5703,-3.7936,2.1013,4.612
13.576378,-0.9624,-3.8303,1.3238,4.165
13.582223,-0.4449,-3.7073,0.7300,3.805
13.585790,-0.2541,-3.3789,0.4416,3.417
13.591157,-0.5091,-2.9334,0.3151,2.994
13.595572,-0.8934,-2.6170,0.3492,2.787
13.602223,-1.1223,-2.4853,0.7072,2.817
13.605007,-1.2194,-2.2350,1.2581,2.840
13.609725,-0.9204,-1.9403,1.7647,2.780
13.615250,0.2188,-1.9540,2.2155,2.962
13.618469,1.2918,-2.0303,2.5652,3.517
13.625720,1.4371,-1.9292,2.5603,3.513
13.628874,1.2976,-1.7997,2.0560,3.025
13.632908,1.1877,-1.5012,1.2791,2.302
13.637557,0.7256,-1.0477,0.4778,1.361
13.643877,0.1831,-0.9179,-0.2898,0.980
13.647026,0.0426,-1.3686,-0.8648,1.620
13.652559,0.0020,-1.9766,-1.2060,2.315
13.658816,0.1431,-2.3178,-1.3632,2.693
13.662644,0.8543,-2.4342,-1.3332,2.904
13.666653,1.5829,-2.4673,-0.9211,3.073
13.671098,1.0889,-2.2358,-0.2102,2.496
13.676762,-0.0583,-1.7418,0.5636,1.832
13.681563,-0.4250,-1.2646,1.0573,1.702
13.685006,-0.1544,-0.8738,1.3667,1.629
13.692024,0.3762,-0.8302,1.6187,1.858
13.694671,0.8897,-1.0040,1.7218,2.183
13.698732,1.1658,-0.9461,1.8967,2.419
13.704597,1.0645,-0.5740,1.8811,2.236
13.709893,0.2720,0.1179,1.6665,1.693
13.713257,-0.7569,0.8480,1.6113,1.972
13.718395,-1.2296,1.2047,1.8133,2.500
13.725643,-0.9698,1.0311,2.1778,2.597
13.726906,-0.2234,0.6515,2.7717,2.856
13.732742,0.3505,0.1650,3.6172,3.638
13.736485,0.6603,-0.1957,4.4309,4.484
13.742133,0.7817,-0.2669,4.8378,4.908
13.746118,0.6277,-0.1578,4.8387,4.882
13.751139,0.3905,0.2527,4.6694,4.693
13.755564,0.1379,0.7843,4.4780,4.548
13.762488,-0.0908,1.2170,4.2698,4.441
13.765427,-0.2307,1.4747,3.8843,4.161
13.769645,-0.5551,1.5300,3.2704,3.653
13.774472,-1.0765,1.2092,2.6843,3.135
13.778897,-1.5178,0.5064,2.2901,2.794
13.783820,-1.6808,0.0152,1.9792,2.597
13.788299,-1.4595,0.1135,1.4863,2.086
13.793722,-1.1052,0.3250,0.9193,1.474
13.797695,-0.9060,0.3388,0.6458,1.163
13.802512,-0.9587,0.1962,0.6929,1.199
13.809247,-1.0345,0.1198,0.5924,1.198
13.813440,-0.9547,0.1498,0.3315,1.022
13.816951,-0.7770,0.2185,0.2899,0.858
13.828179,-0.8581,0.3020,0.2459,0.942
13.828991,-1.0465,0.7740,0.0039,1.302
13.835028,-1.0691,1.6729,-0.3139,2.010
13.836682,-0.8828,2.4559,-0.4546,2.649
13.841886,-0.7680,2.5133,-0.0283,2.628
13.845511,-0.6718,2.3793,0.9688,2.655
13.849211,-0.5416,2.2332,2.1486,3.146
13.853999,-0.5462,1.6941,2.9593,3.453
13.858717,-0.5077,1.2660,2.9500,3.250
13.863953,-0.6122,0.9559,2.3478,2.608
13.868119,-0.8212,0.8234,1.4982,1.897
13.873415,-1.0391,0.7899,0.5600,1.420
13.877711,-1.1897,0.7262,-0.3421,1.435
13.883300,-1.1965,0.6273,-1.0779,1.728
13.886961,-1.1174,0.5028,-1.5803,2.000
13.891765,-1.2421,0.3747,-1.7943,2.214
13.897137,-1.0965,0.4675,-1.8278,2.182
13.901933,-0.5419,0.6396,-1.6693,1.868
13.908598,-0.1143,0.5320,-1.3820,1.485
13.912411,0.1455,0.2385,-1.2048,1.237
13.915223,0.0965,-0.2859,-1.1610,1.200
13.921257,0.0048,-0.6726,-1.1920,1.369
13.928633,0.0644,-0.5250,-1.2384,1.347
13.929923,-0.1009,-0.1040,-1.2855,1.294
13.934633,-0.7118,0.1702,-1.3221,1.511
13.940820,-1.6617,0.1266,-1.6102,2.317
13.944452,-2.0602,0.2005,-1.2793,2.433
13.948479,-1.9295,0.2984,-0.9540,2.173
13.953226,-2.0525,0.1116,-1.4804,2.533
13.958176,-2.2476,-0.1636,-1.8237,2.899
13.963089,-2.2106,-0.4106,-1.8192,2.892
13.967373,-2.0181,-0.6779,-1.3512,2.521
13.973927,-1.5961,-0.8818,-0.6303,1.929
13.979472,-1.1052,-0.9000,-0.0879,1.428
13.982358,-0.8661,-1.0832,0.2100,1.403
13.987288,-0.4460,-1.4642,0.3702,1.575
13.991797,0.3871,-1.9380,0.4969,2.038
13.996247,1.2739,-2.5477,0.5900,2.909
14.003142,1.8693,-3.3979,0.4834,3.908
14.005986,2.4035,-4.1631,0.3676,4.821
14.011282,2.9924,-4.3923,0.6455,5.354
14.016464,3.8459,-4.2093,0.8254,5.761
14.019187,4.8529,-3.8239,0.6337,6.211
14.029860,5.4326,-3.4040,0.4261,6.425
14.033842,5.5980,-3.0888,0.2841,6.400
14.035156,5.7404,-2.8628,0.2250,6.419
14.038017,5.9443,-2.6644,0.2971,6.521
14.044089,5.6409,-2.7401,-0.0318,6.271
14.047485,5.7487,-2.4625,0.6211,6.285
14.052179,6.2052,-1.8608,1.0904,6.569
14.057746,5.8533,-1.7663,0.2013,6.117
14.062554,5.1248,-1.9163,-0.1626,5.474
14.066206,4.6313,-1.9326,-0.1839,5.022
14.071176,4.5495,-1.7438,-0.0490,4.873
14.076088,4.5446,-1.4603,0.1554,4.776
14.081548,4.2210,-1.1746,0.4812,4.408
14.085423,3.6475,-0.8786,0.7440,3.825
14.091921,3.1631,-0.5620,0.9679,3.355
14.095267,2.8251,-0.2606,1.1607,3.065
14.100393,2.6575,-0.0109,1.2748,2.948
14.105884,2.5243,0.2131,1.4447,2.916
14.110322,2.2985,0.3634,1.6063,2.828
14.113818,2.0786,0.4299,1.6628,2.696
14.118058,1.8696,0.2598,1.5990,2.474
14.124118,1.4853,-0.3669,1.5583,2.184
14.127922,1.2377,-0.7737,1.3780,2.007
14.132324,1.3164,-0.5428,0.8367,1.652
14.136712,1.2313,-0.1341,0.0458,1.239
14.142615,0.9205,-0.0401,-0.6079,1.104
14.147145,0.3567,-0.4171,-0.8299,0.995
14.151743,-0.6285,-0.9791,-0.6599,1.338
14.157225,-0.9359,-1.1836,-0.4420,1.572
14.161583,-0.6597,-0.9426,-0.3194,1.194
14.167254,-0.9083,-0.7180,-0.0914,1.161
14.170803,-1.4618,-0.6504,0.2809,1.624
14.175774,-2.1870,-0.6216,0.5953,2.350
14.181330,-2.8858,-0.5331,0.6392,3.003
14.185437,-3.0576,-0.3827,0.4920,3.120
14.189152,-2.5945,-0.2306,0.2161,2.614
14.195169,-2.4715,-0.2096,-0.2981,2.498
14.198350,-2.8949,-0.1106,-0.9896,3.061
14.203269,-2.5965,0.2855,-1.7202,3.128
14.212568,0.0094,0.6252,-2.7046,2.776
14.214037,2.6905,0.6892,-3.1011,4.163
14.217979,3.0400,0.6408,-2.6071,4.056
14.222979,2.0644,0.7737,-2.0946,3.041
14.229369,0.9494,1.1605,-1.7648,2.316
14.231503,0.1595,1.5442,-1.8365,2.405
14.236121,-0.5249,1.9590,-1.9871,2.839
14.242340,-1.2228,2.3105,-1.5819,3.055
14.245615,-1.7140,2.3619,-0.9600,3.072
14.250800,-1.1850,2.2052,-0.5978,2.574
14.255593,0.1826,1.9369,-0.4640,2.000
14.260640,1.7637,1.7967,-0.6903,2.611
14.264794,3.6740,1.8465,-0.9936,4.230
14.270527,5.1162,1.8005,-1.1299,5.540
14.274972,5.7588,1.6200,-1.0296,6.070
14.278534,5.2027,1.2664,-0.8697,5.425
14.285237,3.3525,0.6131,-0.9511,3.538
14.287558,2.0721,-0.4594,-2.1589,3.027
14.292699,1.2729,-1.6023,-3.0863,3.703
14.297757,0.4730,-2.0592,-2.5059,3.278
14.302217,0.1893,-1.8833,-1.7718,2.593
14.312394,0.1947,-1.5436,-1.0728,1.890
14.313795,0.1806,-1.2813,-0.8633,1.555
14.316259,0.2014,-1.0357,-1.2698,1.651
14.322140,0.0314,-0.8730,-1.6060,1.828
14.328329,-0.2629,-0.6968,-1.6572,1.817
14.335957,-0.6344,-0.3464,-1.3368,1.520
14.336581,-1.3644,0.0639,-0.8551,1.611
14.342160,-2.5968,0.3460,-0.8939,2.768
14.344261,-4.0953,0.3809,-1.1599,4.273
14.349476,-5.3722,0.3197,-1.1815,5.510
14.353604,-6.3969,0.2939,-1.0996,6.497
14.358351,-7.2215,0.4297,-1.1235,7.321
14.362859,-7.8832,0.6741,-0.9582,7.970
14.367319,-8.5004,0.9402,-0.7437,8.584
14.373687,-9.1272,1.0916,-0.9236,9.239
14.377067,-9.7551,1.1303,-1.2529,9.900
14.382030,-10.2771,1.1734,-1.5008,10.452
14.387266,-10.5762,1.1680,-1.7126,10.777
14.391453,-10.5971,1.0730,-1.9042,10.820
14.395932,-10.0123,0.8904,-2.0653,10.262
14.402573,-8.4857,0.6169,-2.0653,8.755
14.405372,-6.5360,0.3164,-1.9408,6.825
14.410576,-4.8661,0.0457,-1.8818,5.218
14.415335,-3.5284,-0.1983,-2.0066,4.064
14.420696,-2.4613,-0.4159,-2.3904,3.456
14.425615,-1.6583,-0.6482,-2.7932,3.312
14.430023,-1.1378,-0.9934,-3.1093,3.457
14.434025,-0.7288,-1.2888,-3.3770,3.687
14.438298,-0.2776,-1.4129,-3.4835,3.769
14.443786,0.0509,-1.5260,-3.4319,3.756
14.448264,0.1463,-1.6878,-3.4115,3.809
14.452744,-0.0060,-1.9624,-3.4470,3.966
14.457897,-0.3734,-2.3255,-3.4389,4.168
14.463456,-0.9815,-2.6663,-3.5098,4.516
14.466984,-1.8273,-2.9627,-3.5026,4.938
14.471624,-2.5911,-3.2194,-2.9679,5.088
14.476946,-3.0802,-3.3833,-2.2893,5.116
14.482094,-3.4245,-3.3587,-1.9501,5.178
14.486908,-3.5784,-3.0835,-1.8951,5.090
14.493145,-2.9269,-2.3387,-1.6271,4.085
14.495404,-1.1223,-1.0901,-0.7494,1.735
14.501115,0.5924,0.0397,0.2873,0.660
14.505791,1.3021,0.7038,0.9918,1.782
14.510572,1.7382,1.1944,1.2998,2.477
14.514498,2.4036,1.7315,1.4708,3.307
14.519210,3.0658,2.2577,1.6752,4.160
14.529759,3.4778,2.7564,1.8268,4.799
14.531578,3.6082,3.2398,1.8752,5.199
14.532823,3.5696,3.6409,1.8000,5.407
14.537568,3.4244,3.7781,1.6407,5.357
14.545828,3.2447,3.5555,1.4618,5.031
14.547482,3.0426,3.0907,1.1902,4.497
14.552218,2.8272,2.4771,0.8383,3.851
14.556557,2.6007,1.7890,0.5722,3.208
14.562078,2.2906,1.1272,0.3530,2.577
14.566538,1.8987,0.5278,0.0532,1.971
14.570292,1.4819,0.0219,-0.2969,1.511
14.575190,1.0781,-0.3473,-0.6725,1.317
14.582577,0.7446,-0.5872,-1.1063,1.457
14.585031,0.5694,-0.7552,-1.4972,1.771
14.590555,0.5694,-0.8490,-1.6771,1.964
14.594419,0.6774,-0.8950,-1.5498,1.914
14.599231,0.7425,-0.9267,-1.0784,1.604
14.603310,0.8679,-0.8556,-0.2954,1.254
14.608385,1.1230,-0.6318,0.7430,1.487
14.612884,1.2588,-0.3366,1.9522,2.347
14.617772,1.3666,-0.0634,2.9938,3.292
14.622073,1.6405,0.1518,3.5940,3.954
14.627329,1.9662,0.2850,3.8183,4.304
14.633081,2.2530,0.3266,3.7054,4.349
14.636695,2.4799,0.2432,3.3124,4.145
14.642922,2.5656,0.0279,2.7702,3.776
14.646488,2.3610,-0.2687,2.1970,3.236
14.650634,1.9424,-0.5937,1.6322,2.606
14.656224,1.4978,-0.8390,1.1031,2.041
14.661057,1.1032,-0.9832,0.5772,1.587
14.665464,0.7772,-1.0573,0.0225,1.312
14.671130,0.5119,-1.0781,-0.5790,1.327
14.675167,0.2977,-1.0863,-1.1562,1.614
14.679335,0.1869,-1.0891,-1.6526,1.988
14.686322,0.1941,-1.0748,-2.0667,2.338
14.688688,0.2689,-1.0555,-2.3797,2.617
14.693634,0.4043,-1.0192,-2.5872,2.810
14.697980,0.5862,-0.9782,-2.6558,2.890
14.702509,0.7162,-1.0135,-2.5020,2.793
14.714770,0.7075,-1.0844,-1.9824,2.368
14.716769,0.7157,-1.0805,-1.2326,1.789
14.720637,0.8105,-0.9926,-0.5913,1.411
14.721975,0.9515,-0.8470,-0.1242,1.280
14.732626,1.1681,-0.6894,0.2461,1.379
14.733728,1.4010,-0.5535,0.5084,1.590
14.735407,1.6341,-0.4537,0.7113,1.839
14.741329,1.8294,-0.4020,0.9197,2.087
14.745879,1.9876,-0.3769,1.0717,2.289
14.750092,2.1471,-0.3643,1.1628,2.469
14.754078,2.2747,-0.3473,1.2243,2.606
14.761331,2.3753,-0.3285,1.2176,2.689
14.764123,2.4584,-0.3412,1.1640,2.741
14.769511,2.4857,-0.3784,1.0679,2.732
14.776807,2.4592,-0.4422,0.9529,2.674
14.779234,2.3788,-0.5542,0.8638,2.591
14.782916,2.2557,-0.7068,0.7881,2.492
14.787150,2.0895,-0.8736,0.7084,2.373
14.793130,1.9133,-1.0545,0.6221,2.271
14.796742,1.7457,-1.2302,0.5334,2.201
14.801790,1.5573,-1.3909,0.4468,2.135
14.810104,1.3716,-1.5126,0.3574,2.073
14.811196,1.1927,-1.5760,0.2770,1.996
14.816120,1.0080,-1.5929,0.2175,1.898
14.821335,0.8339,-1.5655,0.1793,1.783
14.826761,0.7082,-1.4675,0.1455,1.636
14.835291,0.6662,-1.3059,0.1066,1.470
14.836016,0.6814,-1.1142,0.0506,1.307
14.839499,0.7251,-0.8707,-0.0420,1.134
14.844132,0.8021,-0.5660,-0.1638,0.995
14.850052,0.8914,-0.2146,-0.3174,0.970
14.852707,0.9958,0.1738,-0.5151,1.135
14.858115,1.1377,0.5798,-0.7424,1.477
14.863896,1.2771,1.0129,-0.9660,1.895
14.866954,1.4099,1.4608,-1.1453,2.331
14.871553,1.5343,1.9090,-1.2278,2.740
14.876691,1.6699,2.3767,-1.2206,3.151
14.881783,1.8218,2.8254,-1.1644,3.558
14.885800,1.9595,3.2264,-1.0711,3.924
14.890617,2.0616,3.5534,-0.9383,4.214
14.895395,2.0397,3.7276,-0.7518,4.315
14.900544,1.8221,3.6083,-0.4849,4.071
14.904811,1.4258,3.2008,-0.1853,3.509
14.909581,0.9462,2.6920,0.0183,2.854
14.914085,0.5126,2.2641,0.1047,2.324
14.919042,0.1560,1.9765,0.1003,1.985
14.926903,-0.1307,1.7767,0.0770,1.783
14.929449,-0.3734,1.6117,0.1282,1.659
14.933431,-0.5526,1.4909,0.3113,1.620
14.942957,-0.7084,1.4139,0.6193,1.698
14.944821,-0.8884,1.3590,0.9882,1.901
14.947403,-1.0536,1.3209,1.3251,2.147
14.952894,-1.2110,1.2662,1.5489,2.339
14.957914,-1.4229,1.1948,1.6378,2.477
14.961892,-1.6705,1.1142,1.6488,2.598
14.966353,-1.8343,1.0555,1.5730,2.637
14.970637,-1.9315,1.0402,1.4066,2.606
14.976905,-2.0272,1.0323,1.3242,2.632
14.980890,-2.0833,1.0576,1.3760,2.711
14.985283,-2.0786,1.1153,1.5453,2.820
14.991088,-2.0464,1.1641,1.8126,2.971
14.994862,-1.9894,1.1558,2.1023,3.117
14.999685,-1.9049,1.0802,2.3698,3.227
15.003851,-1.7903,0.9300,2.5884,3.282
15.009592,-1.6600,0.6957,2.7502,3.287
15.013532,-1.5450,0.4350,2.8081,3.234
15.018379,-1.4645,0.2202,2.6645,3.048
15.026774,-1.4259,0.0615,2.3051,2.711
15.028877,-1.4008,-0.0285,1.9067,2.366
15.033695,-1.3483,-0.0469,1.5027,2.019
15.036812,-1.2327,0.0139,1.0145,1.597
15.043583,-1.0178,0.1253,0.4504,1.120
15.046600,-0.7348,0.2633,-0.1350,0.792
15.051578,-0.4192,0.4326,-0.6506,0.887
15.057903,-0.0926,0.6139,-1.1465,1.304
15.061555,0.2019,0.7855,-1.6172,1.809
15.065485,0.4334,0.9304,-1.9496,2.203
15.070297,0.5756,1.0438,-2.1498,2.458
15.075239,0.6166,1.1230,-2.2554,2.594
15.079482,0.5467,1.1273,-2.2824,2.604
15.084368,0.3584,1.0690,-2.2373,2.505
15.089630,0.0778,0.9576,-2.1291,2.336
15.093840,-0.2525,0.7933,-2.0170,2.182
15.098495,-0.5875,0.6146,-1.9098,2.091
15.103451,-0.9038,0.4287,-1.8070,2.065
15.109998,-1.2040,0.2381,-1.6961,2.094
15.113170,-1.4623,0.0522,-1.5669,2.144
15.118699,-1.6741,-0.1266,-1.4262,2.203
15.122516,-1.8538,-0.2961,-1.3000,2.283
15.130591,-2.0084,-0.4492,-1.2074,2.386
15.132457,-2.1308,-0.5643,-1.1414,2.482
15.136157,-2.2327,-0.6512,-1.0929,2.570
15.143445,-2.3235,-0.7170,-1.0290,2.640
15.147528,-2.4006,-0.7520,-0.9598,2.692
15.150275,-2.4350,-0.7420,-0.8954,2.698
15.154732,-2.4291,-0.6869,-0.8411,2.661
15.162157,-2.3874,-0.5965,-0.8140,2.592
15.164730,-2.3051,-0.4754,-0.7835,2.481
15.169228,-2.2085,-0.3475,-0.7716,2.365
15.175733,-2.1141,-0.2344,-0.8141,2.278
15.178785,-2.0125,-0.1169,-0.8418,2.185
15.183094,-1.9130,-0.0165,-0.8094,2.077
15.188528,-1.8012,0.0882,-0.7626,1.958
15.193509,-1.6649,0.1852,-0.7423,1.832
15.197578,-1.5182,0.2624,-0.7461,1.712
15.202264,-1.3873,0.3556,-0.7381,1.611
15.210484,-1.3081,0.3741,-0.7020,1.531
15.211325,-1.2613,0.3154,-0.6881,1.471
15.216142,-1.2085,0.2731,-0.7182,1.432
15.222562,-1.1545,0.2280,-0.7305,1.385
15.226316,-1.1063,0.1993,-0.6990,1.324
15.230277,-1.1020,0.1511,-0.6626,1.295
15.236197,-1.1277,0.0145,-0.6524,1.303
15.241156,-1.1139,-0.1053,-0.6373,1.288
15.245144,-1.0823,-0.1677,-0.5696,1.234
15.249986,-1.0472,-0.2157,-0.4752,1.170
15.253488,-1.0184,-0.2542,-0.3658,1.112
15.258798,-0.9817,-0.2595,-0.2788,1.053
15.263307,-0.9491,-0.2127,-0.1871,0.990
15.268447,-0.9781,-0.1426,-0.0590,0.990
15.272419,-1.0448,-0.0755,0.1035,1.053
15.277749,-1.1421,0.0194,0.2744,1.175
15.282554,-1.2391,0.1351,0.3343,1.290
15.286660,-1.3214,0.2237,0.3219,1.378
15.292149,-1.3868,0.2757,0.2947,1.444
15.296492,-1.4501,0.2891,0.2336,1.497
15.301855,-1.4993,0.2973,0.1433,1.535
15.305681,-1.4989,0.3389,-0.0169,1.537
15.311483,-1.4562,0.3805,-0.1944,1.518
15.316602,-1.4000,0.4078,-0.3059,1.490
15.325905,-1.3591,0.4259,-0.3589,1.469
15.346627,-1.2930,0.4443,-0.3729,1.417
15.347514,-1.1941,0.4751,-0.3578,1.334
15.347943,-1.0554,0.5182,-0.3139,1.217
15.348193,-0.9031,0.5567,-0.2554,1.091
15.348422,-0.7680,0.5714,-0.1300,0.966
15.348657,-0.6427,0.5576,0.0454,0.852
15.352636,-0.5247,0.5125,0.1921,0.758
15.357507,-0.4235,0.4507,0.2935,0.685
15.361849,-0.3247,0.3841,0.3690,0.624
15.367117,-0.2260,0.3101,0.4880,0.621
15.371336,-0.1319,0.2407,0.6077,0.667
15.376127,-0.0113,0.1828,0.6612,0.686
15.381506,0.1215,0.1198,0.6749,0.696
15.385522,0.2355,0.0396,0.6657,0.707
15.390969,0.3498,-0.0505,0.6405,0.732
15.395052,0.4310,-0.1409,0.6063,0.757
15.400548,0.4816,-0.2244,0.5676,0.777
15.404485,0.5233,-0.2890,0.5431,0.808
15.409322,0.5200,-0.3680,0.5419,0.836
15.415031,0.4932,-0.4492,0.5445,0.861
15.418364,0.4571,-0.5229,0.5243,0.870
15.426836,0.4356,-0.5698,0.5261,0.889
15.429917,0.4670,-0.5564,0.5161,0.891
15.433503,0.5537,-0.4758,0.4177,0.841
15.437900,0.6578,-0.3496,0.2402,0.783
15.443311,0.7408,-0.2209,0.0890,0.778
