time,ax,ay,az,atotal
0.9596011638641357,0.98,-1.38,-1.86,2.51
0.9695711135864258,0.15,-1.28,-0.85,1.54
0.9805722236633301,-0.25,-0.51,0.26,0.62
0.9900341033935547,-0.29,0.46,-0.23,0.59
0.9998881816864014,-0.6,1.03,-1.8,2.15
1.0204782485961914,-0.87,1.04,-2.93,3.22
1.0230181217193604,-1.03,0.6,-3.23,3.44
1.0296962261199951,-1.08,0.47,-2.8,3.03
1.0397820472717285,-1.06,1.13,-2.25,2.73
1.050241231918335,-0.95,2.03,-2.59,3.42
1.059568166732788,-1.66,2.21,-2.94,4.03
1.0694003105163574,-2.34,1.7,-2.73,3.97
1.0798792839050293,-2.37,1.33,-2.22,3.5
1.0895090103149414,-2.44,1.18,-1.99,3.36
1.099938154220581,-2.59,1.02,-2.71,3.88
1.1201181411743164,-2.86,0.55,-3.23,4.34
1.1224431991577148,-2.71,0.24,-2.5,3.69
1.129319190979004,-2.45,0.65,-1.15,2.78
1.1392440795898438,-2.37,1.36,-0.01,2.73
1.1502232551574707,-2.05,1.91,0.25,2.81
1.1595063209533691,-1.84,2.18,-0.23,2.86
1.1694722175598145,-1.88,1.96,-1.16,2.95
1.17988920211792,-2.02,1.39,-1.51,2.87
1.189406156539917,-1.8,1.01,-0.67,2.17
1.1993942260742188,-1.5,0.59,-0.09,1.61
1.2203302383422852,-1.58,0.17,0.21,1.6
1.2226910591125488,-1.82,-0.1,0.57,1.9
1.2296080589294434,-1.73,-0.33,0.91,1.98
1.2391581535339355,-1.51,-0.5,1.26,2.02
1.249934196472168,-1.79,-0.44,1.37,2.29
1.2596161365509033,-1.63,-0.06,1.5,2.21
1.2691950798034668,-1.29,-0.07,1.58,2.04
1.2796950340270996,-1.18,-0.28,1.42,1.86
1.2893822193145752,-1.34,-0.2,0.8,1.57
1.2993130683898926,-1.57,0.01,0.52,1.65
1.317141056060791,-1.59,-0.07,1.12,1.94
1.319249153137207,-1.19,-0.31,1.8,2.17
1.3303351402282715,-0.75,-0.6,2.17,2.37
1.339365005493164,-0.97,-0.61,1.95,2.26
1.3502421379089355,-1.12,-0.13,1.0,1.5
1.359342098236084,-0.95,0.21,0.56,1.12
1.3694171905517578,-1.05,0.42,0.66,1.3
1.3802821636199951,-0.98,0.44,0.34,1.12
1.389735221862793,-0.58,0.51,-0.05,0.77
1.3998451232910156,-0.96,1.18,-0.16,1.52
1.4209752082824707,-1.53,2.14,0.03,2.63
1.4231491088867188,-1.37,2.34,0.04,2.71
1.4294652938842773,-1.2,1.76,-0.09,2.13
1.4391491413116455,-1.36,1.11,0.24,1.77
1.4502263069152832,-1.44,1.05,0.76,1.93
1.459442138671875,-1.63,1.03,0.74,2.06
1.4693193435668945,-1.8,0.38,0.73,1.97
1.4797182083129883,-1.76,0.28,0.96,2.02
1.4892730712890625,-1.68,0.57,1.21,2.14
1.4997901916503906,-1.28,0.3,1.54,2.02
1.5205662250518799,-0.88,-0.32,1.69,1.93
1.5228023529052734,-0.88,-0.83,1.8,2.16
1.5293450355529785,-0.63,-0.97,1.85,2.18
1.5390253067016602,-0.25,-1.17,1.48,1.9
1.5499072074890137,0.15,-1.83,1.01,2.09
1.5591812133789062,-0.15,-1.78,0.37,1.82
1.569331169128418,0.1,-1.39,-0.01,1.39
1.57930326461792,0.21,-1.12,-0.1,1.14
1.5897502899169922,0.06,-0.58,-0.34,0.67
1.5992071628570557,0.2,-0.01,-0.45,0.49
1.6177783012390137,0.3,0.08,-0.42,0.52
1.6197381019592285,0.49,-0.69,0.45,0.95
1.629615306854248,0.18,-1.71,1.28,2.14
1.6392991542816162,0.52,-2.02,1.24,2.42
1.6501970291137695,0.47,-1.7,0.6,1.86
1.658994197845459,-0.09,-0.27,-0.64,0.7
1.6692900657653809,0.57,1.24,-0.95,1.66
1.6790471076965332,0.57,1.29,-1.59,2.12
1.689265251159668,1.02,0.76,-2.05,2.41
1.7004351615905762,1.83,0.87,-2.27,3.04
1.7214040756225586,1.62,1.47,-1.92,2.91
1.7235991954803467,1.42,1.4,-1.24,2.34
1.729173183441162,1.13,0.66,-0.95,1.61
1.7390081882476807,1.0,-0.02,-0.44,1.09
1.7499170303344727,1.42,-0.4,0.12,1.48
1.759343147277832,1.38,-0.67,0.64,1.66
1.7692492008209229,1.05,-0.86,0.88,1.61
1.7792081832885742,0.97,-0.77,0.82,1.48
1.7891831398010254,0.96,-0.69,0.52,1.29
1.7991552352905273,1.11,-0.52,-0.12,1.23
1.8202531337738037,1.04,-0.05,-0.33,1.09
1.8225092887878418,0.68,0.18,-0.61,0.93
1.8289380073547363,0.98,0.08,-1.15,1.51
1.8389241695404053,1.48,-0.04,-1.57,2.15
1.850067138671875,1.69,0.21,-1.54,2.29
1.8589742183685303,2.14,0.34,-1.19,2.47
1.8689770698547363,2.16,0.6,-0.85,2.39
1.878878116607666,1.78,0.77,-0.67,2.05
1.8891432285308838,1.37,0.68,-0.75,1.7
1.8990802764892578,0.84,0.54,-0.72,1.23
1.9174323081970215,0.21,0.38,-0.46,0.63
1.9194140434265137,0.06,0.13,-0.28,0.31
1.9289703369140625,0.77,0.01,-0.54,0.94
1.938927173614502,1.32,0.06,-1.08,1.7
1.9502291679382324,1.52,0.13,-1.35,2.03
1.9595491886138916,1.57,-0.04,-1.34,2.06
1.9691472053527832,1.7,-0.36,-0.88,1.94
1.979720115661621,1.99,-0.21,-0.53,2.07
1.9895830154418945,2.07,0.54,-0.97,2.34
1.9995360374450684,2.0,0.78,-1.09,2.4
2.0207161903381348,2.0,0.53,-0.97,2.28
2.022897243499756,1.74,-0.04,-0.83,1.92
2.028872013092041,1.3,-0.35,-0.34,1.38
2.0387651920318604,1.19,-0.28,0.06,1.22
2.0502161979675293,1.11,-0.5,-0.07,1.21
2.0589802265167236,0.83,-0.67,-0.03,1.06
2.069538116455078,0.67,0.03,0.3,0.73
2.0789523124694824,0.24,0.69,0.55,0.91
2.0894713401794434,0.23,0.57,0.5,0.79
2.099508285522461,0.32,0.37,0.67,0.82
2.1211061477661133,0.17,-0.1,0.76,0.78
2.123249053955078,-0.08,-0.15,1.02,1.03
2.1288201808929443,-0.42,-0.03,0.72,0.83
2.1388072967529297,-1.33,-0.44,0.03,1.4
2.1501171588897705,-1.42,-0.44,-0.69,1.63
2.158860206604004,0.29,0.12,-2.27,2.29
2.169126033782959,1.78,0.57,-3.27,3.76
2.178779125213623,2.12,0.35,-2.99,3.68
2.1894750595092773,1.68,-0.12,-1.68,2.37
2.1996030807495117,0.46,-0.98,-0.15,1.09
2.2211380004882812,-1.93,-2.46,1.93,3.67
2.223363161087036,-3.01,-2.3,2.79,4.7
2.2288331985473633,-1.67,-0.47,2.2,2.8
2.238765239715576,-0.68,0.01,1.48,1.62
2.250124216079712,-0.62,-0.49,0.71,1.06
2.259212017059326,-1.23,-1.01,0.63,1.71
2.2688212394714355,-1.33,-0.88,0.63,1.71
2.278790235519409,-0.26,-0.27,0.26,0.45
2.289422035217285,0.74,-0.1,-0.06,0.74
2.299469232559204,0.78,-0.08,-0.61,0.99
2.321040153503418,0.8,-0.14,-1.33,1.55
2.3232030868530273,1.54,-0.17,-1.75,2.33
2.3293862342834473,1.91,0.52,-2.07,2.86
2.338726043701172,2.49,1.58,-2.21,3.68
2.350152015686035,3.85,2.39,-0.73,4.58
2.358732223510742,4.2,0.83,-0.66,4.33
2.3689680099487305,3.15,-1.4,0.82,3.54
2.379232168197632,0.35,-1.7,1.23,2.12
2.3890533447265625,-1.29,-1.12,-1.48,2.26
2.3989973068237305,-0.5,-0.85,-1.86,2.1
2.4179153442382812,1.41,-0.47,-1.37,2.02
2.4198570251464844,3.39,0.5,-0.98,3.56
2.4291982650756836,3.07,0.58,-1.24,3.36
2.4393961429595947,1.44,-0.33,-1.29,1.96
2.450160026550293,0.38,-0.82,-1.01,1.35
2.458954334259033,0.03,-0.83,-0.79,1.14
2.468985080718994,-0.22,-0.73,-0.85,1.14
2.478835105895996,-0.75,-0.86,-0.46,1.23
2.4893240928649902,-1.4,-1.08,-0.02,1.76
2.499401092529297,-1.63,-1.09,0.09,1.96
2.5206592082977295,-1.36,-0.92,-0.04,1.64
2.522893190383911,-1.31,-0.77,-0.15,1.52
2.5287351608276367,-1.27,-0.4,-0.1,1.33
2.5386691093444824,-0.5,0.31,-0.26,0.64
2.5500450134277344,0.0,0.38,-0.48,0.61
2.5592832565307617,-0.34,-0.03,-0.1,0.35
2.5689852237701416,-0.48,-0.17,0.37,0.62
2.578723192214966,0.27,0.49,0.8,0.97
2.5888161659240723,0.04,1.25,0.07,1.25
2.5989181995391846,-0.17,1.64,-0.69,1.78
2.620347023010254,0.09,1.71,-0.53,1.79
2.6224560737609863,0.12,1.35,-0.43,1.42
2.6285953521728516,0.42,1.03,-0.3,1.15
2.6386091709136963,0.38,0.65,-0.31,0.81
2.6495842933654785,0.05,0.09,-0.1,0.14
2.659046173095703,-0.77,-0.73,0.38,1.12
2.668807029724121,-1.33,-1.27,0.87,2.03
2.678718090057373,-1.34,-1.29,0.74,2.0
2.6888070106506348,-1.46,-1.24,0.8,2.07
2.6988682746887207,-1.55,-1.31,0.88,2.21
2.71802020072937,-1.31,-1.28,0.57,1.91
2.719999313354492,-0.97,-1.11,0.08,1.47
2.7286221981048584,-1.03,-1.11,0.2,1.52
2.7388551235198975,-1.32,-1.35,0.79,2.04
2.749969005584717,-1.28,-1.51,1.32,2.37
2.7587790489196777,-0.94,-1.8,1.77,2.69
2.7687342166900635,-1.03,-1.16,1.75,2.33
2.7784533500671387,-1.03,-0.02,1.49,1.81
2.788736343383789,-1.14,0.73,1.31,1.88
2.7993052005767822,-1.73,1.2,1.71,2.71
2.821369171142578,-2.57,1.18,2.61,3.84
2.823550224304199,-3.1,0.49,3.82,4.94
2.8284592628479004,-3.36,-0.36,4.61,5.71
2.8385400772094727,-4.03,-0.47,4.95,6.4
2.8497142791748047,-4.41,0.7,3.37,5.59
2.8586173057556152,-4.01,1.94,2.68,5.19
2.8686232566833496,-4.16,2.22,2.69,5.42
2.878598213195801,-4.19,2.69,2.9,5.76
2.888665199279785,-3.94,3.14,2.64,5.68
2.899200201034546,-4.04,2.51,1.99,5.15
2.9212212562561035,-4.36,1.42,1.58,4.84
2.9234731197357178,-4.91,0.32,1.41,5.11
2.9283642768859863,-5.44,-0.23,1.66,5.69
2.9384922981262207,-5.32,-0.32,2.48,5.87
2.949801206588745,-4.45,-0.62,3.02,5.41
2.9586031436920166,-2.88,-0.47,3.19,4.32
2.9685261249542236,-1.15,0.33,2.56,2.82
2.9785170555114746,0.15,0.75,1.19,1.41
2.9886980056762695,1.21,1.36,0.19,1.83
2.9992082118988037,1.8,1.56,-0.42,2.41
3.018277168273926,1.62,1.02,-1.13,2.22
3.0201830863952637,1.43,0.57,-1.29,2.0
3.0283641815185547,1.67,0.03,-1.16,2.03
3.0384793281555176,1.94,-0.72,-1.36,2.47
3.0495901107788086,2.63,-0.84,-1.52,3.15
3.0584421157836914,3.78,0.08,-1.46,4.05
3.0684351921081543,5.32,0.92,-1.19,5.52
3.0785281658172607,6.87,0.99,-1.34,7.06
3.0884761810302734,7.55,0.15,-1.85,7.77
3.0998661518096924,7.19,-0.76,-1.76,7.44
3.1218161582946777,6.26,-1.33,-1.53,6.58
3.12392520904541,5.13,-1.57,-1.35,5.53
3.1283912658691406,4.45,-1.49,-0.97,4.79
3.1384122371673584,4.08,-1.36,-0.62,4.34
3.1493592262268066,3.84,-1.32,-0.33,4.07
3.158452033996582,3.88,-1.4,0.19,4.12
3.1689531803131104,4.46,-1.06,0.6,4.62
3.178471088409424,5.18,-0.86,0.23,5.25
3.188596248626709,5.56,-1.13,0.17,5.67
3.198740005493164,5.33,-1.43,0.56,5.54
3.218705177307129,4.61,-1.5,0.98,4.94
3.2206740379333496,3.92,-1.49,0.84,4.27
3.2281713485717773,3.57,-1.09,0.75,3.8
3.2383742332458496,3.67,-0.35,0.61,3.73
3.2496862411499023,3.89,-0.29,0.01,3.9
3.258179187774658,4.32,-0.13,0.1,4.32
3.2687230110168457,5.23,0.02,0.77,5.28
3.2784321308135986,5.6,-0.73,0.01,5.64
3.2886791229248047,4.74,-1.31,-0.47,4.94
3.299437999725342,3.14,-1.07,0.17,3.32
3.3207592964172363,2.13,-0.69,0.53,2.3
3.3226280212402344,1.66,-0.88,-0.11,1.88
3.328080177307129,1.5,-1.0,-0.74,1.94
3.33813214302063,1.42,-0.62,-1.04,1.86
3.3492393493652344,1.22,-0.23,-1.33,1.81
3.3581480979919434,1.2,-0.04,-1.35,1.8
3.3684420585632324,1.08,-0.22,-1.6,1.94
3.3784561157226562,0.78,-0.36,-1.42,1.65
3.388665199279785,0.94,-0.31,-0.6,1.15
3.399454116821289,1.1,-0.81,-0.4,1.42
3.419589042663574,0.94,-1.26,-0.43,1.62
3.422079086303711,0.64,-1.06,-0.27,1.26
3.4284863471984863,0.81,0.19,0.44,0.94
3.438145160675049,0.92,1.02,0.46,1.44
3.4493160247802734,0.35,0.52,0.47,0.78
3.45817232131958,0.05,-0.44,1.04,1.13
3.468222141265869,-0.23,-1.76,1.12,2.09
3.4782872200012207,-0.63,-2.52,1.32,2.91
3.488502025604248,-0.93,-2.3,1.49,2.89
3.4987261295318604,-1.23,-1.52,0.94,2.16
3.518301010131836,-1.59,-0.75,0.78,1.92
3.5202131271362305,-1.79,-0.58,0.5,1.94
3.5281951427459717,-1.45,-0.57,0.14,1.56
3.5384483337402344,-0.82,0.02,-0.19,0.84
3.5492563247680664,0.04,0.48,-0.67,0.82
3.5583271980285645,0.78,0.19,-1.14,1.39
3.5681891441345215,1.39,-0.37,-1.51,2.08
3.578270196914673,1.63,-1.01,-1.65,2.52
3.5884041786193848,1.42,-1.47,-1.4,2.47
3.5985491275787354,1.07,-1.58,-1.47,2.4
3.618054151535034,0.71,-1.41,-1.73,2.34
3.619990348815918,0.63,-0.85,-1.67,1.97
3.6281442642211914,0.66,-0.05,-1.81,1.92
3.6382741928100586,0.72,0.47,-1.88,2.06
3.649639129638672,0.86,0.35,-1.79,2.01
3.6583001613616943,1.43,0.23,-1.55,2.12
3.6683692932128906,1.86,0.5,-1.45,2.41
3.6783061027526855,1.34,0.66,-1.69,2.25
3.688425064086914,0.44,0.42,-1.84,1.93
3.699092149734497,-0.49,0.29,-1.3,1.41
3.7222180366516113,-1.23,0.63,-0.43,1.44
3.7242302894592285,-1.47,1.22,0.83,2.08
3.728555202484131,-1.02,1.56,1.79,2.58
3.7380831241607666,-0.44,1.67,1.5,2.28
3.7491772174835205,-0.38,2.06,0.59,2.17
3.758009195327759,-1.07,2.49,0.77,2.81
3.7683792114257812,-1.58,2.21,1.69,3.19
3.7784321308135986,-1.22,1.1,2.66,3.12
3.788290023803711,-0.4,-0.01,3.16,3.18
3.7985401153564453,0.29,-0.31,3.18,3.2
3.8181920051574707,0.81,0.28,2.9,3.02
3.8200902938842773,1.91,1.46,2.79,3.68
3.8280372619628906,2.38,1.78,2.56,3.92
3.8384921550750732,1.28,1.52,2.49,3.18
3.849334239959717,0.66,1.63,2.98,3.46
3.8581161499023438,0.91,1.35,2.48,2.96
3.8682470321655273,0.87,0.8,1.95,2.28
3.8781192302703857,0.62,0.55,2.14,2.29
3.888228178024292,0.47,0.64,2.33,2.46
3.899184226989746,0.4,0.79,2.0,2.18
3.9226231575012207,0.17,1.17,1.12,1.62
3.924929141998291,-0.17,1.89,0.82,2.06
3.9281442165374756,-0.65,2.05,0.69,2.25
3.938033103942871,-0.6,1.93,0.31,2.04
3.948974132537842,0.04,1.75,0.06,1.75
3.9576830863952637,0.07,1.14,-0.28,1.17
3.9682822227478027,-0.57,0.66,-0.46,0.98
3.978029251098633,-1.2,0.25,-0.3,1.26
3.9886951446533203,-1.69,0.3,0.12,1.72
3.9987072944641113,-1.87,1.18,-0.87,2.37
4.021164178848267,-1.75,3.13,-3.31,4.88
4.023616313934326,-0.96,4.92,-3.81,6.29
4.028026103973389,-0.55,4.6,-3.9,6.05
4.037987232208252,0.7,3.74,-2.64,4.63
4.048550128936768,1.2,2.23,-1.19,2.79
4.057886123657227,1.87,0.46,0.64,2.02
4.0681891441345215,2.22,-1.19,1.94,3.17
4.078034162521362,3.1,-2.44,2.88,4.88
4.088288307189941,3.22,-2.69,2.7,4.98
4.098932266235352,2.4,-1.32,2.09,3.44
4.118572235107422,2.26,-0.1,1.65,2.8
4.121036052703857,2.49,-0.27,1.74,3.04
4.127900123596191,2.68,-0.88,1.01,2.99
4.138160228729248,2.81,-1.9,0.23,3.39
4.149529218673706,2.09,-3.21,0.3,3.84
4.158001184463501,0.89,-3.94,0.6,4.08
4.168736219406128,-0.12,-3.58,0.88,3.68
4.178393125534058,-0.76,-2.47,1.01,2.77
4.188573122024536,-0.84,-0.73,0.84,1.39
4.199118137359619,-0.87,0.93,-0.07,1.27
4.222577095031738,-1.19,1.38,-0.64,1.93
4.2245402336120605,-1.53,0.26,-0.69,1.69
4.227924346923828,-1.21,-1.34,-0.67,1.92
4.237922191619873,-0.92,-2.77,0.41,2.94
4.248992204666138,-0.71,-3.07,1.15,3.35
4.2579381465911865,0.27,-1.87,0.18,1.89
4.268073081970215,1.3,-0.42,-1.38,1.94
4.278308153152466,1.42,0.12,-2.32,2.72
4.2884392738342285,0.91,-0.26,-1.99,2.2
4.2990851402282715,0.44,-1.19,-1.4,1.88
4.323001146316528,-0.08,-1.94,-0.78,2.09
4.324827194213867,-1.13,-1.72,-0.37,2.09
4.3278961181640625,-2.34,-0.99,-0.8,2.66
4.337891101837158,-0.97,-0.98,-0.15,1.38
4.348621129989624,0.46,-1.13,0.57,1.34
4.358321189880371,0.72,-1.04,0.57,1.38
4.368325233459473,0.08,-0.2,0.6,0.63
4.377906322479248,-0.53,0.12,0.29,0.61
4.388027191162109,-1.92,0.7,-0.33,2.07
4.399186134338379,-6.91,3.33,-4.0,8.65
4.421305179595947,-2.15,4.01,-3.61,5.8
4.424026012420654,0.89,-0.5,-0.58,1.17
4.428015232086182,3.0,-4.28,0.68,5.27
4.438026189804077,8.3,-3.92,6.9,11.48
4.448404312133789,4.41,-4.41,7.85,10.02
4.45832633972168,0.62,-6.37,1.07,6.48
4.468375205993652,1.54,-2.29,-0.27,2.77
4.47825813293457,2.82,0.94,-0.34,2.99
4.488531112670898,0.55,-0.58,-0.88,1.18
4.4990692138671875,0.35,-1.43,0.39,1.52
4.521673202514648,1.12,-1.24,0.85,1.87
4.523988246917725,0.07,-2.09,0.98,2.3
4.527760028839111,-0.28,-1.99,1.17,2.32
4.537899017333984,-0.04,-1.49,0.23,1.5
4.549408197402954,-0.29,-1.48,-0.47,1.57
4.558335304260254,-0.24,-0.95,-0.53,1.11
4.568356037139893,0.05,-0.6,-0.62,0.86
4.578275203704834,0.17,-0.74,-0.75,1.06
4.587958335876465,0.38,-0.51,-0.58,0.86
4.598964214324951,1.3,0.27,-0.37,1.37
4.621585130691528,1.63,-0.03,-0.16,1.63
4.624264240264893,1.23,-0.14,0.57,1.36
4.6280012130737305,0.5,0.16,1.19,1.3
4.637959003448486,-0.27,0.22,1.38,1.42
4.6487040519714355,-0.81,0.41,1.19,1.49
4.657843112945557,-1.67,0.38,0.27,1.73
4.66792106628418,-1.88,0.75,-0.2,2.03
4.678178310394287,-1.27,1.25,-0.35,1.81
4.688371181488037,0.07,1.09,-0.25,1.12
4.699163198471069,1.57,0.39,0.33,1.65
4.721696138381958,2.31,-0.58,0.9,2.54
4.723714351654053,1.74,-1.36,1.26,2.54
4.7278971672058105,1.04,-1.54,1.26,2.24
4.737655162811279,0.28,-1.73,0.55,1.83
4.748067140579224,-0.88,-1.85,-0.31,2.07
4.757792234420776,-1.75,-1.58,-0.85,2.5
4.767876148223877,-2.42,-0.98,-0.62,2.68
4.778130054473877,-1.24,-0.15,0.28,1.28
4.788192272186279,0.96,0.22,0.13,0.99
4.798824310302734,2.25,0.1,-0.14,2.25
4.822623252868652,2.89,0.48,1.0,3.09
4.824564218521118,2.42,0.49,1.9,3.11
4.827643156051636,0.61,-0.5,2.0,2.14
4.838240146636963,-1.86,-1.56,1.7,2.96
4.848106145858765,-3.26,-1.05,0.54,3.46
4.857895135879517,-2.29,2.25,-3.26,4.57
4.8681981563568115,-2.8,1.15,-3.43,4.57
4.877717018127441,-1.98,0.46,-1.29,2.4
4.8878302574157715,0.94,0.36,-1.22,1.58
4.89828634262085,4.13,0.41,0.43,4.17
4.920138120651245,4.73,-0.23,1.7,5.03
4.922912120819092,3.86,-1.41,1.81,4.49
4.92775821685791,2.61,-1.1,0.97,2.99
4.937827110290527,1.31,-0.18,-0.67,1.48
4.949008226394653,-0.18,0.0,-1.25,1.26
4.957701206207275,-1.5,0.94,-1.66,2.42
4.967748165130615,-1.54,3.05,-1.33,3.66
4.9780592918396,-0.79,3.45,-1.29,3.76
4.987987041473389,-0.46,2.07,-0.58,2.19
4.998696327209473,0.89,0.5,0.84,1.32
5.021409034729004,2.71,-0.42,1.8,3.28
5.0241570472717285,2.58,-1.08,1.81,3.33
5.027745246887207,0.98,-1.05,1.33,1.95
5.037830352783203,-0.52,-0.63,0.62,1.02
5.0484843254089355,-1.01,-0.67,0.42,1.28
5.058080196380615,-0.69,-0.28,0.77,1.07
5.068098068237305,-0.31,0.57,1.32,1.47
5.07802414894104,0.78,1.4,0.67,1.73
5.088067054748535,1.57,0.98,0.61,1.94
5.099168300628662,1.66,-0.33,1.51,2.26
5.126213073730469,1.7,-0.97,2.02,2.81
5.1289191246032715,1.11,-0.9,1.63,2.16
5.132107257843018,-0.51,-0.63,1.31,1.54
5.137379169464111,-1.27,-0.59,1.17,1.82
5.150069236755371,-1.21,-1.22,1.15,2.06
5.157412052154541,-0.34,-0.75,0.89,1.21
5.1679441928863525,-0.36,0.5,0.39,0.72
5.177441120147705,-1.19,0.09,0.08,1.19
5.187765121459961,-2.97,-2.31,1.89,4.21
5.19835901260376,-4.26,-3.17,1.51,5.52
5.2183003425598145,-1.27,-0.82,-0.26,1.53
5.220768213272095,2.29,1.74,-2.89,4.07
5.227502346038818,5.06,1.67,-5.84,7.9
5.237495183944702,2.54,-1.04,-1.23,3.0
5.248114109039307,2.08,-2.45,1.28,3.45
5.257518291473389,2.4,-3.27,0.07,4.05
5.267765045166016,1.4,-2.65,-1.06,3.17
5.277562141418457,0.39,-2.43,-1.3,2.78
5.287619113922119,-0.66,-3.4,-0.04,3.46
5.298736095428467,-0.03,-3.47,1.53,3.79
5.322497129440308,0.47,-2.32,1.66,2.89
5.325043201446533,0.21,-0.37,1.76,1.81
5.3275370597839355,-0.12,1.19,1.05,1.59
5.337436199188232,0.1,1.78,0.01,1.78
5.347746133804321,-0.08,1.0,-0.68,1.21
5.357578277587891,0.52,0.45,-0.55,0.88
