time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.092340,-0.0381,-0.2190,0.0196,0.223
1.095572,-0.1952,-0.2053,-0.1392,0.316
1.099615,-0.2417,-0.1038,-0.2209,0.343
1.103682,-0.2045,0.0254,-0.1500,0.255
1.108859,-0.1627,0.1368,0.0318,0.215
1.114401,-0.1617,0.1808,0.1695,0.296
1.118814,-0.1634,0.1247,0.1968,0.285
1.123431,-0.1227,0.0146,0.1479,0.193
1.128501,-0.0281,-0.0922,0.1159,0.151
1.132702,0.1183,-0.1577,0.1532,0.250
1.137745,0.2805,-0.1564,0.1785,0.367
1.141648,0.3805,-0.1124,0.1300,0.418
1.146529,0.3781,-0.0665,0.0085,0.384
1.152513,0.2931,-0.0045,-0.1502,0.329
1.155805,0.1542,0.0499,-0.2365,0.287
1.161471,0.0165,0.1087,-0.1822,0.213
1.165214,-0.1062,0.1551,-0.0524,0.195
1.170368,-0.2093,0.1466,0.0503,0.260
1.176532,-0.2813,0.0955,0.0714,0.306
1.179663,-0.3059,0.0355,0.0330,0.310
1.184194,-0.2356,0.0164,-0.0051,0.236
1.189188,-0.1042,0.0401,-0.0358,0.117
1.194712,0.0287,0.0660,-0.0945,0.119
1.198339,0.1155,0.0822,-0.1766,0.226
1.202597,0.1353,0.0816,-0.2081,0.261
1.207353,0.1290,0.0786,-0.1683,0.226
1.213321,0.1134,0.0637,-0.0692,0.147
1.217190,0.0598,-0.0057,0.0196,0.063
1.221736,-0.0196,-0.1291,0.0367,0.136
1.226632,-0.0774,-0.2490,0.0250,0.262
1.231793,-0.0898,-0.3299,0.0228,0.343
1.235570,-0.0356,-0.3507,0.0230,0.353
1.240712,0.0302,-0.2907,0.0136,0.293
1.245618,0.0841,-0.1885,0.0089,0.207
1.250172,0.1141,-0.0658,-0.0007,0.132
1.254818,0.0918,0.0677,0.0157,0.115
1.259635,0.0367,0.1763,0.0485,0.187
1.264373,-0.0276,0.2532,0.0764,0.266
1.269210,-0.0751,0.2820,0.0850,0.304
1.273621,-0.0700,0.2489,0.0367,0.261
1.278562,-0.0223,0.1899,-0.0302,0.194
1.283116,0.0559,0.1361,-0.0893,0.172
1.287514,0.1242,0.0875,-0.0931,0.178
1.292516,0.1589,0.0559,-0.0540,0.177
1.297468,0.1556,0.0149,-0.0437,0.162
1.302372,0.1193,-0.0233,-0.0431,0.129
1.306479,0.0360,-0.0541,0.0002,0.065
1.312996,-0.0871,-0.0870,0.0834,0.149
1.316835,-0.1833,-0.1220,0.1731,0.280
1.321095,-0.2529,-0.1542,0.1908,0.352
1.325300,-0.2892,-0.1624,0.1514,0.365
1.331203,-0.2376,-0.1229,0.1121,0.290
1.334888,-0.1033,-0.0387,0.0946,0.145
1.339673,0.0393,0.0567,0.0796,0.105
1.344761,0.1478,0.1251,0.0578,0.202
1.349362,0.2105,0.1430,0.0149,0.255
1.353701,0.2063,0.1110,-0.0443,0.238
1.358914,0.1620,0.0649,-0.0769,0.191
1.363373,0.1134,0.0334,-0.0547,0.130
1.367792,0.0250,0.0093,0.0055,0.027
1.372519,-0.1031,-0.0265,0.0274,0.110
1.380571,-0.2256,-0.0952,-0.0102,0.245
1.382192,-0.3261,-0.1680,-0.0594,0.372
1.386782,-0.3736,-0.2117,-0.0751,0.436
1.392436,-0.3780,-0.2075,-0.0411,0.433
1.396163,-0.3682,-0.1345,0.0401,0.394
1.400798,-0.3612,-0.0502,0.1563,0.397
1.405668,-0.3239,0.0145,0.2241,0.394
1.413490,-0.2400,0.0645,0.2344,0.342
1.415039,-0.0954,0.0999,0.2353,0.273
1.420234,0.1027,0.1302,0.2364,0.289
1.424075,0.2850,0.1483,0.2044,0.381
1.429430,0.4190,0.1424,0.1065,0.455
1.433976,0.4551,0.1222,-0.0333,0.472
1.438798,0.3703,0.0974,-0.1364,0.407
1.443018,0.1961,0.0681,-0.1485,0.255
1.448416,-0.0244,0.0247,-0.0914,0.098
1.452721,-0.2220,-0.0277,-0.0585,0.231
1.457350,-0.3662,-0.0891,-0.0664,0.383
1.462231,-0.4242,-0.1452,-0.0743,0.455
1.467102,-0.3918,-0.1936,-0.0467,0.440
1.472298,-0.3099,-0.2559,0.0018,0.402
1.475885,-0.1382,-0.2963,0.0903,0.339
1.481308,0.0607,-0.2485,0.2235,0.340
1.485563,0.1537,-0.1348,0.3178,0.378
1.490753,0.1511,-0.0125,0.3140,0.349
1.495618,0.0749,0.0732,0.2131,0.237
1.499940,-0.0719,0.0750,0.0774,0.130
1.504150,-0.2272,0.0128,0.0142,0.228
1.509719,-0.3527,-0.0561,0.0370,0.359
1.514157,-0.4701,-0.0958,0.0878,0.488
1.518934,-0.6179,-0.0925,0.1405,0.640
1.523171,-0.7793,-0.0605,0.2166,0.811
1.528608,-0.8715,-0.0382,0.3206,0.929
1.532861,-0.8521,-0.0302,0.3812,0.934
1.537669,-0.7431,-0.0104,0.3368,0.816
1.542267,-0.5924,0.0331,0.2309,0.637
1.547774,-0.4333,0.0833,0.1687,0.472
1.552160,-0.3016,0.1164,0.1618,0.361
1.556072,-0.2163,0.0899,0.1790,0.295
1.561699,-0.1654,0.0091,0.1963,0.257
1.565769,-0.1178,-0.0615,0.1851,0.228
1.570781,-0.0732,-0.0935,0.1361,0.181
1.574890,-0.0457,-0.0872,0.0830,0.129
1.580074,-0.0518,-0.0597,0.0422,0.090
1.584706,-0.1007,-0.0512,-0.0314,0.117
1.589201,-0.1781,-0.0452,-0.1236,0.221
1.594874,-0.2339,-0.0439,-0.2082,0.316
1.599537,-0.2683,-0.0425,-0.2424,0.364
1.603181,-0.2601,-0.0244,-0.2195,0.341
1.608164,-0.2168,0.0032,-0.2300,0.316
1.613617,-0.1931,0.0377,-0.3023,0.361
1.617723,-0.1844,0.0625,-0.4002,0.445
1.622351,-0.1689,0.0943,-0.4716,0.510
1.626854,-0.1325,0.1425,-0.4214,0.464
1.632304,-0.0655,0.2093,-0.2624,0.342
1.636185,0.0011,0.2685,-0.1689,0.317
1.641299,0.0221,0.3057,-0.2116,0.372
1.645970,-0.0095,0.3072,-0.2567,0.400
1.650974,-0.0411,0.2612,-0.2397,0.357
1.655395,-0.0417,0.1942,-0.2133,0.291
1.660195,-0.0185,0.1326,-0.1848,0.228
1.666296,0.0071,0.0786,-0.1851,0.201
1.676128,0.0134,0.0179,-0.2163,0.217
1.676775,-0.0064,-0.0494,-0.2545,0.259
1.681137,-0.0381,-0.1042,-0.2498,0.273
1.683341,-0.0650,-0.1252,-0.1620,0.215
1.688916,-0.0704,-0.1342,-0.0677,0.166
1.692690,-0.0474,-0.1526,-0.0358,0.164
1.698127,-0.0272,-0.1803,-0.0539,0.190
1.702539,-0.0050,-0.2124,-0.1196,0.244
1.706952,0.0358,-0.2228,-0.1658,0.280
1.713782,0.1095,-0.1690,-0.1001,0.225
1.716550,0.2232,-0.0445,0.0412,0.231
1.721315,0.3696,0.1145,0.1436,0.413
1.725777,0.5247,0.2673,0.1600,0.610
1.731446,0.6574,0.3642,0.1028,0.759
1.735569,0.7586,0.3962,0.0556,0.858
1.740031,0.8618,0.3898,0.0918,0.950
1.745278,0.9460,0.3714,0.1777,1.032
1.749597,0.9641,0.3150,0.2536,1.045
1.754282,0.8999,0.2137,0.2603,0.961
1.758927,0.7561,0.0776,0.1697,0.779
1.763841,0.5570,-0.0717,0.0323,0.563
1.768490,0.3432,-0.1795,-0.0566,0.391
1.773180,0.1620,-0.2222,-0.0475,0.279
1.778705,0.0462,-0.2005,0.0257,0.207
1.782571,0.0049,-0.1314,0.0795,0.154
1.787220,0.0206,-0.0747,0.0760,0.109
1.793204,0.0835,-0.0541,0.0797,0.127
1.796856,0.1718,-0.0859,0.1168,0.225
1.801894,0.2644,-0.1530,0.1893,0.359
1.806003,0.3450,-0.2221,0.2473,0.479
1.814709,0.3756,-0.2908,0.2480,0.536
1.815939,0.3332,-0.3449,0.2419,0.537
1.820863,0.2371,-0.3868,0.2646,0.525
1.825067,0.1253,-0.3975,0.2994,0.513
1.831023,0.0428,-0.3701,0.3175,0.489
1.834803,0.0296,-0.3073,0.3381,0.458
1.839252,0.0829,-0.2165,0.3826,0.447
1.843606,0.1786,-0.1076,0.4318,0.480
1.848902,0.2953,-0.0045,0.4169,0.511
1.853484,0.3710,0.0669,0.3193,0.494
1.858316,0.4155,0.1091,0.2346,0.489
1.862709,0.4269,0.1341,0.2269,0.502
1.868500,0.4079,0.1446,0.2695,0.510
1.872180,0.3777,0.1549,0.2860,0.498
1.877248,0.3103,0.1649,0.2125,0.411
1.882982,0.2056,0.1582,0.0828,0.272
1.886228,0.0969,0.1445,0.0019,0.174
1.892213,0.0435,0.1309,0.0430,0.144
1.896048,0.0401,0.1222,0.2074,0.244
1.900848,0.0818,0.0993,0.3711,0.393
1.905086,0.1637,0.0599,0.4151,0.450
1.909722,0.2594,0.0065,0.3381,0.426
1.916949,0.3547,-0.0703,0.2573,0.444
1.919702,0.4118,-0.1418,0.2155,0.486
1.924004,0.4287,-0.1820,0.1863,0.502
1.928811,0.3796,-0.1983,0.1791,0.464
1.933521,0.2698,-0.1719,0.1460,0.352
1.938261,0.1231,-0.1268,0.0920,0.199
1.942699,-0.0698,-0.0914,0.0551,0.128
1.948507,-0.2592,-0.0587,0.0565,0.272
1.952864,-0.3715,-0.0356,0.0863,0.383
1.958264,-0.4002,0.0016,0.0733,0.407
1.962127,-0.3319,0.0434,0.0296,0.336
1.966295,-0.1931,0.0564,0.0220,0.202
1.972219,-0.0127,0.0622,0.0644,0.090
1.975460,0.1783,0.0750,0.1281,0.232
1.980972,0.3350,0.0947,0.1749,0.390
1.985548,0.4434,0.1379,0.1762,0.497
1.989735,0.5040,0.2044,0.1586,0.567
1.996163,0.5195,0.2773,0.1532,0.608
1.999706,0.4976,0.3328,0.1502,0.617
2.003912,0.4216,0.3451,0.0999,0.554
2.008885,0.3180,0.3098,0.0286,0.445
2.014695,0.2273,0.2415,-0.0064,0.332
2.019160,0.1445,0.1382,0.0349,0.203
2.023538,0.0626,0.0120,0.0998,0.118
2.029255,-0.0233,-0.1108,0.0739,0.135
2.033380,-0.1466,-0.2278,-0.0754,0.281
2.038353,-0.2835,-0.3223,-0.2001,0.474
2.041722,-0.3818,-0.3494,-0.1766,0.547
2.046687,-0.4465,-0.3097,-0.0677,0.548
2.051886,-0.4945,-0.2489,-0.0260,0.554
2.056163,-0.5474,-0.1860,-0.1275,0.592
2.062199,-0.5863,-0.1164,-0.3068,0.672
2.065465,-0.5993,-0.0615,-0.4351,0.743
2.069800,-0.6056,0.0026,-0.4817,0.774
2.074895,-0.6145,0.0616,-0.4878,0.787
2.079696,-0.6429,0.0798,-0.4895,0.812
2.084035,-0.7000,0.0718,-0.5059,0.867
2.088989,-0.7713,0.0451,-0.4986,0.920
2.093411,-0.8285,0.0163,-0.4420,0.939
2.098551,-0.8739,-0.0144,-0.3672,0.948
2.102909,-0.8818,-0.0281,-0.3239,0.940
2.107698,-0.8238,0.0012,-0.2907,0.874
2.114264,-0.7241,0.0376,-0.2294,0.761
2.119099,-0.5831,0.0381,-0.1590,0.606
2.121746,-0.4103,0.0339,-0.1224,0.430
2.131264,-0.2321,0.0418,-0.1362,0.272
2.134048,-0.0649,0.0590,-0.1548,0.178
2.135909,0.0583,0.0951,-0.1236,0.166
2.140777,0.1140,0.1191,-0.0881,0.187
2.150428,0.1361,0.1215,-0.0863,0.202
2.152148,0.1154,0.1191,-0.0775,0.183
2.154993,0.0498,0.1095,-0.0878,0.149
2.159428,-0.0293,0.0716,-0.1265,0.148
2.167009,-0.1244,0.0126,-0.1650,0.207
2.175808,-0.2661,-0.0577,-0.2200,0.350
2.176187,-0.4567,-0.1441,-0.2866,0.558
2.178572,-0.6416,-0.2295,-0.3103,0.749
2.182834,-0.7806,-0.2785,-0.2815,0.875
2.187640,-0.8244,-0.2984,-0.2463,0.911
2.192321,-0.7594,-0.2776,-0.1996,0.833
2.197779,-0.6172,-0.2141,-0.1582,0.672
2.201832,-0.4148,-0.1249,-0.1245,0.451
2.206757,-0.1975,-0.0270,-0.0674,0.210
2.212863,0.0108,0.0488,-0.0130,0.052
2.215694,0.2032,0.0883,0.0028,0.222
2.220603,0.3588,0.1014,0.0018,0.373
2.225225,0.4494,0.1023,0.0293,0.462
2.230143,0.4732,0.0961,0.1038,0.494
2.234667,0.4284,0.0756,0.1492,0.460
2.239526,0.3248,0.0362,0.1231,0.349
2.245615,0.2293,-0.0195,0.0805,0.244
2.249054,0.1703,-0.0842,0.0786,0.206
2.253886,0.1353,-0.1411,0.1076,0.223
2.258453,0.1265,-0.1739,0.1199,0.246
2.263312,0.1484,-0.1777,0.1274,0.264
2.268613,0.2032,-0.1459,0.1420,0.288
2.272612,0.2743,-0.0812,0.1114,0.307
2.278736,0.3050,-0.0123,0.0526,0.310
2.282511,0.2718,0.0392,0.0036,0.275
2.287265,0.1965,0.0642,-0.0497,0.213
2.292132,0.0792,0.0319,-0.0931,0.126
2.296267,-0.0419,-0.0499,-0.0840,0.106
2.301028,-0.1433,-0.1309,-0.0014,0.194
2.305221,-0.2135,-0.2065,0.1471,0.331
2.310048,-0.2265,-0.2551,0.3039,0.457
2.317301,-0.1993,-0.2748,0.3835,0.512
2.319768,-0.1225,-0.2754,0.3699,0.477
2.324111,0.0154,-0.2759,0.3163,0.420
2.330003,0.1879,-0.2669,0.2822,0.432
2.333852,0.3784,-0.2368,0.3105,0.544
2.338755,0.5631,-0.1856,0.3768,0.703
2.343353,0.7066,-0.0875,0.3884,0.811
2.348126,0.7808,0.0475,0.2671,0.827
2.352744,0.8054,0.1884,0.0568,0.829
2.358305,0.7856,0.3279,-0.1377,0.862
2.362116,0.7096,0.4234,-0.2239,0.856
2.367238,0.5707,0.4277,-0.1955,0.740
2.372151,0.3905,0.3370,-0.1175,0.529
2.377085,0.2163,0.1925,-0.0068,0.290
2.381227,0.0954,0.0445,0.0889,0.138
2.385434,0.0656,-0.0690,0.0866,0.129
2.390311,0.1192,-0.1150,-0.0037,0.166
2.395114,0.2057,-0.0990,-0.1052,0.251
2.399877,0.3013,-0.0689,-0.1585,0.347
2.404107,0.3940,-0.0533,-0.1355,0.420
2.409056,0.4672,-0.0403,-0.0245,0.470
2.414119,0.5352,-0.0418,0.1141,0.549
2.418732,0.5841,-0.0527,0.1854,0.615
2.422973,0.5713,-0.0566,0.1492,0.593
2.429834,0.5021,-0.0653,0.0469,0.509
2.433065,0.3865,-0.0717,-0.0758,0.400
2.437781,0.2153,-0.0520,-0.2641,0.345
2.442102,0.0622,0.0031,-0.4655,0.470
2.448488,-0.0563,0.0957,-0.5255,0.537
2.452446,-0.1690,0.1662,-0.4120,0.475
2.458127,-0.2479,0.1674,-0.2398,0.383
2.462095,-0.2886,0.1093,-0.0951,0.323
2.466526,-0.2678,0.0281,-0.0584,0.275
2.471267,-0.1953,-0.0263,-0.1244,0.233
2.475090,-0.0760,-0.0231,-0.2115,0.226
2.482223,0.0733,0.0511,-0.2389,0.255
2.484511,0.1815,0.1531,-0.1689,0.291
2.489459,0.1850,0.1948,-0.0734,0.278
2.494219,0.0653,0.1695,-0.0357,0.185
2.499369,-0.1198,0.0947,-0.0935,0.179
2.503621,-0.2944,0.0110,-0.1773,0.344
2.508472,-0.3709,-0.0219,-0.1656,0.407
2.513245,-0.2953,-0.0141,-0.0827,0.307
2.518059,-0.0877,0.0222,-0.0243,0.094
2.522565,0.1751,0.0630,-0.0092,0.186
2.527319,0.4645,0.0844,0.0295,0.473
2.532686,0.7570,0.0674,0.1395,0.773
2.538812,0.9817,0.0219,0.2297,1.008
2.541317,1.0848,-0.0308,0.2172,1.107
2.546540,1.0126,-0.0738,0.0977,1.020
2.552746,0.7686,-0.0930,-0.0945,0.780
2.556109,0.4440,-0.0789,-0.2759,0.529
2.559931,0.1291,-0.0482,-0.3470,0.373
2.565417,-0.1384,-0.0320,-0.3037,0.335
2.569377,-0.3400,-0.0562,-0.2087,0.403
2.573885,-0.4739,-0.1347,-0.1475,0.514
2.579945,-0.5479,-0.2385,-0.1414,0.614
2.583524,-0.5388,-0.3151,-0.1496,0.642
2.588117,-0.4233,-0.3245,-0.1292,0.549
2.592649,-0.2399,-0.2626,-0.0615,0.361
2.598090,-0.0174,-0.1515,0.0080,0.153
2.602549,0.1941,-0.0200,0.0461,0.201
2.607017,0.3522,0.1032,0.0673,0.373
2.612073,0.4406,0.1967,0.0978,0.492
2.617073,0.4836,0.2585,0.1496,0.568
2.620985,0.4865,0.2911,0.1867,0.597
2.626322,0.4351,0.2783,0.1545,0.539
2.630927,0.3487,0.2346,0.0631,0.425
2.635426,0.2537,0.1866,0.0247,0.316
2.640800,0.2095,0.1247,0.0844,0.258
2.644979,0.2156,0.0751,0.1438,0.270
2.649271,0.2434,0.0568,0.1031,0.270
2.655916,0.2594,0.0694,-0.0276,0.270
2.658883,0.2662,0.0960,-0.1385,0.315
2.664208,0.2687,0.1152,-0.1536,0.330
2.675859,0.2550,0.0937,-0.0902,0.286
2.676281,0.2181,0.0296,-0.0369,0.223
2.680132,0.1247,-0.0506,-0.0577,0.146
2.683029,-0.0130,-0.1326,-0.1474,0.199
2.687064,-0.1497,-0.1877,-0.2317,0.334
2.692073,-0.2547,-0.2091,-0.2800,0.432
2.696534,-0.3237,-0.1874,-0.2806,0.468
2.701076,-0.3522,-0.1397,-0.2053,0.431
2.705797,-0.3261,-0.0899,-0.1163,0.358
2.711532,-0.2646,-0.0334,-0.0753,0.277
2.716308,-0.1990,0.0131,-0.0989,0.223
2.720044,-0.1291,0.0474,-0.1321,0.191
2.724413,-0.0501,0.0955,-0.1201,0.161
2.729662,0.0143,0.1504,-0.0607,0.163
2.734423,0.0737,0.1952,0.0054,0.209
2.738908,0.1377,0.2229,0.0355,0.264
2.743750,0.2062,0.2124,0.0487,0.300
2.748600,0.2839,0.1592,0.0856,0.337
2.753218,0.3756,0.1040,0.1268,0.410
2.757571,0.4411,0.0610,0.1632,0.474
2.762860,0.4591,0.0182,0.1401,0.480
2.767205,0.4395,-0.0220,0.0672,0.445
2.772277,0.4109,-0.0500,0.0164,0.414
2.776657,0.3923,-0.0659,0.0395,0.400
2.781776,0.3978,-0.0557,0.1363,0.424
2.786154,0.4251,-0.0361,0.2303,0.485
2.791106,0.4621,-0.0262,0.2598,0.531
2.796131,0.4920,-0.0378,0.2206,0.541
2.800180,0.5196,-0.0588,0.1918,0.557
2.804685,0.6139,-0.0393,0.2395,0.660
2.809327,0.7675,0.0274,0.3300,0.836
2.814391,0.8995,0.1029,0.3728,0.979
2.819345,0.9461,0.1562,0.3279,1.013
2.823356,0.9268,0.1709,0.3172,0.994
2.829799,0.8992,0.1734,0.4043,1.001
2.833930,0.8444,0.1805,0.4435,0.971
2.837951,0.7531,0.1684,0.3380,0.842
2.842409,0.6586,0.1373,0.2124,0.705
2.847897,0.5892,0.1041,0.2072,0.633
2.852468,0.5516,0.0711,0.3073,0.635
2.857099,0.5931,0.0362,0.4572,0.750
2.861853,0.7037,0.0276,0.5947,0.922
2.866481,0.7977,0.0474,0.5554,0.973
2.871083,0.8399,0.0812,0.3764,0.924
2.875681,0.8473,0.1169,0.2346,0.887
2.880767,0.8153,0.1260,0.1891,0.846
2.885407,0.7201,0.1208,0.1702,0.750
2.889641,0.5831,0.1015,0.1465,0.610
2.895326,0.4971,0.0800,0.2394,0.557
2.899248,0.4852,0.0565,0.4290,0.650
2.903678,0.5281,0.0284,0.5507,0.764
2.908401,0.5875,0.0102,0.5335,0.794
2.913469,0.6325,0.0134,0.4518,0.777
2.918322,0.6872,0.0830,0.4558,0.829
2.923210,0.7327,0.1901,0.6237,0.981
2.930654,0.7310,0.2558,0.7718,1.093
2.933588,0.6943,0.2902,0.7363,1.053
2.938529,0.6370,0.3054,0.6564,0.964
2.941806,0.5495,0.2849,0.5747,0.845
2.947058,0.4604,0.2671,0.4414,0.692
2.951544,0.4246,0.2827,0.3759,0.634
2.956553,0.4394,0.3148,0.3919,0.668
2.960632,0.4616,0.3516,0.4318,0.723
2.966213,0.4723,0.3810,0.4552,0.759
2.970623,0.4616,0.3937,0.4360,0.747
2.974837,0.4298,0.3898,0.3199,0.663
2.979965,0.4175,0.4026,0.1621,0.602
2.984039,0.4340,0.4344,0.0579,0.617
2.988574,0.4365,0.4376,-0.0122,0.618
2.993381,0.4012,0.4171,-0.0507,0.581
2.999509,0.3448,0.3709,-0.0745,0.512
3.003069,0.3198,0.3252,-0.0766,0.462
3.007764,0.3141,0.2895,-0.1045,0.440
3.015501,0.3109,0.2590,-0.1795,0.443
3.017993,0.3246,0.2456,-0.2369,0.471
3.021936,0.3407,0.2395,-0.2962,0.511
3.026538,0.3404,0.2503,-0.3739,0.564
3.031391,0.3498,0.2587,-0.3940,0.587
3.035914,0.3522,0.2410,-0.3880,0.577
3.040507,0.3216,0.2427,-0.4317,0.590
3.045319,0.3177,0.2896,-0.3630,0.563
3.049804,0.3689,0.3791,-0.1781,0.558
3.055971,0.4436,0.4798,-0.1773,0.677
3.059493,0.5461,0.5491,-0.3711,0.859
3.064080,0.7070,0.5680,-0.5113,1.041
3.068966,0.9354,0.5823,-0.4818,1.203
3.073670,1.1782,0.5799,-0.2697,1.341
3.078754,1.3262,0.4970,0.0048,1.416
3.082868,1.3683,0.3390,0.2130,1.426
3.087916,1.3007,0.1301,0.2338,1.328
3.092640,1.0809,-0.1007,0.1088,1.091
3.098238,0.7524,-0.3486,0.0883,0.834
3.101963,0.4075,-0.5990,0.2573,0.769
3.106787,0.1312,-0.8352,0.5382,1.002
3.113231,-0.0446,-1.0574,0.7927,1.322
3.116621,-0.1028,-1.2628,0.9276,1.570
3.120521,-0.0121,-1.4176,0.9590,1.712
3.125199,0.1867,-1.5075,0.9754,1.805
3.130528,0.4845,-1.5542,1.0200,1.921
3.135325,0.8266,-1.5792,1.0041,2.046
3.139531,1.1201,-1.5827,0.8965,2.136
3.147010,1.3176,-1.5767,0.7832,2.199
3.151018,1.3599,-1.5923,0.6977,2.207
3.153553,1.2375,-1.6176,0.6014,2.124
3.158368,1.0103,-1.6239,0.4944,1.975
3.163005,0.6952,-1.6064,0.4123,1.798
3.168237,0.3230,-1.5795,0.3671,1.653
3.173154,-0.0515,-1.5575,0.3180,1.590
3.177639,-0.3352,-1.5190,0.2456,1.575
3.182153,-0.4752,-1.4472,0.1957,1.536
3.186639,-0.5409,-1.3684,0.1561,1.480
3.192238,-0.5754,-1.3138,0.1268,1.440
3.197244,-0.6006,-1.2976,0.1412,1.437
3.200500,-0.6069,-1.3173,0.1898,1.463
3.205916,-0.5297,-1.3179,0.2512,1.442
3.210045,-0.3712,-1.2874,0.3086,1.375
3.215091,-0.1837,-1.2472,0.3624,1.312
3.219947,-0.0244,-1.2239,0.3550,1.275
3.224237,0.0735,-1.2124,0.2841,1.247
3.229884,0.1297,-1.1938,0.2434,1.225
3.233611,0.1441,-1.1678,0.2687,1.207
3.238443,0.0834,-1.1393,0.3029,1.182
3.243090,-0.0432,-1.1274,0.3148,1.171
3.248098,-0.1876,-1.1056,0.3309,1.169
3.252481,-0.2878,-1.0573,0.3321,1.145
3.257258,-0.3294,-0.9944,0.3232,1.096
3.262020,-0.3338,-0.9336,0.3283,1.044
3.266777,-0.3105,-0.8869,0.3833,1.015
3.271660,-0.2667,-0.8565,0.4478,1.003
3.276015,-0.2310,-0.8211,0.4903,0.984
3.281043,-0.1867,-0.7757,0.5088,0.946
3.285488,-0.1263,-0.7132,0.4913,0.875
3.290095,-0.0738,-0.6242,0.4591,0.778
3.296214,-0.0407,-0.5420,0.4342,0.696
3.299803,-0.0365,-0.4812,0.4211,0.640
3.304604,-0.0757,-0.4534,0.3890,0.602
3.309274,-0.1221,-0.4373,0.3329,0.563
3.314453,-0.1348,-0.3898,0.2961,0.508
3.318581,-0.1470,-0.3517,0.2546,0.458
3.322885,-0.2233,-0.3229,0.2037,0.442
3.330342,-0.3588,-0.2867,0.1336,0.478
3.332786,-0.4985,-0.2312,0.0302,0.550
3.338013,-0.6041,-0.1373,-0.0923,0.626
3.342080,-0.6872,-0.0195,-0.2246,0.723
3.347287,-0.7574,0.1175,-0.3377,0.838
3.352173,-0.8359,0.2543,-0.3960,0.959
3.356523,-0.9324,0.3670,-0.4017,1.080
3.360783,-1.0373,0.4343,-0.4050,1.195
3.365821,-1.1531,0.4704,-0.4489,1.324
3.370695,-1.2629,0.4946,-0.5408,1.460
3.375162,-1.3737,0.5282,-0.6684,1.616
3.379935,-1.4948,0.5617,-0.7959,1.784
3.384842,-1.6574,0.5926,-0.9231,1.988
3.388974,-1.8589,0.6234,-1.0186,2.209
3.396432,-2.0612,0.6206,-1.0488,2.394
3.399518,-2.2667,0.5937,-1.0854,2.582
3.403323,-2.4613,0.5693,-1.1761,2.787
3.408029,-2.6161,0.5352,-1.2604,2.953
3.415349,-2.7095,0.4868,-1.2856,3.038
3.418073,-2.7651,0.4788,-1.4047,3.138
3.422171,-2.8041,0.5398,-1.6608,3.303
3.426974,-2.8546,0.6455,-1.9080,3.494
3.432864,-2.9544,0.7481,-2.0768,3.688
3.436934,-3.1317,0.8282,-2.1308,3.877
3.441010,-3.4152,0.8523,-2.1320,4.115
3.445703,-3.8193,0.8016,-2.1950,4.477
3.450885,-4.3205,0.7193,-2.3870,4.988
3.455670,-4.8378,0.6676,-2.6961,5.578
3.459700,-5.3044,0.6371,-2.9475,6.102
3.464999,-5.6799,0.6277,-3.0002,6.454
3.469133,-5.9787,0.6203,-2.9596,6.700
3.474577,-6.2512,0.5958,-2.9553,6.940
3.479865,-6.4785,0.5566,-2.9302,7.132
3.483183,-6.6832,0.4671,-2.8329,7.274
3.488536,-6.8889,0.2872,-2.6263,7.378
3.492412,-6.9618,0.0224,-1.9853,7.239
3.497298,-6.6051,-0.2692,-0.7116,6.649
3.502325,-5.6257,-0.4775,0.6964,5.689
3.507041,-4.0951,-0.5600,1.6193,4.439
3.512199,-2.2675,-0.5722,1.9157,3.023
3.516556,-0.3202,-0.5098,2.0788,2.164
3.520879,1.4705,-0.4784,1.8007,2.374
3.525646,2.9441,-0.4193,0.3428,2.994
3.532404,4.0715,-0.2925,-1.2944,4.282
3.535148,4.6190,-0.2988,-2.2593,5.151
3.539766,4.5410,-0.3781,-2.7464,5.320
3.545076,3.9413,-0.4125,-2.4736,4.671
3.549233,2.9324,-0.4609,-1.4572,3.307
3.554202,1.8765,-0.5823,-0.3806,2.001
3.558685,1.1465,-0.6930,0.1457,1.348
3.563920,0.8195,-0.6714,-0.0365,1.060
3.568187,0.7822,-0.5040,-0.6422,1.131
3.572641,0.7943,-0.2513,-1.4854,1.703
3.578654,0.7041,0.1170,-2.2663,2.376
3.582418,0.5583,0.7367,-2.0455,2.245
3.587244,0.3057,1.6121,-0.6218,1.755
3.593073,-0.2999,2.4825,0.9388,2.671
3.596638,-1.4664,2.9209,1.9594,3.811
3.601267,-3.0520,2.7237,2.3358,4.711
3.605748,-4.5608,2.0816,2.1561,5.457
3.610721,-5.3779,1.3926,1.8477,5.854
3.615478,-5.0934,0.9958,1.8826,5.521
3.620096,-3.8459,0.9447,2.0839,4.475
3.624542,-2.2712,1.0395,1.8944,3.135
3.630286,-0.9707,1.0378,1.2754,1.909
3.634738,-0.1087,0.9300,0.6188,1.122
3.639313,0.4226,0.8192,0.2375,0.952
3.643725,0.7088,0.7031,0.2294,1.024
3.648629,0.8164,0.5750,0.3268,1.051
3.653908,0.8433,0.4493,0.2116,0.979
3.657904,0.8113,0.2948,-0.2050,0.887
3.662522,0.7010,0.1284,-0.7818,1.058
3.667844,0.5123,-0.0237,-1.1792,1.286
3.680202,0.3074,-0.1614,-1.2344,1.282
3.680649,0.1507,-0.2797,-1.1152,1.160
