time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001427,0.2653,0.1552,0.0658,0.314
0.004360,0.2457,0.1231,0.0337,0.277
0.009550,0.2267,0.1433,0.0586,0.275
0.014411,0.2655,0.1530,-0.0043,0.306
0.018998,0.2825,0.1542,-0.0850,0.333
0.024779,0.2681,0.1183,-0.1450,0.327
0.028778,0.2025,0.0521,-0.1859,0.280
0.033918,0.1712,0.0480,-0.2194,0.282
0.039111,0.1588,0.0462,-0.2310,0.284
0.044867,0.1651,0.0959,-0.2180,0.290
0.049414,0.2068,0.0948,-0.1904,0.297
0.054063,0.2292,0.1098,-0.1722,0.307
0.059030,0.2607,0.1243,-0.1774,0.339
0.063432,0.2710,0.1168,-0.1278,0.322
0.069184,0.2968,0.1733,-0.0411,0.346
0.073975,0.3094,0.1556,-0.0338,0.348
0.080608,0.3375,0.1358,-0.0319,0.365
0.086932,0.3954,0.1310,-0.0284,0.417
0.088395,0.4527,0.1552,0.0641,0.483
0.093688,0.4865,0.1826,0.1044,0.530
0.097704,0.5214,0.2205,0.1399,0.583
0.103078,0.5720,0.2334,0.1184,0.629
0.107683,0.5929,0.1884,0.0807,0.627
0.112993,0.5916,0.1456,0.0079,0.609
0.117530,0.5303,0.0885,-0.1045,0.548
0.123477,0.4812,0.0810,-0.1800,0.520
0.128250,0.4580,0.0682,-0.1880,0.500
0.132968,0.4465,0.0143,-0.2592,0.517
0.138414,0.4508,-0.0022,-0.2884,0.535
0.143139,0.4772,-0.0030,-0.3302,0.580
0.147713,0.4889,-0.0501,-0.4100,0.640
0.152748,0.3057,-0.0412,-0.3043,0.433
0.158049,0.2670,0.0300,-0.3011,0.404
0.164448,0.2491,0.2146,-0.3228,0.461
0.169111,0.3100,0.1764,-0.2144,0.416
0.171812,0.2552,0.0926,-0.1545,0.312
0.176935,0.2228,0.0839,-0.1304,0.271
0.182029,0.1081,0.1040,0.0054,0.150
0.187051,-0.0380,0.0453,0.1737,0.184
0.192019,-0.1042,0.0080,0.2890,0.307
0.197437,-0.1221,-0.0103,0.2730,0.299
0.201130,-0.1495,-0.0741,0.2529,0.303
0.207325,-0.1503,-0.1044,0.2378,0.300
0.212066,-0.1380,-0.0588,0.1871,0.240
0.216162,-0.1172,0.0129,0.1481,0.189
0.221067,-0.0474,0.1187,0.0663,0.144
0.226977,0.0438,0.1916,-0.0236,0.198
0.231684,0.1106,0.2970,-0.1171,0.338
0.237317,0.1818,0.3848,-0.2645,0.501
0.241324,0.2332,0.4843,-0.4206,0.683
0.246452,0.3391,0.6077,-0.6069,0.923
0.250752,0.4512,0.7147,-0.7568,1.135
0.256680,0.6038,0.8076,-0.8080,1.292
0.268796,0.6891,0.8917,-0.8614,1.418
0.269273,0.7401,1.0053,-0.9314,1.558
0.271421,0.7497,1.0579,-1.0036,1.640
0.276421,0.7681,1.1070,-0.9944,1.675
0.280443,0.8171,1.1688,-0.8919,1.682
0.285742,0.8659,1.2338,-0.7415,1.680
0.290724,0.9489,1.3008,-0.6076,1.721
0.295528,1.0277,1.3670,-0.4182,1.761
0.300397,1.0884,1.4320,-0.2522,1.816
0.304967,1.0862,1.4427,-0.1430,1.812
0.310927,1.0664,1.4107,0.0222,1.769
0.315567,0.9986,1.3119,0.1691,1.657
0.319891,0.9073,1.1990,0.3718,1.549
0.324685,0.8024,1.0169,0.5393,1.403
0.330014,0.6718,0.8038,0.6335,1.224
0.335029,0.5301,0.6197,0.7286,1.094
0.339397,0.4342,0.4625,0.7909,1.014
0.345909,0.3406,0.2991,0.7632,0.888
0.349693,0.2797,0.2062,0.7340,0.812
0.354417,0.2296,0.1387,0.7104,0.759
0.359316,0.2003,0.1274,0.7641,0.800
0.370653,0.1852,0.1056,0.8685,0.894
0.371074,0.1953,0.0945,1.0019,1.025
0.375503,0.2125,0.0797,1.1259,1.149
0.378979,0.2710,0.0135,1.1994,1.230
0.384962,0.2902,-0.0056,1.2056,1.240
0.390035,0.3037,-0.0440,1.1490,1.189
0.394050,0.2804,-0.0920,0.9985,1.041
0.399309,0.1933,-0.1536,0.8066,0.844
0.404703,0.0705,-0.2237,0.5902,0.635
0.408741,-0.0334,-0.2780,0.3443,0.444
0.414480,-0.1933,-0.3425,0.1385,0.417
0.418880,-0.3356,-0.3907,-0.0538,0.518
0.424848,-0.4217,-0.4680,-0.1752,0.654
0.429799,-0.4733,-0.5216,-0.2856,0.760
0.433755,-0.5050,-0.5875,-0.3946,0.869
0.439166,-0.5197,-0.6394,-0.4686,0.948
0.445250,-0.5683,-0.6846,-0.5671,1.055
0.449217,-0.6270,-0.7042,-0.6471,1.144
0.453330,-0.6888,-0.7462,-0.6438,1.202
0.457789,-0.7704,-0.7751,-0.5788,1.237
0.463415,-0.8648,-0.8296,-0.5140,1.304
0.468252,-0.9575,-0.9052,-0.4349,1.388
0.472788,-1.0568,-1.0380,-0.2412,1.501
0.480769,-1.3740,-1.4453,0.1790,2.002
0.483326,-1.7297,-1.9501,0.6198,2.679
0.487694,-1.9773,-2.2386,0.7109,3.070
0.493099,-2.0754,-2.2462,0.4932,3.098
0.498121,-2.1320,-2.1359,0.2710,3.030
0.503550,-2.1902,-2.1761,0.2497,3.098
0.507579,-1.9114,-2.3237,1.0270,3.179
0.512327,-1.1232,-2.3842,2.4854,3.623
0.517821,-1.5014,-2.1883,1.4460,3.022
0.523459,-1.8482,-1.8489,0.2196,2.623
0.530262,-1.7585,-1.6437,-0.0051,2.407
0.533831,-1.6049,-1.5654,0.0195,2.242
0.537545,-1.3686,-1.4633,-0.0989,2.006
0.542295,-1.0472,-1.3040,-0.2788,1.695
0.547322,-0.8222,-1.1450,-0.3863,1.462
0.553054,-0.7406,-0.9696,-0.4119,1.288
0.556834,-0.6821,-0.8165,-0.2960,1.104
0.570947,-0.5574,-0.6786,-0.1463,0.890
0.573651,-0.3783,-0.5845,-0.0633,0.699
0.574559,-0.2069,-0.5104,0.0152,0.551
0.577765,-0.0835,-0.4513,0.0341,0.460
0.590613,-0.0198,-0.4000,0.0605,0.405
0.591262,-0.0182,-0.3873,0.0582,0.392
0.591537,-0.0329,-0.3797,0.0848,0.390
0.596453,-0.0569,-0.3700,0.1067,0.389
0.601147,-0.0854,-0.3748,0.1238,0.404
0.606019,-0.0877,-0.4110,0.1220,0.438
0.611904,-0.1184,-0.4570,0.1179,0.487
0.616004,-0.1757,-0.4866,0.0854,0.524
0.620818,-0.1901,-0.5380,0.0507,0.573
0.627369,-0.2239,-0.5487,-0.0053,0.593
0.632015,-0.2627,-0.5643,-0.1353,0.637
0.636970,-0.3038,-0.5652,-0.2294,0.681
0.640789,-0.2710,-0.5801,-0.3426,0.726
0.647557,-0.2169,-0.5059,-0.4656,0.721
0.651904,-0.1897,-0.4861,-0.5959,0.792
0.655714,-0.1777,-0.4153,-0.7215,0.851
0.660303,-0.1304,-0.3701,-0.8042,0.895
0.665781,-0.0928,-0.2908,-0.8227,0.878
0.672156,-0.0046,-0.1894,-0.7985,0.821
0.676398,0.1313,-0.0821,-0.8372,0.851
0.684849,0.1912,0.0353,-0.8668,0.888
0.685484,0.2972,0.0696,-0.8394,0.893
0.692094,0.4250,0.0595,-0.7797,0.890
0.704496,0.7241,-0.3754,-0.8473,1.176
0.705407,1.0044,-0.3507,-0.8812,1.381
0.705966,0.7802,0.1686,-0.6161,1.008
0.709705,0.3638,0.5176,-0.3371,0.717
0.714899,0.0179,0.7513,-0.2953,0.807
0.719682,-0.2197,0.7937,-0.4330,0.930
0.724449,-0.1350,0.6069,-0.6568,0.904
0.729510,0.1976,0.3678,-0.7845,0.889
0.734495,0.4126,0.1983,-0.7447,0.874
0.739155,0.4193,0.0815,-0.6547,0.782
0.748038,0.2918,0.0459,-0.6291,0.695
0.749668,0.0896,0.0199,-0.6370,0.644
0.754352,-0.0677,-0.0538,-0.6305,0.636
0.759430,-0.1570,-0.1226,-0.6069,0.639
0.765008,-0.1975,-0.1674,-0.6119,0.664
0.769553,-0.2297,-0.2291,-0.5783,0.663
0.774302,-0.2203,-0.2403,-0.4872,0.586
0.791201,-0.1641,-0.1918,-0.4272,0.496
0.792394,-0.1066,-0.1048,-0.3911,0.419
0.793193,-0.0473,-0.0227,-0.3287,0.333
0.794338,0.0379,0.0141,-0.2569,0.260
0.815571,0.1302,0.0463,-0.1590,0.211
0.816572,0.2348,0.1048,-0.1115,0.280
0.816897,0.2874,0.1897,-0.0451,0.347
0.817209,0.3337,0.2197,-0.0102,0.400
0.818355,0.3374,0.2308,0.0053,0.409
0.823535,0.3322,0.2230,0.0541,0.404
0.829184,0.3184,0.2535,0.1050,0.420
0.833137,0.3010,0.2245,0.1603,0.408
0.838104,0.2558,0.2075,0.1914,0.381
0.843717,0.2236,0.1597,0.1912,0.335
0.848581,0.1540,0.1026,0.1763,0.256
0.853161,0.0943,0.0457,0.1398,0.175
0.857848,0.0283,0.0008,0.1104,0.114
0.872712,-0.0136,-0.0271,0.1001,0.105
0.873816,-0.0482,-0.0957,0.0827,0.135
0.874246,-0.0661,-0.1188,0.1011,0.169
0.898372,-0.1152,-0.1566,0.0839,0.212
0.899295,-0.1332,-0.1830,0.1293,0.261
0.899603,-0.1322,-0.2099,0.1701,0.301
0.899894,-0.1557,-0.2206,0.1802,0.325
0.900188,-0.1608,-0.2487,0.1764,0.345
0.902264,-0.1812,-0.2414,0.1133,0.322
0.907159,-0.1448,-0.1819,0.1056,0.255
0.912499,-0.1018,-0.1492,0.1054,0.209
0.917046,-0.0467,-0.1025,0.1029,0.153
0.922296,0.0014,-0.0345,0.1316,0.136
0.926820,0.0171,0.0762,0.2010,0.216
0.931723,0.0737,0.2404,0.2943,0.387
0.937238,0.5147,1.1820,0.5961,1.420
0.941672,0.7834,0.7432,0.7403,1.309
0.948567,0.7651,0.1513,0.5141,0.934
0.952086,0.4926,-0.1425,0.1037,0.523
0.956783,0.0136,-0.4464,-0.0916,0.456
0.965139,-0.4232,-0.6285,-0.1919,0.782
0.967322,-0.4896,-0.4406,-0.2952,0.722
0.971693,-0.4143,-0.1516,-0.1886,0.480
0.976576,-0.3120,0.0966,0.0396,0.329
0.990527,-0.1259,0.0264,0.1456,0.194
0.991647,0.0096,-0.0771,0.1175,0.141
0.992145,0.0276,-0.1013,0.0057,0.105
1.016154,-0.0120,-0.0012,-0.0510,0.052
1.017235,-0.1001,-0.0106,-0.0576,0.116
1.017584,-0.1790,-0.0054,-0.1335,0.223
1.017939,-0.2012,0.0003,-0.1642,0.260
1.018252,-0.1896,0.0279,-0.1485,0.242
1.020752,-0.1623,0.0318,-0.1306,0.211
1.025655,-0.1715,0.0217,-0.0844,0.192
1.030472,-0.1503,0.0214,-0.0481,0.159
1.035416,-0.1271,0.0260,-0.0668,0.146
1.040625,-0.1113,0.0094,-0.0570,0.125
1.047167,-0.1001,0.0071,-0.0448,0.110
1.050485,-0.0984,-0.0024,-0.0517,0.111
1.055608,-0.1181,-0.0050,-0.0370,0.124
1.060357,-0.1066,-0.0269,-0.0555,0.123
1.065469,-0.1233,-0.0252,-0.0524,0.136
1.070603,-0.1750,-0.0145,-0.0111,0.176
1.075284,-0.1762,-0.0235,0.0112,0.178
1.091704,-0.1605,0.0028,0.0075,0.161
1.093390,-0.1611,0.0115,0.0064,0.162
1.093955,-0.1139,0.0508,-0.0087,0.125
1.097104,-0.0526,0.0159,-0.0142,0.057
1.117316,-0.0390,-0.0279,-0.0602,0.077
1.118185,-0.0394,-0.0449,-0.1250,0.139
1.118533,-0.0331,-0.0825,-0.1492,0.174
1.118846,-0.0840,-0.0740,-0.2139,0.241
1.119434,-0.0662,-0.0718,-0.2643,0.282
1.124368,-0.0253,-0.0715,-0.2647,0.275
1.130024,-0.0184,-0.0752,-0.2772,0.288
1.134175,-0.0520,-0.0927,-0.2947,0.313
1.139093,-0.0691,-0.1074,-0.2741,0.302
1.144206,-0.0244,-0.1099,-0.2870,0.308
1.148942,0.0242,-0.0742,-0.2999,0.310
1.155455,0.0363,-0.0459,-0.3008,0.306
1.159425,0.0908,0.0080,-0.3465,0.358
1.165025,0.1377,0.0637,-0.3420,0.374
1.169091,0.1914,0.1355,-0.3422,0.415
1.174330,0.2684,0.1996,-0.4136,0.532
1.192157,0.3281,0.2540,-0.5321,0.675
1.193561,0.3231,0.2988,-0.6071,0.750
1.195468,0.3532,0.3297,-0.6723,0.828
1.196084,0.3730,0.3824,-0.7444,0.916
1.219986,0.3095,0.3551,-0.6907,0.836
1.220867,0.1088,0.2955,-0.5121,0.601
1.221163,-0.0305,0.1234,-0.3403,0.363
1.221465,-0.0875,-0.0302,-0.2035,0.224
1.221774,-0.0849,-0.1534,-0.1750,0.248
1.223157,-0.1445,-0.2207,-0.1184,0.289
1.227785,-0.1635,-0.2303,-0.1074,0.302
1.234324,-0.1582,-0.1898,-0.0989,0.266
1.238087,-0.1048,-0.1069,-0.0669,0.164
1.242845,-0.0178,-0.0513,-0.0468,0.072
1.247805,0.0121,-0.0085,-0.0054,0.016
1.252746,0.0206,-0.0260,0.0431,0.054
1.257523,0.0335,-0.0606,0.1106,0.130
1.264434,0.0315,-0.0837,0.1330,0.160
1.267777,0.0193,-0.1072,0.1746,0.206
1.273097,-0.0218,-0.1052,0.2068,0.233
1.277969,-0.0635,-0.0990,0.2226,0.252
1.283010,-0.1173,-0.1100,0.2530,0.300
1.287782,-0.1333,-0.0930,0.2525,0.300
1.292555,-0.1659,-0.0859,0.2333,0.299
1.309539,-0.1579,-0.0526,0.1834,0.248
1.310918,-0.1407,-0.0264,0.1146,0.183
1.311505,-0.1329,-0.0069,0.0627,0.147
1.312680,-0.1631,0.0250,0.0156,0.166
1.336681,-0.1550,0.0358,-0.0077,0.159
1.337715,-0.1207,0.0663,-0.0218,0.139
1.338072,-0.0650,0.1587,-0.0123,0.172
1.338371,-0.1140,0.1274,0.0348,0.174
1.338667,-0.1362,0.0800,0.0719,0.174
1.341446,-0.1627,0.0403,0.1227,0.208
1.346949,-0.2273,-0.0416,0.1778,0.292
1.351533,-0.2514,-0.0800,0.1992,0.331
1.356364,-0.2662,-0.1207,0.2443,0.381
1.361055,-0.2621,-0.1423,0.2846,0.412
1.367620,-0.2512,-0.1618,0.2986,0.422
1.371509,-0.2124,-0.1671,0.2843,0.392
1.376410,-0.1671,-0.1277,0.2608,0.335
1.391125,-0.1297,-0.0915,0.2284,0.278
1.392411,-0.0831,-0.0396,0.2204,0.239
1.393170,-0.0204,0.0203,0.2059,0.208
1.412843,0.0179,0.0766,0.1824,0.199
1.413722,0.1153,0.1458,0.1146,0.218
1.414072,0.1241,0.1754,0.1096,0.241
1.414417,0.1331,0.1612,0.0884,0.227
1.416465,0.1324,0.1393,0.0820,0.209
1.421769,0.1175,0.0981,0.0380,0.158
1.426527,0.1173,0.0564,0.0422,0.137
1.432465,0.1217,0.0265,0.0206,0.126
1.437540,0.1167,0.0058,-0.0291,0.120
1.441090,0.0906,-0.0053,-0.0499,0.104
1.446298,0.0839,-0.0352,-0.0587,0.108
1.450534,0.0159,-0.0625,-0.0104,0.065
1.455374,-0.0254,-0.0919,-0.0576,0.111
1.460952,-0.0711,-0.0995,-0.0784,0.145
1.465806,-0.1046,-0.1445,-0.1016,0.205
1.471756,-0.1496,-0.1389,-0.1510,0.254
1.476093,-0.1658,-0.1849,-0.2170,0.330
1.480274,-0.1987,-0.2036,-0.2614,0.386
1.487017,-0.1697,-0.1999,-0.3083,0.405
1.489801,-0.1411,-0.1953,-0.3293,0.408
1.496560,-0.1054,-0.1591,-0.3267,0.378
1.503419,-0.0961,-0.1414,-0.3532,0.392
1.505054,-0.0493,-0.1302,-0.3583,0.384
1.509442,-0.0171,-0.1233,-0.3068,0.331
1.515823,0.0193,-0.0972,-0.2748,0.292
1.519435,0.0364,-0.0757,-0.2599,0.273
1.525465,0.0888,-0.0687,-0.2189,0.246
1.530356,0.0880,-0.0547,-0.1782,0.206
1.535404,0.0777,-0.0364,-0.1304,0.156
1.539336,0.0721,-0.0233,-0.0639,0.099
1.544045,0.0501,0.0058,-0.0024,0.050
1.549951,0.0520,0.0292,0.0566,0.082
1.555092,0.0829,0.0282,0.0464,0.099
1.559421,0.0518,0.0194,0.0462,0.072
1.565890,0.0236,0.0103,0.0367,0.045
1.568749,0.0341,-0.0087,0.0535,0.064
1.573902,0.0308,0.0124,0.0799,0.087
1.578446,0.0379,-0.0049,0.0870,0.095
1.591197,0.0123,-0.0082,0.0870,0.088
1.593674,0.0044,-0.0023,0.1133,0.113
1.594309,-0.0027,-0.0110,0.1037,0.104
1.623376,-0.0138,0.0060,0.1134,0.114
1.624337,-0.0337,-0.0060,0.1349,0.139
1.624682,-0.0600,-0.0090,0.1589,0.170
1.624991,-0.0687,-0.0216,0.1755,0.190
1.625337,-0.0290,-0.0013,0.1898,0.192
1.625642,-0.0077,0.0231,0.2206,0.222
1.627776,-0.0186,0.0182,0.2655,0.267
1.633543,-0.0352,0.0507,0.3340,0.340
1.637844,-0.0480,0.0086,0.3618,0.365
1.643064,-0.0594,-0.0172,0.3800,0.385
1.647722,-0.0555,-0.0029,0.3673,0.371
1.653876,-0.0172,-0.0366,0.3358,0.338
1.657597,0.0170,-0.0350,0.2786,0.281
1.662469,0.0494,-0.0360,0.2006,0.210
1.667648,0.0894,-0.0019,0.1116,0.143
1.672748,0.1176,0.0170,-0.0001,0.119
1.677281,0.1444,0.0209,-0.0632,0.159
1.691704,0.1534,-0.0259,-0.1349,0.206
1.693315,0.1406,-0.0829,-0.1796,0.243
1.693866,0.1470,-0.1690,-0.1788,0.287
1.716277,-0.4323,-0.3051,0.2343,0.579
1.717283,-0.6410,-0.2277,0.2929,0.741
1.717615,-0.2805,-0.1937,-0.1796,0.385
1.717909,0.0650,-0.2983,-0.3635,0.475
1.718208,0.4435,-0.5168,-0.5745,0.891
1.721693,0.6996,-0.8121,-0.7460,1.306
1.726283,0.6964,-1.0712,-0.8621,1.541
1.732531,0.4686,-1.2826,-0.9442,1.660
1.736677,0.0556,-1.3910,-1.1258,1.790
1.741300,-0.0452,-1.1734,-1.4703,1.882
1.746190,-0.1453,-0.8816,-1.4757,1.725
1.751566,-0.1832,-0.7085,-1.2661,1.462
1.756575,-0.0948,-0.5723,-1.0691,1.216
1.761055,0.0156,-0.5202,-0.9275,1.064
1.766858,0.1342,-0.4638,-0.8196,0.951
1.772253,0.1845,-0.4362,-0.6976,0.843
1.776203,0.2163,-0.3968,-0.7086,0.840
1.783755,0.2147,-0.4104,-0.6875,0.829
1.785888,0.2155,-0.4270,-0.6508,0.808
1.790948,0.2202,-0.4712,-0.5058,0.725
1.795700,0.1922,-0.5326,-0.1744,0.592
1.806708,0.1178,-0.5448,0.7076,0.901
1.807323,0.0770,-0.4418,0.5308,0.695
1.810633,-0.0365,-0.2977,0.5530,0.629
1.822970,-0.1923,-0.2176,0.5524,0.624
1.823713,-0.3923,-0.3297,0.8168,0.964
1.826269,-0.6513,-0.5258,1.1310,1.407
1.831122,-0.8569,-0.7400,1.2497,1.686
1.836214,-1.0497,-0.8431,1.1052,1.742
1.840994,-1.2887,-0.9958,0.4240,1.683
1.845308,-1.5838,-1.2868,-0.9247,2.240
1.851396,-1.5133,-1.4461,-1.7337,2.718
1.855967,-1.2916,-1.4836,-0.9858,2.200
1.860956,-0.8306,-1.2876,0.5517,1.629
1.865569,-0.2561,-0.8820,1.7676,1.992
1.870101,0.0487,-0.5155,2.4758,2.529
1.875952,0.1521,-0.4275,2.1750,2.222
1.880523,0.0312,-0.2381,1.8024,1.818
1.885915,0.0244,-0.0429,0.6698,0.672
1.889978,0.1206,0.1333,-0.2027,0.271
1.894422,0.1554,0.4286,-0.6018,0.755
1.903845,0.3579,0.5412,-1.5415,1.672
1.904656,0.5862,0.7832,-1.5256,1.812
1.909502,0.7289,1.0671,-1.1570,1.735
1.918707,0.7405,1.2156,-1.1986,1.861
1.919677,0.7601,1.3912,-1.2528,2.021
1.924016,0.7427,1.5626,-1.2120,2.112
1.929481,0.7319,1.7056,-1.0471,2.131
1.935136,0.7455,1.7723,-0.8492,2.102
1.939782,0.7747,1.8105,-0.5702,2.050
1.945248,0.8230,1.8152,-0.2508,2.009
1.950725,0.8528,1.7409,0.0686,1.940
1.954404,0.8560,1.6160,0.4169,1.876
1.959291,0.8505,1.3970,0.7777,1.811
1.964418,0.8513,1.1262,1.1443,1.817
1.968933,0.8706,0.9449,1.4089,1.907
1.974059,0.8937,0.8363,1.4784,1.919
1.978328,0.9056,0.7933,1.4413,1.878
1.992964,0.8398,0.7635,1.2688,1.702
1.994026,0.7771,0.8115,0.9130,1.448
1.994804,0.7288,0.8945,0.6922,1.346
2.024472,0.6390,0.9572,0.4315,1.229
2.026128,0.4556,0.9522,0.1737,1.070
2.026592,0.3388,0.9588,-0.2176,1.040
2.026962,0.2364,1.0026,-0.3976,1.104
2.027509,0.1192,0.9544,-0.5076,1.088
2.027891,0.0386,0.8257,-0.5979,1.020
2.028611,0.0903,0.5720,-0.7884,0.978
2.033037,0.1349,0.3631,-1.1723,1.235
2.037482,0.0611,0.3065,-1.2877,1.325
2.042511,-0.0104,0.3486,-1.1273,1.180
2.049036,-0.0916,0.4204,-0.9236,1.019
2.052350,-0.0649,0.5669,-0.8078,0.989
2.057240,0.0323,0.6085,-0.6769,0.911
2.062238,0.3343,0.5127,-0.8087,1.014
2.068579,0.3915,0.4847,-1.1140,1.276
2.072403,0.4016,0.5502,-1.0230,1.229
2.077209,0.3577,0.5432,-0.7652,1.004
2.095556,0.2495,0.5514,-0.5148,0.795
2.097429,0.1690,0.5402,-0.2064,0.602
2.098052,0.1119,0.4521,0.1600,0.492
2.098595,-0.0854,0.2778,0.4053,0.499
2.101769,-0.2933,0.1424,0.4459,0.552
2.115526,-0.5839,-0.0012,0.9487,1.114
2.116098,-1.0552,-0.1754,1.8906,2.172
2.116656,-1.4705,-0.4182,3.0208,3.386
2.121416,-1.6201,-0.6419,2.7876,3.287
2.126263,-1.5152,-1.2048,2.8442,3.440
2.135339,-1.4396,-1.2202,2.4679,3.107
2.136439,-1.3473,-1.1622,1.9964,2.674
2.141109,-1.2381,-0.9444,1.1019,1.908
2.146996,-1.2575,-0.6122,0.3230,1.435
2.151160,-1.2874,-0.3258,-0.2423,1.350
2.155909,-1.1366,-0.0950,-0.5440,1.264
2.160797,-0.9005,0.0962,-0.5417,1.055
2.166988,-0.7009,0.2714,-0.4433,0.873
2.170794,-0.4975,0.4540,-0.3590,0.763
2.175447,-0.2950,0.5484,-0.2623,0.676
2.180623,-0.1151,0.6428,-0.1196,0.664
2.185669,0.0853,0.6338,0.1051,0.648
2.190588,0.1049,0.6024,0.3906,0.726
2.195397,0.2153,0.6170,0.5939,0.883
2.206528,0.2457,0.6003,0.6655,0.929
2.207189,0.2890,0.5806,0.6989,0.953
2.210716,0.3619,0.6218,0.6874,0.995
2.223434,0.4476,0.6806,0.6862,1.065
2.224229,0.5578,0.7306,0.6354,1.117
2.226337,0.6733,0.7840,0.5183,1.156
2.230520,0.7037,0.8407,0.5023,1.206
2.235435,0.6470,0.8506,0.5704,1.211
2.240249,0.5319,0.8381,0.6315,1.176
2.245170,0.4634,0.7988,0.6328,1.120
2.249891,0.3214,0.7090,0.6032,0.985
2.255009,0.2059,0.6188,0.5882,0.878
2.259653,0.1356,0.5210,0.5950,0.802
2.267613,0.0603,0.4226,0.5784,0.719
2.270230,-0.0078,0.2991,0.5648,0.639
2.274956,-0.0830,0.2153,0.5494,0.596
2.279376,-0.1055,0.1516,0.5728,0.602
2.284892,-0.1258,0.1079,0.5205,0.546
2.290132,-0.1462,0.0457,0.4787,0.503
2.294263,-0.1715,-0.0466,0.4041,0.441
2.309356,-0.2232,-0.0759,0.3781,0.446
2.310531,-0.2510,-0.1236,0.3410,0.441
2.311017,-0.2885,-0.1181,0.2737,0.415
2.315839,-0.2615,-0.0521,0.2336,0.354
2.335194,-0.2221,0.0053,0.2489,0.334
2.335955,-0.2224,0.0425,0.3195,0.392
2.336261,-0.1936,0.0692,0.2661,0.336
2.336548,-0.1363,0.1262,0.1580,0.244
2.338416,-0.1459,0.1612,0.1196,0.248
2.343567,-0.1535,0.1242,0.1005,0.222
2.349597,-0.1922,0.0895,0.1103,0.239
2.353458,-0.2025,0.0547,0.1081,0.236
2.358496,-0.1728,0.0009,0.1108,0.205
2.363540,-0.1749,-0.0650,0.0923,0.208
2.368288,-0.1541,-0.0853,0.0715,0.190
2.373516,-0.1606,-0.0409,0.1034,0.195
2.378080,-0.1558,-0.0084,0.0995,0.185
2.394362,-0.1252,0.0267,0.0645,0.143
2.395531,-0.0613,0.0669,0.0605,0.109
2.396060,-0.0211,0.0289,0.0322,0.048
2.398358,-0.0071,0.0038,0.0107,0.013
2.419537,-0.0168,-0.0299,-0.0376,0.051
2.420487,-0.0192,-0.0503,-0.0361,0.065
2.420847,-0.0234,-0.0265,-0.0114,0.037
2.421189,-0.0532,-0.0136,0.0486,0.073
2.422462,-0.0058,0.0528,0.0650,0.084
2.427305,0.0119,0.0935,0.0999,0.137
2.434007,0.0238,0.1441,0.1774,0.230
2.437358,0.0445,0.1686,0.2544,0.308
2.442323,0.0474,0.1955,0.3095,0.369
2.447445,0.0251,0.2224,0.3883,0.448
2.451990,0.0036,0.2777,0.4598,0.537
2.457297,-0.0322,0.2895,0.4453,0.532
2.462166,-0.0683,0.2816,0.4144,0.506
2.467215,-0.1350,0.2442,0.3552,0.452
2.471885,-0.2592,0.1507,0.4184,0.515
2.477050,-0.1730,0.1401,0.3027,0.376
2.481852,-0.1160,0.1379,0.1424,0.230
2.487113,-0.0747,0.1225,0.0260,0.146
2.492047,-0.0110,0.1445,-0.1135,0.184
2.496796,0.0034,0.1509,-0.1540,0.216
2.511421,0.0090,0.1540,-0.1986,0.251
2.512895,-0.0467,0.1470,-0.1924,0.247
2.513751,-0.0556,0.1658,-0.1882,0.257
2.536115,-0.0361,0.1797,-0.1289,0.224
2.536990,-0.0313,0.1602,-0.0576,0.173
2.537333,-0.0221,0.1581,-0.0561,0.169
2.537621,0.0060,0.1642,-0.0478,0.171
2.537916,0.0054,0.1359,-0.0855,0.161
2.540946,0.0361,0.1404,-0.1002,0.176
2.545680,0.0433,0.1394,-0.0774,0.165
2.550729,0.0604,0.1328,-0.0362,0.150
2.555733,0.0444,0.1683,0.0138,0.175
2.560815,0.0502,0.1566,0.1087,0.197
2.567196,0.0826,0.1547,0.2249,0.285
2.570440,0.0745,0.1697,0.3170,0.367
2.575422,0.1098,0.1870,0.3826,0.440
2.580597,0.1195,0.1821,0.4531,0.503
2.585899,0.1635,0.2055,0.5044,0.569
2.590648,0.1840,0.1804,0.4913,0.555
2.595358,0.1785,0.1761,0.4235,0.492
2.610778,0.1565,0.1330,0.3560,0.411
2.611909,0.0363,0.0606,0.3846,0.391
2.612412,0.0712,0.0331,0.2413,0.254
2.615183,0.1121,0.0286,0.1620,0.199
2.637716,0.1264,0.0260,0.0694,0.146
2.638572,0.1615,0.0466,-0.0056,0.168
2.638912,0.1677,0.0524,-0.0346,0.179
2.639219,0.1146,0.0485,-0.0134,0.125
2.640142,0.1887,0.0949,-0.0687,0.222
2.644490,0.2895,0.1907,-0.0952,0.360
2.650408,0.2690,0.1953,-0.0860,0.343
2.654695,0.1415,0.1311,-0.0934,0.214
2.659692,0.0387,0.0699,-0.0723,0.108
2.664424,-0.0085,0.0567,-0.0205,0.061
2.670565,-0.0387,0.0792,0.0569,0.105
2.674403,-0.0188,0.0397,0.0531,0.069
2.679132,0.0153,0.0431,0.0375,0.059
2.695426,0.0467,0.0892,0.0386,0.108
2.696694,0.0639,0.0779,0.0658,0.120
2.697251,0.0479,0.0736,0.0501,0.101
2.726779,0.0490,0.0504,0.0392,0.081
