time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.685259,-0.4379,-0.0624,0.3094,0.540
4.685708,-0.5776,-0.1074,0.1866,0.616
4.690083,-0.6388,-0.1234,-0.0090,0.651
4.694725,-0.5791,-0.0820,-0.1105,0.595
4.700382,-0.3778,0.0018,-0.0545,0.382
4.704200,-0.1045,0.0872,0.1057,0.172
4.708768,0.1456,0.1219,0.2507,0.315
4.719803,0.3300,0.0921,0.2973,0.454
4.720938,0.4326,0.0363,0.2700,0.511
4.723291,0.4494,-0.0072,0.2453,0.512
4.728331,0.4189,-0.0077,0.2874,0.508
4.733552,0.3560,0.0226,0.3390,0.492
4.737175,0.2250,0.0715,0.3143,0.393
4.742377,0.0478,0.1057,0.1831,0.217
4.746981,-0.1423,0.1064,-0.0207,0.179
4.751289,-0.3051,0.0692,-0.2350,0.391
4.756877,-0.4078,0.0254,-0.3696,0.551
4.760882,-0.4247,-0.0250,-0.3725,0.565
4.765516,-0.3635,-0.0679,-0.2971,0.474
4.772317,-0.2675,-0.0937,-0.2128,0.354
4.774958,-0.1535,-0.1121,-0.1625,0.250
4.781642,-0.0333,-0.1090,-0.1435,0.183
4.784487,0.0648,-0.0774,-0.1273,0.162
4.789278,0.1289,-0.0200,-0.0852,0.156
4.794310,0.1762,0.0440,-0.0055,0.182
4.799813,0.1974,0.1003,0.0545,0.228
4.803682,0.1855,0.1205,0.0758,0.234
4.808361,0.1526,0.1049,0.0849,0.204
4.814329,0.0867,0.0727,0.1106,0.158
4.817586,0.0167,0.0338,0.1766,0.181
4.821932,0.0017,-0.0215,0.2541,0.255
4.826618,0.0106,-0.0669,0.2885,0.296
4.834221,0.0172,-0.0858,0.2561,0.271
4.836315,0.0237,-0.0951,0.2146,0.236
4.841687,0.0161,-0.0806,0.2233,0.238
4.845887,0.0159,-0.0568,0.2749,0.281
4.850186,0.0136,-0.0095,0.3143,0.315
4.855006,-0.0124,0.0327,0.2939,0.296
4.859358,-0.0596,0.0365,0.2428,0.253
4.864193,-0.0993,0.0142,0.2324,0.253
4.868865,-0.1293,-0.0316,0.2674,0.299
4.873984,-0.1448,-0.0843,0.2833,0.329
4.879417,-0.1745,-0.1364,0.2397,0.326
4.882869,-0.2256,-0.1668,0.1871,0.337
4.887581,-0.2526,-0.1636,0.1966,0.360
4.892648,-0.2605,-0.1178,0.2585,0.385
4.896874,-0.2590,-0.0581,0.2773,0.384
4.901665,-0.2386,-0.0131,0.2200,0.325
4.906443,-0.2018,-0.0088,0.1272,0.239
4.914199,-0.1583,-0.0140,0.0755,0.176
4.916053,-0.1031,-0.0381,0.1096,0.155
4.921101,-0.0482,-0.0859,0.1579,0.186
4.927951,-0.0175,-0.1166,0.1488,0.190
4.932634,-0.0226,-0.1376,0.0851,0.163
4.935556,-0.0491,-0.1465,-0.0020,0.155
4.939754,-0.0922,-0.1173,-0.0268,0.152
4.945859,-0.1279,-0.0669,0.0601,0.156
4.949286,-0.1492,-0.0027,0.1393,0.204
4.953921,-0.1584,0.0823,0.0920,0.201
4.958021,-0.1651,0.1667,-0.0074,0.235
4.962862,-0.1741,0.2123,-0.0489,0.279
4.967799,-0.1904,0.2054,-0.0664,0.288
4.972592,-0.2210,0.1535,-0.1027,0.288
4.977240,-0.2471,0.0783,-0.1222,0.287
4.982296,-0.2236,0.0015,-0.1058,0.247
4.986602,-0.1482,-0.0462,-0.0540,0.164
4.991243,-0.0638,-0.0531,0.0046,0.083
4.996076,0.0010,-0.0458,0.0556,0.072
5.000974,0.0395,-0.0172,0.1038,0.112
5.005330,0.0471,0.0325,0.1373,0.149
5.010832,0.0263,0.0485,0.1611,0.170
5.015020,-0.0322,0.0168,0.1802,0.184
5.019803,-0.1070,-0.0621,0.1753,0.215
5.025048,-0.1840,-0.1521,0.1444,0.279
5.029313,-0.2228,-0.2033,0.1445,0.334
5.034153,-0.1902,-0.1876,0.1779,0.321
5.039432,-0.1197,-0.1151,0.1852,0.249
5.042875,-0.0755,-0.0243,0.1426,0.163
5.047828,-0.0932,0.0515,0.0740,0.130
5.054258,-0.1772,0.1030,0.0153,0.206
5.057180,-0.3153,0.1019,-0.0216,0.332
5.063543,-0.4695,0.0510,-0.0394,0.474
5.066729,-0.5732,-0.0231,-0.0144,0.574
5.071597,-0.5914,-0.0893,0.0626,0.601
5.076169,-0.5432,-0.1217,0.1747,0.583
5.081349,-0.4601,-0.0944,0.2695,0.541
5.085849,-0.3658,-0.0057,0.2447,0.440
5.090660,-0.2890,0.1061,0.1202,0.331
5.097480,-0.2108,0.1862,0.0467,0.285
5.100375,-0.0740,0.2133,0.0521,0.232
5.104845,0.0852,0.1714,0.0934,0.213
5.109986,0.2028,0.0775,0.1583,0.269
5.115365,0.2696,-0.0014,0.2087,0.341
5.119424,0.2912,-0.0227,0.2445,0.381
5.123792,0.2657,-0.0036,0.2659,0.376
5.135716,0.1744,0.0437,0.2303,0.292
5.137315,0.0151,0.0787,0.1379,0.160
5.142093,-0.1858,0.0732,0.0650,0.210
5.144547,-0.3476,0.0346,0.0661,0.356
5.149359,-0.4209,-0.0439,0.1433,0.447
5.152614,-0.3965,-0.1170,0.2483,0.482
5.156631,-0.3107,-0.1562,0.3265,0.477
5.161234,-0.1969,-0.1667,0.3544,0.438
5.166385,-0.0887,-0.1487,0.3441,0.385
5.170984,-0.0214,-0.1190,0.2698,0.296
5.175333,-0.0020,-0.0967,0.1535,0.181
5.179996,0.0006,-0.1078,0.0927,0.142
5.185181,-0.0133,-0.1449,0.1059,0.180
5.191075,-0.0556,-0.1912,0.1689,0.261
5.194816,-0.1047,-0.2158,0.2385,0.338
5.199294,-0.1773,-0.2045,0.2481,0.367
5.203805,-0.2330,-0.1506,0.2079,0.347
5.208343,-0.2219,-0.0234,0.1656,0.278
5.216986,-0.1754,0.1288,0.1190,0.248
5.219696,-0.1104,0.2394,0.0537,0.269
5.222973,-0.0106,0.3087,-0.0251,0.310
5.227029,0.1144,0.3205,-0.1389,0.368
5.233264,0.2144,0.2657,-0.2422,0.419
5.236408,0.3042,0.2019,-0.2519,0.444
5.241211,0.4076,0.1504,-0.1784,0.470
5.247299,0.4749,0.1041,-0.0935,0.495
5.253682,0.4923,0.0485,-0.0472,0.497
5.255298,0.4648,-0.0042,-0.0370,0.466
5.260566,0.4048,-0.0495,-0.0293,0.409
5.265767,0.3005,-0.0826,-0.0003,0.312
5.270497,0.1378,-0.1154,0.0332,0.183
5.274410,-0.0258,-0.1575,0.0356,0.163
5.280048,-0.1575,-0.2039,0.0022,0.258
5.283883,-0.2741,-0.2521,-0.0405,0.375
5.288295,-0.3760,-0.2786,-0.0497,0.471
5.294481,-0.4464,-0.2549,-0.0115,0.514
5.297789,-0.4882,-0.1553,0.0715,0.517
5.302682,-0.4918,-0.0162,0.1752,0.522
5.308106,-0.4625,0.1147,0.2401,0.534
5.314349,-0.3934,0.2113,0.2213,0.498
5.316710,-0.2659,0.2383,0.1767,0.398
5.321640,-0.0731,0.2033,0.1634,0.271
5.326331,0.1586,0.1448,0.1860,0.284
5.336185,0.3701,0.0986,0.2323,0.448
5.337510,0.4737,0.0668,0.2760,0.552
5.340537,0.4536,0.0376,0.2840,0.537
5.346248,0.3630,0.0108,0.2611,0.447
5.351326,0.1809,-0.0134,0.2241,0.288
5.354971,-0.0424,-0.0302,0.2063,0.213
5.359695,-0.2523,-0.0397,0.2029,0.326
5.364508,-0.4278,-0.0752,0.1616,0.463
5.369696,-0.5170,-0.1435,0.0682,0.541
5.374661,-0.5136,-0.2040,-0.0221,0.553
5.378717,-0.4347,-0.2116,-0.0145,0.484
5.382941,-0.3047,-0.1692,0.0572,0.353
5.387885,-0.1522,-0.1034,0.1024,0.211
5.392723,0.0132,-0.0169,0.1212,0.123
5.397625,0.1799,0.0594,0.1067,0.217
5.402085,0.3313,0.1184,0.0356,0.354
5.406676,0.4439,0.1649,-0.0634,0.478
5.411655,0.5062,0.1871,-0.1259,0.554
5.416959,0.5305,0.1854,-0.1404,0.579
5.422008,0.5121,0.1647,-0.0932,0.546
5.425227,0.4395,0.1275,-0.0035,0.458
5.435553,0.3676,0.0858,0.0689,0.384
5.436403,0.3083,0.0610,0.1100,0.333
5.441273,0.2519,0.0673,0.1507,0.301
5.443993,0.2319,0.0925,0.1768,0.306
5.449772,0.2242,0.1198,0.1791,0.311
5.453960,0.2288,0.1159,0.1791,0.313
5.457692,0.2264,0.0717,0.1126,0.263
5.463173,0.2171,-0.0102,-0.0176,0.218
5.467108,0.2176,-0.0818,-0.0993,0.253
5.472123,0.2205,-0.1316,-0.0879,0.271
5.476866,0.2212,-0.1809,-0.0076,0.286
5.481414,0.2053,-0.1943,0.0696,0.291
5.486445,0.1682,-0.1838,0.0845,0.263
5.490902,0.1363,-0.1354,0.0445,0.197
5.496282,0.1144,-0.0589,-0.0142,0.129
5.500718,0.1072,0.0122,-0.0180,0.109
5.504872,0.1170,0.0565,0.0162,0.131
5.509673,0.0912,0.0387,0.0002,0.099
5.514864,0.0395,-0.0336,-0.0205,0.056
5.519479,0.0073,-0.1076,-0.0006,0.108
5.524205,-0.0125,-0.1407,0.0332,0.145
5.532287,-0.0556,-0.1569,0.1164,0.203
5.534325,-0.1171,-0.1612,0.2061,0.287
5.538335,-0.1900,-0.1511,0.2144,0.324
5.544363,-0.2721,-0.1388,0.1561,0.343
5.549249,-0.3159,-0.1549,0.0958,0.365
5.553597,-0.2981,-0.1732,0.0574,0.349
5.557430,-0.2404,-0.1604,0.0714,0.298
5.562097,-0.1573,-0.1239,0.1614,0.257
5.566859,-0.0321,-0.0664,0.2389,0.250
5.572596,0.0923,-0.0023,0.1995,0.220
5.576228,0.1591,0.0588,0.1128,0.204
5.583257,0.1711,0.0932,0.1076,0.223
5.585542,0.1333,0.0846,0.1238,0.201
5.590687,0.0888,0.0333,0.0663,0.116
5.594698,0.0327,-0.0365,-0.0288,0.057
5.599795,-0.0420,-0.0773,-0.0567,0.105
5.605479,-0.1019,-0.0749,0.0368,0.132
5.609829,-0.1683,-0.0394,0.1773,0.248
5.619354,-0.2578,0.0052,0.2504,0.359
5.620489,-0.3706,0.0447,0.2115,0.429
5.623298,-0.4972,0.0532,0.0733,0.505
5.628173,-0.5760,0.0189,-0.0640,0.580
5.633767,-0.5694,-0.0196,-0.1029,0.579
5.637319,-0.5111,-0.0506,-0.0274,0.514
5.642058,-0.4038,-0.0742,0.1163,0.427
5.646873,-0.2667,-0.0667,0.2661,0.383
5.651497,-0.1329,-0.0309,0.3625,0.387
5.655921,-0.0308,0.0212,0.4061,0.408
5.660520,0.0160,0.0633,0.3950,0.400
5.665724,0.0243,0.0813,0.2654,0.279
5.670776,0.0133,0.0779,0.0202,0.082
5.674716,0.0212,0.0746,-0.1828,0.199
5.681368,0.0596,0.0808,-0.2132,0.236
5.685539,0.1096,0.0870,-0.1008,0.172
5.689984,0.1356,0.0693,0.0656,0.166
5.694639,0.1521,0.0233,0.1359,0.205
5.698358,0.1640,-0.0130,0.0369,0.169
5.703056,0.1238,-0.0038,-0.0901,0.153
5.709049,0.0462,0.0267,-0.0904,0.105
5.717256,-0.0472,0.0331,0.0255,0.063
5.718067,-0.1493,0.0015,0.1192,0.191
5.722116,-0.2532,-0.0606,0.0886,0.275
5.726611,-0.3258,-0.1364,-0.0155,0.354
5.731690,-0.3317,-0.1901,-0.0904,0.393
5.736084,-0.2785,-0.1982,-0.1126,0.360
5.740872,-0.1759,-0.1444,-0.0921,0.246
5.745305,-0.0788,-0.0531,-0.0481,0.106
5.750420,-0.0178,0.0113,-0.0331,0.039
5.755107,0.0214,0.0443,-0.0516,0.071
5.759511,0.0342,0.0557,-0.0653,0.092
5.764186,0.0613,0.0480,-0.0721,0.106
5.769601,0.0859,0.0427,-0.0219,0.098
5.774085,0.0795,0.0446,0.0968,0.133
5.781282,0.0496,0.0606,0.1768,0.193
5.784237,-0.0037,0.0860,0.1802,0.200
5.788393,-0.0639,0.1064,0.1125,0.167
5.792821,-0.1000,0.1125,0.0167,0.151
5.798254,-0.0957,0.1090,-0.0664,0.160
5.802060,-0.0491,0.0796,-0.1489,0.176
5.807130,0.0491,0.0481,-0.2426,0.252
5.812671,0.1775,0.0382,-0.2740,0.329
5.824647,0.2647,0.0378,-0.1744,0.319
5.826045,0.2826,0.0469,-0.0376,0.289
5.826747,0.2694,0.0392,-0.0229,0.273
5.835587,0.2328,0.0341,-0.1132,0.261
5.837492,0.2037,0.0527,-0.1412,0.253
5.839796,0.1845,0.0735,-0.0265,0.200
5.844416,0.1611,0.0727,0.1564,0.236
5.849085,0.1359,0.0243,0.2551,0.290
5.854322,0.0873,-0.0499,0.1964,0.221
5.858679,0.0108,-0.1211,0.0145,0.122
5.864822,-0.0604,-0.1584,-0.1305,0.214
5.868501,-0.1074,-0.1289,-0.1011,0.196
5.873225,-0.1447,-0.0569,0.0658,0.169
5.877999,-0.1629,0.0169,0.2482,0.297
5.881825,-0.1359,0.0688,0.3485,0.380
5.887849,-0.0689,0.0869,0.3388,0.356
5.891285,0.0070,0.0907,0.3127,0.326
5.897919,0.0729,0.0920,0.3131,0.334
5.901232,0.1054,0.0837,0.3065,0.335
5.905708,0.1094,0.0707,0.2670,0.297
5.910969,0.0922,0.0506,0.2064,0.232
5.915299,0.0563,0.0259,0.1511,0.163
5.919967,-0.0149,0.0156,0.1344,0.136
5.924559,-0.0903,0.0054,0.1392,0.166
5.935420,-0.1510,-0.0047,0.1228,0.195
5.936361,-0.1805,-0.0075,0.1088,0.211
5.938525,-0.1578,-0.0222,0.0901,0.183
5.944185,-0.0952,-0.0343,0.0717,0.124
5.948652,-0.0046,-0.0487,0.0774,0.092
5.952831,0.0901,-0.0535,0.0806,0.132
5.957354,0.1581,-0.0559,0.0816,0.186
5.963208,0.1736,-0.0679,0.0635,0.197
5.966758,0.1133,-0.0940,-0.0162,0.148
5.971456,0.0156,-0.1057,-0.0717,0.129
5.977362,-0.1073,-0.0959,-0.0413,0.150
5.981007,-0.2315,-0.0791,0.0386,0.248
5.985965,-0.3310,-0.0576,0.1156,0.355
5.990716,-0.4205,-0.0458,0.1303,0.443
5.996956,-0.4933,-0.0625,0.0878,0.505
6.000061,-0.4974,-0.0860,0.0742,0.510
6.005093,-0.4046,-0.0831,0.1510,0.440
6.009649,-0.2296,-0.0423,0.2726,0.359
6.014507,-0.0181,0.0266,0.3435,0.345
6.019089,0.1493,0.0925,0.3642,0.404
6.023787,0.2516,0.1459,0.3777,0.477
6.028585,0.3061,0.1774,0.3534,0.500
6.033810,0.2987,0.1705,0.2559,0.429
6.038537,0.2465,0.1305,0.1497,0.316
6.042332,0.1641,0.0954,0.0753,0.204
6.047820,0.0516,0.0939,0.0490,0.118
6.053895,-0.0835,0.0900,0.0753,0.144
6.056834,-0.2249,0.0647,0.0707,0.245
6.061730,-0.3513,0.0041,0.0378,0.353
6.068338,-0.4320,-0.0749,0.0195,0.439
6.070843,-0.4392,-0.1459,0.0203,0.463
6.077983,-0.3825,-0.2021,0.0451,0.435
6.080758,-0.2673,-0.2080,0.0958,0.352
6.084639,-0.1174,-0.1616,0.1629,0.258
6.089358,0.0361,-0.0728,0.1893,0.206
6.094429,0.1484,0.0056,0.1635,0.221
6.099108,0.2126,0.0453,0.1261,0.251
6.103474,0.2149,0.0418,0.0698,0.230
6.108215,0.1581,-0.0233,0.0282,0.162
6.118234,0.0541,-0.1068,0.0579,0.133
6.119336,-0.0801,-0.1516,0.1610,0.235
6.122575,-0.2015,-0.1509,0.2753,0.373
6.128833,-0.3197,-0.0980,0.3389,0.476
6.132144,-0.4394,-0.0170,0.3499,0.562
6.136814,-0.5489,0.0444,0.3204,0.637
6.141560,-0.6506,0.0744,0.2580,0.704
6.147082,-0.7330,0.0663,0.1771,0.757
6.150905,-0.7846,0.0085,0.1539,0.800
6.156614,-0.8102,-0.0890,0.2023,0.840
6.160147,-0.8056,-0.2047,0.2957,0.882
6.165970,-0.7468,-0.3359,0.3861,0.905
6.169536,-0.6104,-0.3877,0.4285,0.841
6.174369,-0.4468,-0.3013,0.4804,0.722
6.178820,-0.2964,-0.1303,0.5535,0.641
6.184327,-0.1945,0.0346,0.5740,0.607
6.188482,-0.1741,0.1054,0.5114,0.550
6.193612,-0.2346,0.0118,0.4162,0.478
6.197936,-0.3756,-0.2257,0.3479,0.559
6.202521,-0.5421,-0.5063,0.3207,0.808
6.207677,-0.7106,-0.6396,0.3273,1.011
6.212343,-0.8454,-0.5271,0.3199,1.046
6.220110,-0.8945,-0.2777,0.2343,0.965
6.222390,-0.8821,0.0053,0.1090,0.889
6.226510,-0.8108,0.2410,0.0631,0.848
6.231864,-0.7073,0.3680,0.0604,0.800
6.235996,-0.6096,0.3847,0.0318,0.722
6.243929,-0.5249,0.3111,0.0391,0.611
6.245779,-0.4246,0.2002,0.1133,0.483
6.250203,-0.3018,0.0974,0.2108,0.381
6.254627,-0.1637,0.0192,0.3079,0.349
6.260017,-0.0197,-0.0156,0.3619,0.363
6.264298,0.1255,-0.0121,0.3730,0.394
6.268891,0.2388,0.0387,0.3605,0.434
6.275383,0.3135,0.1271,0.3366,0.477
6.278265,0.3737,0.1981,0.3060,0.522
6.283091,0.4196,0.2138,0.2499,0.533
6.288495,0.4369,0.1700,0.1707,0.499
6.292388,0.4117,0.0885,0.0851,0.430
6.298741,0.3822,-0.0043,0.0479,0.385
6.301873,0.3224,-0.0868,0.0825,0.344
6.307192,0.2299,-0.1258,0.1881,0.323
6.311221,0.1194,-0.1361,0.3311,0.377
6.316945,0.0097,-0.1345,0.4091,0.431
6.321710,-0.0778,-0.1304,0.4084,0.436
6.329795,-0.1292,-0.1358,0.3887,0.432
6.330876,-0.1471,-0.1482,0.3552,0.412
6.338931,-0.1413,-0.1534,0.3198,0.382
6.340642,-0.1166,-0.1585,0.2659,0.331
6.345815,-0.0755,-0.1564,0.2175,0.278
6.349089,-0.0584,-0.1449,0.2197,0.270
6.353659,-0.0863,-0.1358,0.2032,0.259
6.357850,-0.1283,-0.1268,0.1489,0.234
6.363894,-0.1889,-0.1274,0.1120,0.254
6.367416,-0.2373,-0.1374,0.1018,0.292
6.371908,-0.2544,-0.1449,0.1085,0.312
6.377643,-0.2384,-0.1238,0.0703,0.278
6.381527,-0.1969,-0.0766,-0.0481,0.217
6.386584,-0.1252,-0.0084,-0.1322,0.182
6.390967,0.0001,0.0713,-0.1180,0.138
6.395691,0.1907,0.1314,-0.0466,0.236
6.400612,0.4202,0.1719,0.0318,0.455
6.405086,0.6365,0.1694,0.0741,0.663
6.409882,0.8303,0.1453,0.0403,0.844
6.417962,0.9833,0.1284,-0.0025,0.992
6.419182,1.0485,0.1066,0.0122,1.054
6.424005,1.0004,0.0706,0.0555,1.004
6.429591,0.8446,-0.0010,0.1057,0.851
6.433929,0.5935,-0.1053,0.1391,0.619
6.438548,0.2664,-0.2373,0.1439,0.385
6.442441,-0.0795,-0.3563,0.1964,0.415
6.447238,-0.3707,-0.4195,0.3486,0.659
6.453948,-0.5770,-0.4250,0.5475,0.902
6.456869,-0.6826,-0.3805,0.6505,1.017
6.461092,-0.6575,-0.2958,0.6013,0.939
6.466547,-0.5430,-0.1808,0.4579,0.733
6.471073,-0.3634,-0.0618,0.2971,0.473
6.475777,-0.1258,0.0467,0.1877,0.231
6.480162,0.1030,0.1305,0.1699,0.238
6.484834,0.2830,0.1851,0.2073,0.397
6.489612,0.4005,0.2296,0.2353,0.518
6.494401,0.4633,0.2593,0.2254,0.577
6.499204,0.5001,0.2674,0.1230,0.580
6.503817,0.5276,0.2397,-0.0784,0.585
6.508615,0.5577,0.1814,-0.2330,0.631
6.515440,0.5523,0.1259,-0.2106,0.604
6.518067,0.5116,0.0709,-0.0577,0.520
6.522714,0.4787,-0.0122,0.0559,0.482
6.527429,0.4488,-0.0969,0.0831,0.467
6.532361,0.4478,-0.1382,0.0839,0.476
6.536996,0.4945,-0.1507,0.0418,0.519
6.541917,0.5808,-0.1642,0.0190,0.604
6.546608,0.6817,-0.1538,0.0896,0.705
6.551295,0.7470,-0.1195,0.1602,0.773
6.557472,0.7843,-0.0901,0.1517,0.804
6.560435,0.7817,-0.0801,0.1191,0.795
6.565653,0.6938,-0.0917,0.0698,0.703
6.569914,0.5299,-0.1201,0.0323,0.544
6.575119,0.3260,-0.1556,0.0689,0.368
6.580438,0.1199,-0.1886,0.1414,0.264
6.584091,-0.0525,-0.2144,0.1802,0.285
6.588870,-0.1821,-0.2351,0.1855,0.351
6.593853,-0.2402,-0.2772,0.2028,0.419
6.598153,-0.2364,-0.3096,0.2611,0.469
6.602886,-0.2015,-0.2916,0.2838,0.454
6.607702,-0.1882,-0.2352,0.1894,0.356
6.619563,-0.1964,-0.1526,0.0281,0.250
6.620899,-0.1925,-0.0605,-0.0853,0.219
6.621913,-0.1645,0.0267,-0.1150,0.203
6.627126,-0.0983,0.1115,-0.0587,0.160
6.632254,0.0015,0.1699,0.0692,0.183
6.636770,0.1155,0.1685,0.1684,0.265
6.641133,0.2221,0.1050,0.1407,0.283
6.649561,0.3286,0.0202,0.0509,0.333
6.653268,0.4614,-0.0478,0.0258,0.465
6.655075,0.5731,-0.0990,0.0676,0.586
6.659945,0.6137,-0.1168,0.1069,0.634
6.665165,0.5571,-0.1251,0.1343,0.587
6.669683,0.4057,-0.1240,0.1212,0.441
6.674620,0.2073,-0.0894,0.0628,0.234
6.678548,-0.0076,-0.0525,-0.0484,0.072
6.683790,-0.2034,-0.0323,-0.2317,0.310
6.689475,-0.2919,-0.0478,-0.3771,0.479
6.693113,-0.2183,-0.0846,-0.3264,0.402
6.698586,-0.0086,-0.1189,-0.0698,0.138
6.702486,0.2206,-0.1316,0.1870,0.318
6.708510,0.3737,-0.1372,0.2810,0.487
6.712521,0.4107,-0.1407,0.2577,0.505
6.717322,0.3312,-0.1251,0.1961,0.405
6.722766,0.1522,-0.1096,0.1489,0.239
6.726020,-0.0936,-0.1061,0.1113,0.180
6.735051,-0.3324,-0.1215,0.0758,0.362
6.736711,-0.4596,-0.1319,0.0474,0.480
6.741076,-0.3917,-0.1180,0.0354,0.411
6.748521,-0.1717,-0.0968,0.0591,0.206
6.749292,0.1268,-0.0779,0.0227,0.151
6.754765,0.4346,-0.0710,-0.1001,0.452
6.758255,0.6903,-0.0643,-0.2372,0.733
6.765794,0.8893,-0.0482,-0.3335,0.951
6.768728,0.9983,-0.0252,-0.4348,1.089
6.773229,0.9982,-0.0143,-0.5266,1.129
6.777996,0.9055,-0.0012,-0.5683,1.069
6.782121,0.7298,0.0380,-0.6847,1.001
6.787534,0.5307,0.0771,-0.8426,0.999
6.791847,0.3395,0.1398,-0.8408,0.917
6.799507,0.1465,0.1976,-0.7174,0.758
6.801006,-0.0939,0.1836,-0.6974,0.727
6.806078,-0.3511,0.1050,-0.8863,0.959
6.810644,-0.5413,0.0026,-1.1235,1.247
6.816456,-0.5906,-0.0446,-1.1168,1.264
6.820344,-0.5372,0.0087,-0.8069,0.969
6.825638,-0.4865,0.1385,-0.4571,0.682
6.836178,-0.4505,0.2610,-0.2731,0.588
6.837702,-0.3647,0.3164,-0.2764,0.556
6.839810,-0.1884,0.3024,-0.3686,0.513
6.843209,0.0665,0.2310,-0.3393,0.416
6.848034,0.3523,0.1286,-0.1114,0.391
6.855006,0.6308,0.0145,0.2411,0.675
6.857719,0.8616,-0.0947,0.4644,0.983
6.862664,1.0015,-0.1775,0.4102,1.097
6.867898,1.0746,-0.2171,0.2103,1.116
6.872376,1.1194,-0.1851,0.0199,1.135
6.876802,1.1146,-0.1006,-0.1850,1.134
6.880990,1.0223,0.0073,-0.4404,1.113
6.887497,0.8355,0.0958,-0.6484,1.062
6.891071,0.5444,0.1217,-0.7587,0.942
6.897524,0.1892,0.0614,-0.7954,0.820
6.900382,-0.1327,-0.0848,-0.8133,0.828
6.905469,-0.3403,-0.2666,-0.8531,0.956
6.910994,-0.3934,-0.4192,-0.8453,1.022
6.916885,-0.3253,-0.4879,-0.7327,0.938
6.919008,-0.2076,-0.4703,-0.5752,0.771
6.924508,-0.0665,-0.3810,-0.4087,0.563
6.937823,0.0695,-0.2559,-0.2092,0.338
6.946281,0.1575,-0.1502,-0.0148,0.218
6.959313,0.1856,-0.0996,0.0117,0.211
6.959937,0.1561,-0.0921,-0.0626,0.192
6.960144,0.1023,-0.0893,-0.1036,0.171
6.960390,0.0554,-0.0698,-0.1328,0.160
6.960576,0.0297,-0.0120,-0.0951,0.100
6.961057,0.0041,0.0744,-0.0268,0.079
6.965781,-0.0572,0.1391,0.0079,0.151
6.970373,-0.1543,0.1558,-0.0056,0.219
6.975374,-0.2847,0.1343,-0.0621,0.321
6.980716,-0.4272,0.0985,-0.1186,0.454
6.984677,-0.5558,0.0557,-0.1895,0.590
6.989205,-0.6420,0.0297,-0.3039,0.711
6.994017,-0.6571,0.0373,-0.4473,0.796
6.998779,-0.6011,0.0663,-0.5720,0.832
7.003256,-0.4906,0.0881,-0.6376,0.809
7.008033,-0.3497,0.0573,-0.6151,0.710
7.014182,-0.2068,-0.0285,-0.5139,0.555
7.019818,-0.0308,-0.1142,-0.3939,0.411
7.022118,0.1403,-0.1497,-0.3029,0.366
7.026768,0.2519,-0.0991,-0.2338,0.358
7.031923,0.2751,-0.0176,-0.1580,0.318
7.036307,0.2028,0.0541,-0.1063,0.235
7.040949,0.0686,0.1090,-0.1169,0.174
7.046430,-0.0727,0.1327,-0.1207,0.194
7.051248,-0.2093,0.1396,-0.0936,0.268
7.055606,-0.3317,0.1178,-0.0498,0.356
7.059939,-0.4113,0.0819,-0.0251,0.420
7.065313,-0.4361,0.0675,-0.0339,0.443
7.069287,-0.4037,0.0795,-0.0452,0.414
7.074362,-0.3667,0.0963,-0.0925,0.390
7.078996,-0.3537,0.1225,-0.2048,0.427
7.083604,-0.3406,0.1677,-0.3291,0.502
7.088153,-0.3131,0.2127,-0.3891,0.543
7.093719,-0.3047,0.2481,-0.3968,0.558
7.097732,-0.3274,0.2666,-0.4072,0.587
7.102204,-0.3383,0.2707,-0.4228,0.605
7.107487,-0.2823,0.2556,-0.3788,0.537
7.111450,-0.1926,0.2022,-0.2706,0.389
7.116812,-0.1364,0.0914,-0.1697,0.236
7.121398,-0.1400,-0.0480,-0.1170,0.189
7.125764,-0.1436,-0.1537,-0.1215,0.243
7.130684,-0.1329,-0.2281,-0.1785,0.319
7.135496,-0.1222,-0.2187,-0.1803,0.309
7.139950,-0.1366,-0.1320,-0.1762,0.259
7.146705,-0.2124,-0.0365,-0.2176,0.306
7.149369,-0.3134,0.0722,-0.2779,0.425
7.155504,-0.4489,0.1301,-0.3856,0.606
7.158863,-0.5859,0.1257,-0.4430,0.745
7.164616,-0.6914,0.0667,-0.4623,0.834
7.168404,-0.7111,-0.0416,-0.4296,0.832
7.173681,-0.5819,-0.1488,-0.3093,0.676
7.178340,-0.3069,-0.2314,-0.1354,0.408
7.184514,0.0510,-0.2634,0.0466,0.272
7.187768,0.4373,-0.2191,0.1990,0.528
7.192155,0.7926,-0.1065,0.2649,0.842
7.198025,1.0368,0.0502,0.1546,1.050
7.202162,1.1425,0.2124,-0.0289,1.162
7.206391,1.1276,0.3231,-0.1472,1.182
7.211565,0.9978,0.2830,-0.1250,1.045
7.215816,0.7656,-0.0561,0.1156,0.776
7.220536,0.4072,-0.5609,0.2334,0.731
7.226043,-0.0700,-0.8358,-0.1746,0.857
7.235756,-0.4207,-0.5787,-0.4907,0.868
7.236962,-0.4751,0.1609,-0.4237,0.657
7.239980,-0.3589,0.9843,-0.6557,1.236
7.244731,-0.1922,1.4514,-1.1450,1.859
7.250919,0.1137,1.4109,-1.1541,1.826
7.254303,0.5972,1.0384,-0.4757,1.289
7.259363,0.9583,0.5432,0.2086,1.121
